,zipcode,covid_cases,H1. HOUSING OCCUPANCY AND TENURE.Total housing units,H1. HOUSING OCCUPANCY AND TENURE.Occupied housing units,H1. HOUSING OCCUPANCY AND TENURE.Owner-occupied,H1. HOUSING OCCUPANCY AND TENURE.Renter-occupied,H1. HOUSING OCCUPANCY AND TENURE.Average household size of owner-occupied unit,H1. HOUSING OCCUPANCY AND TENURE.Average household size of renter-occupied unit,H1. HOUSING OCCUPANCY AND TENURE.Vacant housing units,H1. HOUSING OCCUPANCY AND TENURE.For sale,H1. HOUSING OCCUPANCY AND TENURE.For rent,"H1. HOUSING OCCUPANCY AND TENURE.For seasonal, recreational, or occasional use",H1. HOUSING OCCUPANCY AND TENURE.Total owner units,H1. HOUSING OCCUPANCY AND TENURE.Homeowner vacancy rate,H1. HOUSING OCCUPANCY AND TENURE.Total rental units,H1. HOUSING OCCUPANCY AND TENURE.Rental vacancy rate,H1. HOUSING OCCUPANCY AND TENURE.People living in owned homes,H1. HOUSING OCCUPANCY AND TENURE.People living in rental homes,H2. UNITS IN STRUCTURE.Total housing units,H2. UNITS IN STRUCTURE.Single-family units,"H2. UNITS IN STRUCTURE.Single unit, detached","H2. UNITS IN STRUCTURE.Single unit, attached",H2. UNITS IN STRUCTURE.Duplexes,H2. UNITS IN STRUCTURE.3 or 4 units,H2. UNITS IN STRUCTURE.5 to 9 units,H2. UNITS IN STRUCTURE.10 to 19 units,H2. UNITS IN STRUCTURE.20 or more units,H2. UNITS IN STRUCTURE.Mobile home,"H2. UNITS IN STRUCTURE.Boat, RV, van, etc.",H2. UNITS IN STRUCTURE.Mobile homes per 1000 HUs,H3. YEAR STRUCTURE BUILT.Total housing units,H3. YEAR STRUCTURE BUILT.Built 2010 or later,H3. YEAR STRUCTURE BUILT.Built 2000 to 2009,H3. YEAR STRUCTURE BUILT.Built 1990 to 1999,H3. YEAR STRUCTURE BUILT.Built 1980 to 1989,H3. YEAR STRUCTURE BUILT.Built 1970 to 1979,H3. YEAR STRUCTURE BUILT.Built 1960 to 1969,H3. YEAR STRUCTURE BUILT.Built 1950 to 1959,H3. YEAR STRUCTURE BUILT.Built 1940 to 1949,H3. YEAR STRUCTURE BUILT.Built 1939 or earlier,H4. YEAR HOUSEHOLDER MOVED INTO UNIT.Occupied housing units,H4. YEAR HOUSEHOLDER MOVED INTO UNIT.Moved in 2010 or later,H4. YEAR HOUSEHOLDER MOVED INTO UNIT.Moved in 2000 to 2009,H4. YEAR HOUSEHOLDER MOVED INTO UNIT.Moved in 1990 to 1999,H4. YEAR HOUSEHOLDER MOVED INTO UNIT.Moved in 1989 or earlier,H5. VEHICLES AVAILABLE.Occupied housing units,H5. VEHICLES AVAILABLE.No vehicles available,H5. VEHICLES AVAILABLE.1 vehicle available,H5. VEHICLES AVAILABLE.2 vehicles available,H5. VEHICLES AVAILABLE.3 or more vehicles available,H6. HOUSE HEATING FUEL.Occupied housing units,H6. HOUSE HEATING FUEL.Utility gas,"H6. HOUSE HEATING FUEL.Bottled, tank, or LP gas",H6. HOUSE HEATING FUEL.Electricity,"H6. HOUSE HEATING FUEL.Fuel oil, kerosene, etc.",H6. HOUSE HEATING FUEL.Coal or coke,H6. HOUSE HEATING FUEL.Wood,H6. HOUSE HEATING FUEL.Solar energy,H6. HOUSE HEATING FUEL.Other fuel,H6. HOUSE HEATING FUEL.No fuel used,H7. SELECTED CHARACTERISTICS.Occupied housing units,H7. SELECTED CHARACTERISTICS.Lacking complete plumbing facilities,H7. SELECTED CHARACTERISTICS.Lacking complete kitchen facilities,H7. SELECTED CHARACTERISTICS.No telephone service available,H8. OCCUPANTS PER ROOM.Occupied housing units,H8. OCCUPANTS PER ROOM.1.00 or less,H8. OCCUPANTS PER ROOM.1.01 to 1.50,H8. OCCUPANTS PER ROOM.1.51 or more,H9. HOME VALUES.Owner-occupied units,"H9. HOME VALUES.Less than $50,000","H9. HOME VALUES.$50,000 to $99,999","H9. HOME VALUES.$100,000 to $149,999","H9. HOME VALUES.$150,000 to $199,999","H9. HOME VALUES.$200,000 to $299,999","H9. HOME VALUES.$300,000 to $499,999","H9. HOME VALUES.$500,000 to $999,999","H9. HOME VALUES.$1,000,000 or more","H9. HOME VALUES.$2,000,000 or more",H9. HOME VALUES.Median home value,H9. HOME VALUES.Average home value,H10. SELECTED MONTHLY OWNER COSTS.Owner-occupied units,H10. SELECTED MONTHLY OWNER COSTS.Housing units with a mortgage,H10. SELECTED MONTHLY OWNER COSTS.Owner costs 30% or more of HH income,H10. SELECTED MONTHLY OWNER COSTS.Median owner costs,H10. SELECTED MONTHLY OWNER COSTS.Housing units without a mortgage,H10. SELECTED MONTHLY OWNER COSTS.Nonmortgage owner costs 30% or more of HH income,H10. SELECTED MONTHLY OWNER COSTS.Median owner costs,H11. GROSS RENT.Renter-occupied units,H11. GROSS RENT.Paying cash rent,H11. GROSS RENT.Paying no cash rent,H11. GROSS RENT.Median rent,H11. GROSS RENT.Average gross rent,H11. GROSS RENT.Gross rent 30% or more of HH income,H11. GROSS RENT.Gross rent of $750 or more
0,11211,2048,,93.1,16.5,83.5,,,6.9,3.6,35.7,13.7,,,,,16.8,82.5,,4.3,36.5,63.5,7.3,16.1,18.1,9.2,45.0,0.1,,,,10.1,15.3,4.8,3.5,5.4,8.1,5.7,5.1,41.9,,53.3,20.0,11.7,15.0,,67.1,28.1,4.2,0.5,,69.2,2.2,16.9,8.9,0.1,,,0.7,2.0,,0.2,0.6,1.9,,89.7,6.0,4.3,,1.4,1.6,0.6,1.6,3.9,5.6,35.0,36.9,13.3,,,,59.2,38.9,,40.8,31.1,,,98.2,1.8,,,48.9,50.5
0,11212,1830,,90.2,14.8,85.2,,,9.8,2.3,34.7,1.5,,,,,17.8,73.7,,8.9,13.7,86.3,11.4,19.6,7.3,4.7,48.0,,,,,1.8,4.0,2.6,7.8,7.4,13.0,13.9,10.6,38.9,,41.2,28.3,15.4,15.2,,72.9,20.8,5.3,1.0,,80.0,1.2,7.0,9.1,0.1,,,1.1,1.5,,0.6,0.7,5.8,,94.3,3.4,2.3,,5.8,1.9,1.2,1.1,6.7,56.8,26.1,0.2,0.2,,,,62.6,56.9,,37.4,32.9,,,97.8,2.2,,,61.6,57.1
0,11213,1366,,91.1,15.6,84.4,,,8.9,4.2,31.3,7.0,,,,,20.6,78.0,,7.4,23.0,77.0,14.8,13.4,8.0,10.6,45.8,,,,,1.4,2.5,2.1,2.4,3.3,5.5,7.2,5.1,70.5,,41.2,27.3,14.3,17.2,,67.9,26.7,4.4,1.0,,76.2,1.5,6.9,12.6,,,,1.1,1.7,,0.6,0.9,1.8,,90.9,6.4,2.7,,2.6,1.0,3.1,0.2,3.8,7.4,52.1,26.4,3.4,,,,65.4,53.8,,34.6,27.8,,,97.4,2.6,,,58.4,74.1
0,11214,1498,,94.6,33.3,66.7,,,5.4,10.1,10.1,18.1,,,,,35.7,63.2,,14.0,30.3,69.7,21.5,23.2,7.6,4.9,28.5,0.2,0.1,,,0.6,4.5,2.7,2.4,5.9,12.7,13.1,12.9,45.4,,40.7,31.8,12.8,14.7,,44.5,41.7,11.5,2.4,,82.0,2.3,3.7,9.3,0.1,0.1,,1.2,1.4,,0.2,0.8,1.9,,86.5,8.5,5.0,,1.6,1.3,0.9,1.5,6.4,12.1,57.6,17.3,1.3,,,,48.8,59.5,,51.2,28.9,,,96.1,3.9,,,51.4,83.7
0,11215,613,,92.6,40.5,59.5,,,7.4,4.8,27.8,9.4,,,,,46.3,53.0,,13.2,20.8,79.2,16.2,19.3,25.0,10.0,16.0,0.3,0.1,,,2.7,5.5,1.7,1.9,2.4,2.5,4.8,5.0,73.6,,53.0,20.5,10.9,15.6,,51.6,42.1,5.0,1.3,,72.3,3.2,8.9,12.8,0.1,0.1,0.1,1.4,1.1,,0.5,0.8,2.7,,95.2,2.7,2.1,,0.8,0.3,0.9,0.6,1.4,5.6,30.8,32.4,27.2,,,,66.0,26.3,,34.0,14.7,,,98.5,1.5,,,36.7,55.4
0,11216,716,,88.3,22.1,77.9,,,11.7,4.7,37.1,3.1,,,,,27.2,71.7,,6.8,20.3,79.7,12.9,28.9,18.0,14.0,19.3,0.1,0.1,,,2.4,3.4,2.6,3.4,4.7,3.6,3.9,5.7,70.4,,50.6,23.5,9.9,16.0,,69.1,25.8,4.1,1.0,,72.8,1.4,9.6,13.9,0.1,,,0.7,1.4,,0.5,0.4,3.4,,94.0,1.8,4.2,,2.4,1.8,0.7,0.2,1.4,5.9,30.5,42.6,14.4,,,,64.4,48.0,,35.6,23.7,,,97.7,2.3,,,47.9,68.9
0,11217,613,,90.5,29.9,70.1,,,9.5,5.7,26.6,10.1,,,,,32.7,65.4,,6.9,25.1,74.9,12.2,21.3,17.2,7.0,35.4,,,,,6.2,7.1,2.3,2.2,4.3,6.1,5.5,6.6,59.9,,53.6,21.3,11.3,13.8,,68.1,28.3,3.2,0.4,,64.5,3.1,15.9,12.2,0.1,0.1,0.2,1.7,2.3,,0.9,1.6,2.4,,94.4,3.0,2.6,,1.3,0.5,0.2,0.9,2.0,7.2,30.0,25.0,32.9,,,,67.9,22.7,,32.1,20.7,,,98.4,1.6,,,34.2,46.4
0,11218,1672,,95.5,36.6,63.4,,,4.5,,30.3,14.7,,,,,37.7,61.4,,15.1,50.5,49.5,18.3,11.8,5.7,5.0,43.6,0.3,0.1,,,0.6,3.3,1.8,2.9,3.9,14.2,11.3,9.6,52.5,,40.8,25.6,16.3,17.3,,49.2,39.7,9.6,1.6,,71.5,2.6,5.6,16.0,,0.1,,1.9,2.3,,0.2,0.6,2.3,,86.2,8.4,5.4,,0.9,1.1,2.0,0.9,8.7,15.5,42.3,25.6,3.0,,,,63.4,35.4,,36.6,23.4,,,97.5,2.5,,,51.7,85.3
0,11219,3000,,90.3,27.4,72.6,,,9.7,5.4,25.7,17.9,,,,,26.2,72.6,,10.7,36.9,63.1,23.8,26.8,9.6,5.2,23.5,0.2,0.1,,,0.8,5.4,4.1,6.1,5.3,9.8,8.5,9.1,50.9,,37.5,28.1,14.4,20.1,,55.0,36.0,7.4,1.6,,78.9,2.4,4.5,12.2,0.1,0.1,,0.7,1.1,,0.2,0.6,2.6,,74.4,16.1,9.5,,1.2,1.0,1.2,0.5,2.7,8.3,50.5,29.6,5.2,,,,46.6,71.5,,53.4,33.2,,,96.5,3.5,,,67.6,85.4
0,11220,1503,,92.5,26.0,74.0,,,7.5,6.1,30.4,11.1,,,,,24.3,75.4,,7.5,24.4,75.6,27.3,23.9,17.7,8.4,15.1,,0.1,,,1.0,3.6,2.7,2.7,5.8,7.0,6.3,8.9,62.0,,41.1,29.8,15.4,13.7,,63.9,29.5,5.2,1.4,,83.4,2.6,4.0,8.2,,,,0.8,1.0,,0.3,1.0,2.7,,76.7,14.4,8.8,,6.7,1.7,0.9,1.4,3.8,11.3,42.5,27.0,4.7,,,,45.6,64.3,,54.4,24.1,,,97.5,2.5,,,57.2,81.6
0,11221,1261,,88.7,21.5,78.5,,,11.3,4.3,41.1,4.9,,,,,26.4,72.4,,8.3,18.1,81.9,19.4,29.2,17.9,8.0,17.1,0.1,0.1,,,3.6,6.7,6.6,4.2,6.6,4.5,3.6,4.3,59.9,,49.3,25.7,11.9,13.0,,64.1,28.8,5.0,2.1,,79.6,2.3,8.1,8.1,,,,0.4,1.5,,0.9,1.0,3.5,,93.4,4.7,1.9,,3.4,2.0,1.1,0.4,4.6,13.1,39.2,30.3,6.0,,,,71.9,59.7,,28.1,20.5,,,97.6,2.4,,,54.8,66.6
0,11222,436,,92.5,17.9,82.1,,,7.5,5.0,28.6,14.9,,,,,23.0,76.5,,5.2,38.2,61.8,9.4,23.5,44.7,6.9,10.2,,,,,4.2,6.9,2.6,1.9,3.5,6.1,6.1,6.8,61.9,,55.2,20.7,8.7,15.4,,61.6,32.9,4.6,0.9,,74.5,2.5,10.8,9.8,,,,1.0,1.4,,0.7,1.4,1.8,,95.7,2.6,1.7,,2.6,0.9,2.5,1.0,6.2,9.6,37.3,25.6,14.3,,,,54.3,38.4,,45.7,22.3,,,98.1,1.9,,,43.3,65.7
0,11223,1679,,91.9,35.6,64.4,,,8.1,3.8,10.1,17.3,,,,,39.9,60.0,,21.4,48.0,52.0,24.0,16.3,4.5,1.2,32.5,,,,,1.2,3.4,1.1,2.0,2.1,9.3,17.1,8.8,55.1,,39.4,28.1,15.2,17.3,,44.6,39.2,13.4,2.9,,84.0,2.6,3.4,7.8,,,,1.0,1.0,,0.4,0.5,1.2,,87.9,8.0,4.2,,1.5,1.2,2.1,1.3,4.3,8.9,58.4,18.6,3.6,,,,48.1,61.6,,51.9,29.6,,,96.4,3.6,,,57.7,75.7
0,11224,1138,,92.1,27.8,72.2,,,7.9,3.2,19.1,7.3,,,,,27.9,69.4,,9.6,32.6,67.4,5.7,5.2,2.9,2.4,73.9,0.2,0.2,,,1.2,1.9,4.4,5.6,18.9,38.0,10.5,4.9,14.5,,30.0,30.2,23.2,16.6,,56.0,35.0,7.5,1.5,,71.1,2.3,10.5,7.9,,0.1,0.1,2.5,5.7,,0.5,1.2,2.1,,93.9,3.6,2.5,,6.8,1.2,1.9,2.4,18.3,41.6,23.6,2.9,1.4,,,,38.1,38.7,,61.9,15.6,,,98.9,1.1,,,55.7,52.2
0,11225,1133,,94.7,15.7,84.3,,,5.3,1.5,37.0,1.4,,,,,19.0,80.9,,9.1,23.7,76.3,8.7,6.0,5.6,6.8,63.5,0.2,0.1,,,1.4,1.5,0.9,1.9,4.9,10.5,6.8,9.0,63.1,,43.0,23.6,12.9,20.4,,68.5,26.1,4.4,1.1,,69.4,2.0,5.1,19.0,,,,1.6,2.9,,0.3,0.6,2.0,,93.0,4.7,2.3,,4.1,0.5,3.0,2.7,6.2,11.9,35.8,28.3,7.6,,,,66.5,47.0,,33.5,20.0,,,97.1,2.9,,,51.1,85.8
0,11226,2206,,91.1,12.4,87.6,,,8.9,4.9,43.3,2.9,,,,,14.7,84.5,,6.6,50.2,49.8,8.7,6.0,5.2,7.2,66.4,,,,,0.8,1.4,1.1,1.3,3.0,6.1,8.5,7.4,70.4,,40.9,25.5,15.5,18.1,,66.3,28.2,4.7,0.8,,83.1,1.3,4.5,8.4,,,,1.3,1.4,,0.3,0.5,1.8,,86.6,7.3,6.1,,2.3,4.5,1.1,1.6,4.9,28.2,36.0,14.7,6.7,,,,69.1,43.4,,30.9,20.2,,,97.5,2.5,,,53.1,89.9
0,11228,649,,92.9,55.2,44.8,,,7.1,8.9,21.6,27.6,,,,,57.8,41.8,,34.3,30.3,69.7,38.2,17.9,3.2,1.7,4.6,0.2,,,,0.2,2.2,2.5,2.5,2.8,6.2,10.2,13.7,59.8,,34.2,25.5,17.7,22.7,,27.7,47.0,19.8,5.5,,84.7,2.6,3.0,8.5,0.2,,,0.5,0.5,,,1.0,0.8,,91.1,7.1,1.8,,1.5,1.7,0.6,0.5,2.2,5.6,58.2,27.2,2.7,,,,50.6,52.6,,49.4,29.7,,,93.6,6.4,,,51.5,86.1
0,11229,1747,,93.5,47.2,52.8,,,6.5,6.2,23.4,11.4,,,,,52.1,47.5,,31.0,51.2,48.8,16.4,6.4,2.0,2.3,41.8,0.2,,,,0.6,2.6,1.0,1.5,3.1,10.6,18.9,15.6,46.0,,34.5,28.4,19.1,18.0,,39.4,43.5,14.3,2.8,,84.0,1.8,3.3,8.6,,,,1.3,1.1,,0.2,0.4,1.2,,91.2,6.5,2.3,,1.4,1.5,3.0,5.0,7.6,16.7,53.9,9.7,1.2,,,,50.0,47.0,,50.0,21.7,,,96.7,3.3,,,53.9,77.8
0,11230,2305,,93.7,29.7,70.3,,,6.3,11.3,23.7,10.1,,,,,34.1,65.2,,19.0,67.9,32.1,12.2,5.8,3.1,3.2,56.5,0.3,,,,0.7,2.0,2.0,2.9,5.1,11.9,13.8,13.7,48.0,,37.6,27.0,16.7,18.6,,47.0,40.2,10.5,2.3,,67.5,2.7,5.3,18.6,,,,2.4,3.5,,0.2,1.1,1.9,,85.0,9.7,5.3,,1.2,2.0,2.5,3.3,6.7,13.1,41.8,25.6,3.9,,,,54.5,51.0,,45.5,25.3,,,96.4,3.6,,,59.4,81.7
0,11231,421,,93.0,31.3,68.7,,,7.0,14.9,16.1,6.0,,,,,36.3,63.5,,9.6,28.2,71.8,12.8,30.4,14.4,5.0,27.8,,,,,2.6,5.9,2.6,3.6,2.2,4.4,9.1,7.3,62.3,,47.1,24.3,13.7,14.9,,58.6,35.5,5.1,0.8,,69.8,1.6,12.3,11.6,,0.2,0.1,1.3,3.1,,0.4,1.2,2.9,,93.3,4.2,2.5,,2.3,0.2,0.9,0.3,4.9,3.9,22.9,27.3,37.3,,,,68.8,28.8,,31.2,17.3,,,98.4,1.6,,,37.6,44.6
0,11232,519,,94.9,25.2,74.8,,,5.1,1.9,31.4,21.3,,,,,23.9,68.8,,7.9,28.5,71.5,17.9,22.2,19.8,11.6,20.3,0.3,,,,1.5,5.8,2.5,4.2,1.6,4.0,6.6,7.0,66.6,,51.6,24.0,12.4,12.0,,64.0,31.7,3.2,1.1,,71.4,3.0,8.7,13.8,,,,1.2,1.8,,,0.9,1.7,,81.9,10.3,7.8,,2.3,2.3,3.3,1.9,6.5,17.6,37.0,27.9,1.2,,,,52.4,41.1,,47.6,18.4,,,99.3,0.7,,,55.1,83.6
0,11233,1228,,91.5,22.7,77.3,,,8.5,3.3,38.0,1.5,,,,,27.3,70.8,,7.3,24.8,75.2,20.5,25.2,16.6,7.3,23.0,0.1,,,,2.1,9.6,3.7,3.0,3.2,7.4,4.7,4.2,62.2,,43.8,29.9,13.6,12.8,,64.9,26.7,6.7,1.7,,85.6,1.3,5.4,5.8,,0.1,,0.6,1.3,,0.5,0.6,2.1,,93.5,4.3,2.2,,3.2,1.3,3.0,0.5,3.0,10.9,45.8,28.1,4.2,,,,74.3,54.5,,25.7,26.1,,,97.6,2.4,,,54.3,71.2
0,11234,2213,,93.8,68.0,32.0,,,6.2,14.8,18.6,7.1,,,,,70.9,29.0,,48.6,36.6,63.4,31.7,9.4,0.7,0.4,8.9,0.3,,,,0.2,3.9,2.3,2.7,6.5,19.7,20.1,14.2,30.4,,26.5,31.9,20.1,21.4,,24.5,44.0,24.3,7.2,,87.9,2.0,2.9,6.2,0.1,,,0.4,0.5,,0.4,0.4,0.9,,93.1,4.6,2.2,,2.3,1.3,1.7,1.5,3.8,29.2,54.9,4.5,0.7,,,,67.2,48.0,,32.8,25.6,,,95.4,4.6,,,48.3,79.2
0,11235,2010,,91.4,39.6,60.4,,,8.6,16.7,11.1,19.1,,,,,41.7,56.6,,13.3,53.0,47.0,15.7,8.0,3.4,2.2,57.2,0.1,,,,1.6,6.9,2.3,2.6,3.9,18.1,19.8,11.5,33.3,,38.6,31.4,16.2,13.9,,46.2,42.5,9.9,1.4,,78.3,1.7,5.9,10.0,,,,1.9,2.1,,0.3,0.8,1.2,,88.3,6.4,5.3,,2.1,2.6,4.3,7.0,14.0,16.4,41.5,9.0,3.1,,,,47.8,43.7,,52.2,22.3,,,96.9,3.1,,,56.9,75.8
0,11236,2666,,93.5,48.8,51.2,,,6.5,5.8,17.9,10.7,,,,,53.4,45.1,,20.9,35.7,64.3,50.6,15.1,2.1,1.8,9.4,0.1,0.1,,,0.4,1.8,1.4,2.1,4.2,34.4,16.5,6.3,32.9,,31.0,31.7,25.8,11.5,,34.9,44.8,16.3,3.9,,92.7,1.3,2.8,2.5,,,,0.1,0.6,,0.3,0.4,1.2,,92.9,4.8,2.4,,1.9,1.0,0.5,1.4,3.8,38.2,52.0,0.8,0.4,,,,82.5,59.4,,17.5,23.7,,,96.5,3.5,,,48.3,78.6
0,11237,943,,93.1,10.0,90.0,,,6.9,2.1,43.1,2.2,,,,,10.9,86.1,,3.2,20.5,79.5,10.2,19.2,54.9,4.6,7.9,,,,,1.3,5.0,3.0,4.2,5.1,4.8,5.8,5.7,65.0,,51.1,24.7,13.3,11.0,,70.9,24.8,3.8,0.6,,81.7,2.3,7.0,6.5,,0.2,0.1,1.1,1.1,,0.4,0.7,5.8,,86.9,8.5,4.6,,2.2,2.9,0.8,0.5,3.5,18.3,55.4,15.9,0.5,,,,58.0,49.0,,42.0,27.0,,,98.9,1.1,,,55.7,78.3
0,11238,753,,91.9,29.9,70.1,,,8.1,2.2,27.4,4.2,,,,,33.5,64.3,,5.0,29.7,70.3,9.4,18.1,15.5,10.8,40.9,0.2,,,,3.6,5.0,2.4,2.1,4.7,6.9,5.3,6.6,63.4,,49.8,22.1,14.2,14.0,,68.4,27.9,2.9,0.7,,70.4,2.6,11.6,12.3,,,,0.9,2.1,,0.5,0.6,2.2,,96.2,1.7,2.0,,3.0,1.5,1.2,1.5,3.6,7.6,39.1,25.0,17.6,,,,67.4,35.2,,32.6,14.2,,,98.1,1.9,,,39.3,65.7
0,11239,505,,97.2,3.2,96.8,,,2.8,,70.2,,,,,,4.0,95.5,,0.9,27.4,72.6,2.4,1.6,0.7,6.3,88.2,,,,,2.6,1.2,5.9,3.5,63.8,15.2,2.0,1.8,4.0,,28.4,24.5,30.9,16.2,,62.8,29.7,5.8,1.7,,76.4,0.8,9.1,4.9,,,,4.1,4.7,,,,0.9,,96.0,3.3,0.8,,,,,1.4,,48.8,43.7,,6.0,,,,61.9,60.9,,38.1,36.6,,,99.6,0.4,,,52.3,47.9
0,11354,1152,,89.4,38.7,61.3,,,10.6,6.4,24.3,32.9,,,,,38.4,58.3,,15.9,76.4,23.6,9.6,7.9,4.5,5.1,56.9,0.1,,,,4.2,4.6,4.6,6.6,8.7,16.3,20.3,15.0,19.8,,46.7,26.8,12.1,14.4,,48.1,37.4,11.1,3.3,,79.7,1.5,4.7,12.1,,,0.1,0.8,1.1,,0.3,0.8,2.1,,90.2,5.3,4.5,,1.7,0.8,6.7,5.0,20.2,15.7,43.6,5.7,0.5,,,,42.7,53.2,,57.3,29.4,,,90.7,9.3,,,59.1,76.0
0,11355,1251,,90.7,30.1,69.9,,,9.3,4.7,21.1,45.2,,,,,32.2,67.2,,15.5,57.3,42.7,12.0,7.5,2.7,4.4,57.8,0.2,,,,1.8,5.4,6.4,7.6,7.2,15.4,17.2,17.6,21.3,,46.3,25.5,13.3,14.9,,53.3,34.4,9.7,2.5,,79.3,1.8,5.2,12.0,,,,0.7,0.9,,0.2,1.0,2.2,,83.8,10.4,5.7,,1.9,1.6,2.3,2.9,14.2,19.9,47.9,9.0,0.3,,,,37.5,60.8,,62.5,32.6,,,93.0,7.0,,,60.5,82.4
0,11356,544,,90.9,44.3,55.7,,,9.1,15.1,24.2,26.3,,,,,45.5,54.3,,29.8,73.6,26.4,47.3,12.6,8.6,0.5,0.9,0.3,,,,2.5,8.8,3.4,9.6,6.7,8.1,9.2,11.8,39.9,,48.7,25.5,11.1,14.8,,20.0,48.7,23.2,8.1,,81.0,1.7,5.2,10.8,,0.1,,0.5,0.6,,0.2,0.6,1.7,,92.5,5.2,2.3,,1.1,1.0,,0.5,2.0,19.3,70.5,3.9,1.8,,,,57.2,63.1,,42.8,21.3,,,92.0,8.0,,,56.1,86.4
0,11357,798,,90.9,77.4,22.6,,,9.1,18.6,16.5,26.1,,,,,77.9,21.5,,52.4,79.7,20.3,27.1,5.3,0.8,1.6,12.4,0.2,0.1,,,1.2,4.6,3.0,4.0,9.2,14.6,37.5,12.3,13.6,,29.1,28.0,16.8,26.1,,10.8,41.9,34.5,12.7,,72.8,2.3,7.3,16.5,,0.1,,0.4,0.5,,0.2,0.8,0.9,,97.8,1.7,0.6,,1.9,0.4,1.3,5.2,9.9,14.1,53.0,12.3,1.9,,,,55.5,47.4,,44.5,31.3,,,90.8,9.2,,,49.3,77.4
0,11358,561,,93.2,55.3,44.7,,,6.8,8.7,21.0,42.7,,,,,59.0,40.8,,50.5,69.9,30.1,21.5,12.8,2.5,4.9,7.5,0.2,,,,1.0,2.3,1.9,4.3,3.6,6.6,19.1,22.2,39.0,,35.0,26.5,16.1,22.4,,21.1,43.2,27.3,8.5,,80.0,2.3,3.8,13.2,,,,0.3,0.4,,,0.3,1.1,,95.2,3.7,1.1,,0.6,1.2,0.4,2.2,3.0,4.5,77.1,10.6,0.4,,,,51.3,51.5,,48.7,26.4,,,89.0,11.0,,,51.4,82.0
0,11360,309,,90.3,71.5,28.5,,,9.7,7.7,13.2,17.0,,,,,71.4,28.4,,25.5,73.7,26.3,18.8,9.9,0.1,0.4,44.9,0.4,,,,,1.0,2.0,22.5,15.7,30.7,16.3,6.4,5.4,,34.1,31.7,16.3,17.9,,14.0,48.0,29.9,8.2,,69.4,3.3,11.8,13.9,,0.3,,0.9,0.3,,,0.1,0.7,,97.7,1.2,1.1,,0.7,1.1,1.6,2.7,18.1,23.5,43.2,8.5,0.5,,,,47.1,35.3,,52.9,32.9,,,94.1,5.9,,,38.7,69.4
0,11361,443,,90.4,57.4,42.6,,,9.6,5.9,13.1,22.6,,,,,58.1,40.2,,40.6,64.5,35.5,22.9,12.0,4.1,8.2,11.6,0.4,0.2,,,0.8,4.6,4.5,3.9,7.3,15.1,22.7,13.9,27.1,,36.1,26.1,15.6,22.1,,11.7,49.2,29.4,9.7,,74.7,2.4,5.8,16.0,,,0.1,0.5,0.4,,0.4,0.6,0.6,,95.7,2.3,2.0,,0.9,1.3,0.7,6.3,8.7,8.5,61.8,11.6,0.4,,,,57.5,48.7,,42.5,23.9,,,93.1,6.9,,,43.8,84.7
0,11362,304,,95.6,79.8,20.2,,,4.4,2.1,6.0,46.2,,,,,78.8,19.8,,40.6,83.1,16.9,35.0,11.2,3.5,2.3,7.1,0.3,,,,0.9,5.6,5.1,6.5,5.5,14.3,44.0,7.7,10.6,,30.1,24.9,19.6,25.5,,10.7,45.6,31.0,12.6,,73.8,2.5,5.8,16.7,,0.1,,0.5,0.6,,0.2,1.3,0.7,,97.0,2.0,0.9,,0.7,0.8,4.5,8.6,21.9,11.9,38.1,12.9,0.7,,,,48.0,27.7,,52.0,24.0,,,85.1,14.9,,,46.1,74.2
0,11363,97,,97.2,75.5,24.5,,,2.8,7.9,22.4,9.2,,,,,75.0,25.0,,64.3,81.5,18.5,9.9,5.1,1.4,1.6,17.6,,,,,0.4,4.1,2.1,0.4,12.7,19.6,14.0,7.2,39.5,,25.9,29.2,16.0,28.9,,7.3,44.5,38.3,10.0,,71.7,0.5,3.7,23.0,,,,0.7,0.4,,1.4,0.4,0.8,,96.8,2.2,1.0,,1.2,,1.2,0.9,4.9,10.6,54.2,21.5,5.4,,,,51.7,50.1,,48.3,34.0,,,89.6,10.4,,,49.0,75.7
0,11364,459,,95.2,73.7,26.3,,,4.8,22.3,12.0,18.0,,,,,72.5,27.3,,44.1,67.7,32.3,28.7,7.4,1.6,1.5,16.6,0.1,,,,0.4,1.7,1.7,2.3,5.8,14.9,42.0,21.1,10.2,,34.7,27.0,16.5,21.8,,11.2,51.9,28.3,8.6,,75.9,3.2,4.2,15.5,,0.1,,0.7,0.4,,0.2,0.6,1.5,,96.0,3.0,1.0,,1.2,0.7,2.9,8.7,23.0,10.3,44.6,8.5,0.2,,,,50.2,42.2,,49.8,19.8,,,93.7,6.3,,,53.1,78.1
0,11365,821,,95.9,47.4,52.6,,,4.1,6.4,31.9,21.9,,,,,50.6,49.3,,37.0,66.9,33.1,14.7,5.9,9.9,6.0,26.5,,,,,1.1,4.3,2.1,5.8,3.0,8.7,37.0,26.2,11.8,,37.2,27.5,16.6,18.7,,18.8,47.0,28.1,6.1,,70.6,3.9,7.7,15.5,,,,0.9,1.4,,,1.1,0.8,,92.8,5.8,1.4,,7.1,1.8,0.8,3.1,2.8,6.5,67.1,10.2,0.7,,,,46.0,54.6,,54.0,22.7,,,97.8,2.2,,,56.1,85.8
