,zipcode,D1. AGE.Total population,D1. AGE.Under 5 years,D1. AGE.5 to 9 years,D1. AGE.10 to 14 years,D1. AGE.15 to 19 years,D1. AGE.20 to 24 years,D1. AGE.25 to 34 years,D1. AGE.35 to 44 years,D1. AGE.45 to 54 years,D1. AGE.55 to 59 years,D1. AGE.60 to 64 years,D1. AGE.65 to 74 years,D1. AGE.75 to 84 years,D1. AGE.85 years and over,D1. AGE.Median age in years,D1. AGE.5 years and over,D1. AGE.15 years and over,D1. AGE.Under 18 years of age,D1. AGE.18 years and over,D1. AGE.21 years and over,D1. AGE.25 years and over,D1. AGE.62 years and over,D1. AGE.65 years and over,D2. AGE AND SEX.Total population,D2. AGE AND SEX.Male,D2. AGE AND SEX.18 years old and over,D2. AGE AND SEX.65 years old and over,D2. AGE AND SEX.Female,D2. AGE AND SEX.18 years old and over,D2. AGE AND SEX.65 years old and over,D3. RACE.Total population,D3. RACE.One race,D3. RACE.White alone,D3. RACE.Black or African American,D3. RACE.American Indian and Alaska Native,D3. RACE.Asian,D3. RACE.Native Hawaiian and Other Pacific Islander,D3. RACE.Some other race,D3. RACE.Two or more races,D3. RACE.White (alone or in combination),D3. RACE.Black (alone or in combination),D3. RACE.American Indian (alone or in combination),D3. RACE.Asian (alone or in combination),D3. RACE.Native Hawaiian (alone or in combination),D3. RACE.Some other race (alone or in combination),D4. HISPANIC OR LATINO (ANY RACE).Total population,D4. HISPANIC OR LATINO (ANY RACE).Hispanic or Latino of any race,D4. HISPANIC OR LATINO (ANY RACE).Not Hispanic or Latino,D4. HISPANIC OR LATINO (ANY RACE).White alone,D4. HISPANIC OR LATINO (ANY RACE).Black or African American alone,D4. HISPANIC OR LATINO (ANY RACE).American Indian and Alaska Native alone,D4. HISPANIC OR LATINO (ANY RACE).Asian alone,D4. HISPANIC OR LATINO (ANY RACE).Native Hawaiian and Other Pacific Islander alone
0,60477,"37,919","2,332","2,013","2,183","2,165","2,019","5,995","4,245","4,554","2,979","2,966","3,627","1,770","1,071",40.1,-,"31,391","7,877","30,042","28,836","27,207","8,099","6,468","37,919","18,451","14,370","2,741","19,468","15,672","3,727","37,919","37,454","32,973","2,253",-,798,-,"1,430",465,"33,315","2,331",58,972,10,"1,698","37,919","4,624","33,295","29,916","2,253",-,798,-
0,60478,"17,112",909,797,"1,344","1,510",858,"2,255","1,984","2,249","1,114","1,235","1,666",823,368,39.9,-,"14,062","3,941","13,171","12,358","11,694","3,651","2,857","17,112","7,738","5,955","1,064","9,374","7,216","1,793","17,112","16,977","1,759","14,705",-,386,-,127,135,"1,844","14,822",17,424,-,157,"17,112","1,049","16,063",914,"14,646",-,386,-
0,60480,"5,370",284,273,257,302,306,741,537,776,351,323,899,210,111,44.8,-,"4,556",979,"4,391","4,174","3,948","1,412","1,220","5,370","2,540","2,021",601,"2,830","2,370",619,"5,370","5,211","4,667",137,-,252,-,155,159,"4,789",183,78,324,-,155,"5,370",869,"4,501","3,981",118,-,252,-
0,60481,"11,540",481,567,666,759,578,"1,149","1,320","1,901","1,006",879,"1,229",785,220,46.5,-,"9,826","2,209","9,331","8,941","8,489","2,746","2,234","11,540","5,857","4,653",974,"5,683","4,678","1,260","11,540","11,379","10,856",65,46,93,10,309,161,"10,974",120,167,121,10,309,"11,540",736,"10,804","10,438",65,37,93,10
0,60482,"10,916",616,518,647,758,817,"1,405","1,352","1,744",871,635,"1,082",346,125,41.4,-,"9,135","2,261","8,655","8,221","7,560","1,901","1,553","10,916","5,479","4,491",666,"5,437","4,164",887,"10,916","10,709","9,879",257,-,127,10,436,207,"10,040",336,20,276,43,436,"10,916","1,355","9,561","8,990",257,-,127,-
0,60484,"6,580",550,640,327,362,489,"1,190",754,925,294,347,476,182,44,32.7,-,"5,063","1,788","4,792","4,594","4,212",988,702,"6,580","2,941","2,050",252,"3,639","2,742",450,"6,580","6,317",630,"5,647",-,24,-,16,263,817,"5,880",126,81,11,23,"6,580",202,"6,378",494,"5,618",-,24,-
0,60487,"26,588","1,542","1,930","2,028","1,779","1,668","3,097","3,165","3,800","2,290","2,008","2,273",665,343,38.5,-,"21,088","6,695","19,893","19,054","17,641","4,431","3,281","26,588","13,162","9,912","1,608","13,426","9,981","1,673","26,588","25,952","23,252",884,12,"1,434",-,370,636,"23,834","1,076",57,"1,825",-,477,"26,588","1,982","24,606","21,810",884,12,"1,434",-
0,60490,"22,202","1,259","1,477","2,282","2,055","1,360","2,659","3,396","4,246","1,223",961,900,303,81,35.0,-,"17,184","6,345","15,857","14,766","13,769","1,803","1,284","22,202","11,270","8,001",677,"10,932","7,856",607,"22,202","20,984","11,390","3,254",20,"4,463",12,"1,845","1,218","12,486","3,851",38,"4,955",12,"2,078","22,202","3,659","18,543","9,930","3,058",20,"4,463",12
0,60491,"22,961","1,181","1,292","1,531","1,548","1,347","2,189","2,617","3,184","1,998","1,934","2,634","1,162",344,44.4,-,"18,957","5,000","17,961","17,104","16,062","5,229","4,140","22,961","11,777","8,937","1,952","11,184","9,024","2,188","22,961","22,675","21,525",237,51,534,-,328,286,"21,811",250,51,675,-,460,"22,961","1,449","21,512","20,545",237,42,534,-
0,60501,"11,854",990,965,"1,174",926,738,"1,636","1,693","1,395",581,614,610,285,247,31.7,-,"8,725","3,714","8,140","7,657","7,061","1,405","1,142","11,854","5,973","4,208",513,"5,881","3,932",629,"11,854","11,825","7,855",715,16,463,-,"2,776",29,"7,884",739,16,464,-,"2,780","11,854","8,531","3,323","2,154",681,-,463,-
0,60502,"22,622","1,459","1,666","1,519","1,614","1,126","2,721","4,027","3,986","1,303","1,038","1,514",538,111,37.6,-,"17,978","5,872","16,750","16,091","15,238","2,834","2,163","22,622","11,175","7,997",906,"11,447","8,753","1,257","22,622","21,985","14,668","1,766",-,"4,542",-,"1,009",637,"15,149","2,106",66,"4,786",-,"1,211","22,622","2,512","20,110","13,309","1,741",-,"4,534",-
0,60503,"16,973","1,672","1,070","2,191",941,636,"2,128","3,694","2,396",740,798,534,122,51,33.8,-,"12,040","5,609","11,364","11,091","10,463","1,106",707,"16,973","8,316","5,586",261,"8,657","5,778",446,"16,973","16,402","10,952","1,411",133,"2,673",63,"1,170",571,"11,309","1,652",340,"2,803",77,"1,405","16,973","3,169","13,804","9,355","1,411",-,"2,658",63
0,60504,"38,013","2,823","2,594","3,127","2,659","2,981","5,371","6,238","5,777","2,554","1,383","1,676",583,247,34.1,-,"29,469","10,144","27,869","26,321","23,829","3,217","2,506","38,013","18,669","13,480","1,178","19,344","14,389","1,328","38,013","36,544","24,020","5,480",82,"5,625",-,"1,337","1,469","25,188","6,230",424,"6,061",59,"1,717","38,013","7,028","30,985","18,856","5,423",21,"5,625",-
0,60505,"77,190","6,133","6,967","7,037","6,300","6,153","10,880","11,790","9,059","3,270","2,903","4,033","1,824",841,30.4,-,"57,053","24,266","52,924","49,288","44,600","8,238","6,698","77,190","39,022","27,122","2,983","38,168","25,802","3,715","77,190","74,996","36,570","6,345",571,750,12,"30,748","2,194","38,482","7,132","1,311",862,72,"31,848","77,190","58,413","18,777","11,460","6,248",20,706,-
0,60506,"54,216","3,539","4,131","4,132","4,368","4,621","6,309","7,564","7,106","3,281","2,627","3,898","1,884",756,35.0,-,"42,414","14,586","39,630","36,923","33,425","8,129","6,538","54,216","27,194","19,408","2,976","27,022","20,222","3,562","54,216","51,989","34,029","6,864",304,"1,716",120,"8,956","2,227","36,007","8,328",627,"2,132",188,"9,316","54,216","21,535","32,681","22,417","6,737",123,"1,716",110
0,60510,"29,533","1,750","1,927","2,386","1,898","1,534","3,089","3,666","4,885","2,123","2,078","2,515","1,011",671,40.9,-,"23,470","7,287","22,246","21,229","20,038","5,421","4,197","29,533","14,540","10,782","1,931","14,993","11,464","2,266","29,533","28,753","26,828",555,20,620,7,723,780,"27,552",840,105,998,14,835,"29,533","2,248","27,285","25,534",520,20,620,7
0,60513,"18,880","1,428","1,464","1,069","1,321",704,"2,243","3,122","2,689","1,223","1,139","1,396",763,319,39.0,-,"14,919","4,759","14,121","13,475","12,894","3,141","2,478","18,880","8,596","6,592","1,018","10,284","7,529","1,460","18,880","18,405","15,783","1,040",91,351,-,"1,140",475,"16,234","1,093",146,514,-,"1,368","18,880","4,319","14,561","12,963","1,012",72,351,-
0,60514,"10,109",612,804,"1,045",886,215,679,"1,550","1,874",657,533,567,508,179,40.6,-,"7,648","3,184","6,925","6,744","6,547","1,488","1,254","10,109","4,929","3,207",587,"5,180","3,718",667,"10,109","9,806","8,688",103,79,804,-,132,303,"8,951",103,187,999,29,179,"10,109","1,026","9,083","7,966",79,12,804,-
0,60515,"28,566","1,657","1,688","2,156","1,766","1,458","3,246","3,197","4,197","2,160","2,042","2,825","1,502",672,42.2,-,"23,065","6,770","21,796","21,047","19,841","6,096","4,999","28,566","13,852","10,279","2,147","14,714","11,517","2,852","28,566","28,208","25,813",716,48,"1,504",1,126,358,"26,145",808,91,"1,708",21,156,"28,566","1,136","27,430","24,863",716,11,"1,494",1
0,60516,"29,268","1,667","1,597","1,596","1,674","1,228","3,525","3,467","4,004","2,694","2,240","3,612","1,284",680,44.7,-,"24,408","5,988","23,280","22,573","21,506","6,701","5,576","29,268","14,113","11,130","2,440","15,155","12,150","3,136","29,268","28,864","25,358","1,228",48,"1,797",-,433,404,"25,740","1,287",100,"2,083",10,452,"29,268","1,843","27,425","24,007","1,174",7,"1,797",-
0,60517,"32,328","2,067","1,851","1,974","1,810","2,066","5,038","4,275","4,683","2,605","2,316","2,764",653,226,37.7,-,"26,436","6,915","25,413","24,324","22,560","4,971","3,643","32,328","15,966","12,346","1,564","16,362","13,067","2,079","32,328","31,222","23,677","2,915",54,"4,069",3,504,"1,106","24,638","3,168",174,"4,699",10,827,"32,328","4,397","27,931","20,260","2,834",54,"4,069",-
0,60520,"2,810",148,179,227,160,155,340,366,426,258,146,287,80,38,40.4,-,"2,256",651,"2,159","2,069","1,941",489,405,"2,810","1,327","1,040",155,"1,483","1,119",250,"2,810","2,754","2,682",15,-,16,-,41,56,"2,738",21,7,32,-,71,"2,810",156,"2,654","2,611",4,-,16,-
0,60521,"18,402","1,088","1,435","1,914","1,642",727,"1,000","2,254","2,934","1,520","1,216","1,530",768,374,41.8,-,"13,965","5,686","12,716","12,206","11,596","3,355","2,672","18,402","9,150","6,120","1,277","9,252","6,596","1,395","18,402","18,078","15,675",216,8,"2,036",-,143,324,"15,999",244,14,"2,294",-,175,"18,402",794,"17,608","15,027",208,-,"2,022",-
0,60523,"10,136",224,363,389,509,275,571,704,"1,517",683,700,"2,109","1,479",613,58.7,-,"9,160","1,343","8,793","8,576","8,376","4,650","4,201","10,136","4,653","3,885","1,725","5,483","4,908","2,476","10,136","9,901","6,824",324,8,"2,708",-,37,235,"7,043",340,65,"2,808",-,115,"10,136",364,"9,772","6,538",324,8,"2,708",-
0,60525,"30,576","1,587","2,030","2,757","1,896","1,239","2,783","3,629","4,724","2,280","2,113","2,710","1,891",937,43.4,-,"24,202","7,580","22,996","22,015","21,067","6,808","5,538","30,576","15,276","11,206","2,195","15,300","11,790","3,343","30,576","30,011","27,471","1,255",19,451,-,815,565,"28,013","1,487",117,723,8,862,"30,576","4,241","26,335","24,149","1,217",-,451,-
0,60526,"13,546",913,883,"1,114",749,586,"1,300","1,866","2,045",929,628,"1,271",620,642,41.2,-,"10,636","3,502","10,044","9,785","9,301","2,874","2,533","13,546","6,437","4,699","1,068","7,109","5,345","1,465","13,546","13,312","12,189",526,-,213,-,384,234,"12,364",618,30,307,11,480,"13,546","1,697","11,849","10,983",526,-,213,-
0,60527,"27,903","1,180","1,597","1,659","1,612","1,088","2,752","3,472","4,096","2,076","2,568","3,370","1,739",694,46.6,-,"23,467","5,599","22,304","21,693","20,767","7,251","5,803","27,903","13,561","10,334","2,596","14,342","11,970","3,207","27,903","27,229","21,136","1,855",-,"4,107",-,131,674,"21,810","2,324",-,"4,310",-,153,"27,903","1,371","26,532","19,928","1,855",-,"4,107",-
0,60532,"28,178","1,509","1,575","1,188","1,638","2,251","4,674","3,687","3,651","1,973","1,742","2,309","1,144",837,37.7,-,"23,906","4,988","23,190","21,856","20,017","5,356","4,290","28,178","13,905","11,511","1,865","14,273","11,679","2,425","28,178","27,511","22,160","1,352",36,"3,327",-,636,667,"22,827","1,529",208,"3,691",18,636,"28,178","2,055","26,123","20,785","1,315",36,"3,319",-
0,60534,"10,544",813,788,609,589,800,"1,793","1,190","1,329",651,638,780,323,241,34.6,-,"8,334","2,493","8,051","7,665","6,945","1,744","1,344","10,544","5,210","3,785",598,"5,334","4,266",746,"10,544","10,194","8,331",390,5,228,-,"1,240",350,"8,630",580,61,256,8,"1,369","10,544","5,328","5,216","4,538",342,5,228,-
0,60538,"28,451","2,078","2,593","2,565","2,353","1,504","4,367","4,265","3,581","1,396","1,029","1,646",902,172,32.5,-,"21,215","8,875","19,576","18,621","17,358","3,263","2,720","28,451","13,971","9,487","1,193","14,480","10,089","1,527","28,451","27,139","22,024","1,722",113,550,18,"2,712","1,312","23,143","2,009",309,961,18,"3,433","28,451","8,991","19,460","16,791","1,478",35,550,18
0,60540,"45,112","2,489","2,949","3,142","3,616","3,279","4,224","6,053","6,392","3,282","3,094","3,824","1,919",849,40.2,-,"36,532","10,555","34,557","32,198","29,637","8,555","6,592","45,112","21,977","16,490","2,906","23,135","18,067","3,686","45,112","43,932","35,684","1,406",61,"6,436",-,345,"1,180","36,701","1,856",195,"7,124",69,469,"45,112","3,033","42,079","33,133","1,406",16,"6,385",-
0,60542,"18,125","1,047","1,225","1,154","1,292",929,"2,349","2,594","2,969","1,353","1,103","1,338",618,154,39.2,-,"14,699","4,265","13,860","13,244","12,478","2,656","2,110","18,125","8,825","6,829",922,"9,300","7,031","1,188","18,125","17,556","14,302",914,68,"1,000",-,"1,272",569,"14,704","1,001",131,"1,359",-,"1,510","18,125","2,848","15,277","13,067",888,10,977,-
0,60543,"40,027","2,755","3,511","2,537","3,282","2,539","4,270","6,423","6,459","2,571","1,672","2,492","1,013",503,36.8,-,"31,224","11,060","28,967","27,404","25,403","4,927","4,008","40,027","20,317","14,164","1,918","19,710","14,803","2,090","40,027","39,060","33,695","1,808",72,"1,658",-,"1,827",967,"34,662","2,220",208,"2,018",-,"1,937","40,027","6,226","33,801","29,858","1,558",50,"1,621",-
0,60544,"26,498","1,478","1,898","2,217","1,807","1,797","2,426","3,741","3,715","1,354","1,205","2,259","1,811",790,40.5,-,"20,905","6,801","19,697","18,645","17,301","5,595","4,860","26,498","12,157","8,840","1,967","14,341","10,857","2,893","26,498","25,636","21,225","2,242",-,"1,063",20,"1,086",862,"21,923","2,849",43,"1,419",49,"1,165","26,498","4,343","22,155","18,154","2,188",-,"1,063",8
0,60545,"13,259",997,"1,300",920,"1,011",767,"2,041","1,733","1,759",895,495,893,352,96,33.1,-,"10,042","3,846","9,413","8,842","8,264","1,651","1,341","13,259","6,773","4,932",629,"6,486","4,481",712,"13,259","12,974","11,063","1,296",58,110,-,447,285,"11,348","1,478",58,157,22,503,"13,259","3,754","9,505","7,847","1,225",58,110,-
0,60546,"15,685",868,884,"1,129","1,251",704,"1,604","2,018","2,536","1,154","1,107","1,158",724,548,42.3,-,"12,804","3,798","11,887","11,351","10,849","3,215","2,430","15,685","7,653","5,666","1,032","8,032","6,221","1,398","15,685","15,265","13,297",478,8,650,-,832,420,"13,649",595,108,767,-,986,"15,685","3,452","12,233","10,951",478,-,630,-
0,60548,"12,374",836,737,812,859,968,"1,859","1,295","1,535",762,818,990,572,331,35.7,-,"9,989","2,891","9,483","8,935","8,162","2,451","1,893","12,374","6,103","4,572",843,"6,271","4,911","1,050","12,374","12,308","11,694",4,5,19,-,586,66,"11,753",40,42,19,-,586,"12,374","1,454","10,920","10,826",4,5,19,-
0,60551,"5,500",110,132,312,293,555,"1,098",779,985,342,208,535,127,24,38.2,-,"4,946",694,"4,806","4,552","4,098",837,686,"5,500","3,754","3,388",339,"1,746","1,418",347,"5,500","5,409","4,278","1,090",32,9,-,-,91,"4,369","1,159",43,29,-,2,"5,500",335,"5,165","3,987","1,075",32,9,-
0,60552,"4,401",232,214,296,195,215,445,568,735,353,482,401,192,73,45.8,-,"3,659",852,"3,549","3,443","3,249",993,666,"4,401","2,303","1,819",297,"2,098","1,730",369,"4,401","4,341","4,241",13,-,52,-,35,60,"4,298",25,33,67,3,35,"4,401",105,"4,296","4,181",3,-,52,-
0,60554,"12,166",425,528,802,785,912,951,"1,534","1,920","1,277",926,"1,273",711,122,45.5,-,"10,411","2,239","9,927","9,491","8,714","2,561","2,106","12,166","6,172","4,872","1,049","5,994","5,055","1,057","12,166","11,995","10,790",631,-,317,-,257,171,"10,961",631,123,365,-,319,"12,166",846,"11,320","10,338",599,-,317,-
0,60555,"13,448",662,927,845,"1,040","1,031","1,741","1,759","2,092",802,918,"1,045",501,85,37.4,-,"11,014","3,139","10,309","9,792","8,943","2,155","1,631","13,448","6,775","5,155",740,"6,673","5,154",891,"13,448","13,123","11,504",560,-,721,-,338,325,"11,813",726,45,841,9,365,"13,448","2,537","10,911","9,363",552,-,709,-
0,60558,"13,227","1,163","1,118","1,073","1,093",318,726,"1,581","2,082",999,"1,000","1,081",723,270,41.7,-,"9,873","4,207","9,020","8,761","8,462","2,523","2,074","13,227","6,317","4,243",913,"6,910","4,777","1,161","13,227","13,075","12,803",109,18,122,-,23,152,"12,948",149,46,163,24,56,"13,227",633,"12,594","12,281",91,-,122,-
0,60559,"24,529","1,631","1,319","1,335","1,223","1,456","3,969","2,979","3,297","1,836","1,531","2,443","1,006",504,39.1,-,"20,244","4,955","19,574","18,820","17,565","4,659","3,953","24,529","11,651","9,256","1,739","12,878","10,318","2,214","24,529","23,884","18,236","1,678",12,"3,307",11,640,645,"18,705","1,938",160,"3,640",56,803,"24,529","3,199","21,330","15,824","1,641",-,"3,300",-
0,60560,"24,886","1,621","2,265","2,244","1,615",922,"3,449","4,509","3,352","1,051","1,161","1,772",558,367,35.5,-,"18,756","7,121","17,765","16,885","16,219","3,377","2,697","24,886","12,460","8,672","1,174","12,426","9,093","1,523","24,886","24,242","21,089","1,463",16,794,-,880,644,"21,503","1,883",120,849,-,"1,193","24,886","3,049","21,837","19,368","1,245",-,794,-
0,60561,"23,163",847,"1,226","1,323","1,522","1,320","2,385","2,876","3,406","1,790","1,858","2,843","1,238",529,45.4,-,"19,767","4,410","18,753","17,886","16,925","5,638","4,610","23,163","11,115","8,840","2,062","12,048","9,913","2,548","23,163","22,366","18,526",746,4,"2,745",-,345,797,"18,986",871,59,"3,381",10,684,"23,163","1,351","21,812","17,615",733,4,"2,745",-
0,60563,"37,409","2,480","2,021","2,169","2,079","2,015","6,505","5,478","5,136","2,127","1,936","2,482","1,952","1,029",36.8,-,"30,739","8,037","29,372","28,369","26,645","6,632","5,463","37,409","18,220","14,108","2,417","19,189","15,264","3,046","37,409","36,456","26,631","2,889",38,"6,352",-,546,953,"27,324","3,315",255,"6,770",10,698,"37,409","3,701","33,708","23,629","2,846",30,"6,338",-
0,60564,"42,513","2,418","3,283","3,910","3,859","2,049","3,439","6,616","8,124","3,238","2,178","2,381",742,276,39.2,-,"32,902","12,403","30,110","28,765","26,994","4,482","3,399","42,513","21,180","14,755","1,586","21,333","15,355","1,813","42,513","41,585","27,828","2,694",71,"10,728",-,264,928,"28,720","2,948",116,"11,337",-,320,"42,513","1,677","40,836","26,391","2,694",71,"10,728",-
0,60565,"40,773","2,068","3,341","3,429","2,685","2,385","3,362","5,587","6,563","3,556","2,953","3,535","1,139",170,40.8,-,"31,935","10,708","30,065","28,882","26,865","6,364","4,844","40,773","20,141","14,716","2,320","20,632","15,349","2,524","40,773","39,106","31,029","1,502",38,"6,363",21,153,"1,667","32,367","2,093",347,"7,303",90,286,"40,773","1,595","39,178","29,711","1,502",38,"6,363",11
0,60585,"24,368","1,453","1,944","2,999","2,331","1,167","1,946","4,110","4,647","1,350",773,"1,044",441,163,36.6,-,"17,972","8,118","16,250","15,241","14,474","2,085","1,648","24,368","12,483","7,953",735,"11,885","8,297",913,"24,368","23,812","18,073","1,834",-,"2,418",26,"1,461",556,"18,602","2,005",89,"2,735",54,"1,501","24,368","3,190","21,178","16,402","1,808",-,"2,418",26
0,60586,"47,692","3,181","3,851","5,007","4,037","3,466","5,900","7,739","7,370","2,515","1,700","2,146",556,224,32.1,-,"35,653","14,606","33,086","30,638","28,150","3,668","2,926","47,692","23,023","16,337","1,288","24,669","16,749","1,638","47,692","46,711","37,704","4,426",275,"1,483",-,"2,823",981,"38,648","4,824",319,"1,787",-,"3,111","47,692","10,093","37,599","30,799","4,405",-,"1,479",-
0,60601,"14,675",550,156,-,907,909,"4,863","2,047","1,985",324,859,"1,062",859,154,34.9,-,"13,969",820,"13,855","12,911","12,153","2,490","2,075","14,675","7,191","6,909",724,"7,484","6,946","1,351","14,675","14,425","10,884",818,66,"2,641",-,16,250,"11,134",818,74,"2,883",-,16,"14,675","1,274","13,401","9,677",767,66,"2,641",-
0,60602,"1,244",61,43,44,18,91,583,295,99,-,5,5,-,-,30.6,-,"1,096",149,"1,095","1,062",987,5,5,"1,244",693,601,5,551,494,-,"1,244","1,203",848,47,66,242,-,-,41,889,67,66,263,-,-,"1,244",81,"1,163",788,47,65,242,-
0,60604,782,12,-,7,52,168,196,34,74,54,92,75,18,-,32.4,-,763,38,744,674,543,176,93,782,369,337,56,413,407,37,782,772,496,44,-,232,-,-,10,506,54,-,232,-,-,782,34,748,479,37,-,232,-
0,60605,"27,519",837,705,574,"2,172","2,282","7,829","4,081","3,286","1,824","1,360","1,943",517,109,33.9,-,"25,403","2,260","25,259","22,721","20,949","3,281","2,569","27,519","13,138","12,076","1,126","14,381","13,183","1,443","27,519","26,411","16,843","4,727",49,"4,431",9,352,"1,108","17,721","5,165",135,"5,054",16,543,"27,519","1,608","25,911","15,781","4,550",41,"4,431",9
0,60606,"3,101",57,44,-,-,139,"1,182",542,366,168,172,425,6,-,37.2,-,"3,000",101,"3,000","3,000","2,861",510,431,"3,101","1,502","1,422",247,"1,599","1,578",184,"3,101","2,915","2,256",73,-,561,-,25,186,"2,355",115,95,597,-,125,"3,101",195,"2,906","2,129",73,-,561,-
0,60607,"29,591","1,660",972,420,"2,351","4,588","9,034","4,887","2,251","1,122",702,953,499,152,30.1,-,"26,539","3,350","26,241","23,028","19,600","2,019","1,604","29,591","14,724","13,255",814,"14,867","12,986",790,"29,591","28,672","17,213","4,294",38,"6,683",29,415,919,"18,019","4,672",240,"7,039",55,578,"29,591","2,457","27,134","15,440","4,260",-,"6,645",8
0,60608,"79,205","4,186","4,172","4,335","4,160","8,583","17,750","11,484","9,080","4,044","3,559","4,820","1,987","1,045",32.4,-,"66,512","14,910","64,295","60,848","53,769","10,149","7,852","79,205","43,845","36,005","3,842","35,360","28,290","4,010","79,205","77,581","35,332","13,982",369,"9,577",-,"18,321","1,624","36,642","14,389",945,"9,969",44,"18,980","79,205","40,146","39,059","15,148","13,657",59,"9,528",-
0,60609,"61,495","4,820","4,790","4,486","4,271","5,123","9,942","7,920","7,536","2,998","2,632","4,549","1,987",441,31.7,-,"47,399","16,600","44,895","42,240","38,005","8,315","6,977","61,495","30,270","22,111","3,189","31,225","22,784","3,788","61,495","60,054","27,499","15,198",520,"3,872",-,"12,965","1,441","28,757","15,609","1,068","4,151",12,"13,476","61,495","32,860","28,635","9,172","14,961",30,"3,872",-
0,60610,"39,019","1,845",736,543,"1,261","2,997","13,585","4,377","3,707","1,734","2,205","3,883","1,764",382,33.6,-,"35,895","3,565","35,454","34,299","31,637","7,353","6,029","39,019","17,874","16,069","2,492","21,145","19,385","3,537","39,019","38,275","28,803","5,839",111,"3,187",-,335,744,"29,446","6,143",288,"3,521",7,410,"39,019","2,601","36,418","26,809","5,666",109,"3,162",-
0,60611,"32,426",892,229,404,465,"2,441","9,387","3,847","2,706","2,441","2,535","4,221","2,079",779,38.9,-,"30,901","1,638","30,788","30,201","27,995","8,717","7,079","32,426","15,207","14,307","3,276","17,219","16,481","3,803","32,426","31,632","24,288",893,56,"5,809",-,586,794,"25,068","1,131",150,"6,229",17,643,"32,426","1,701","30,725","23,167",893,56,"5,724",-
0,60612,"34,311","2,385","1,975","2,278","2,569","3,295","7,064","4,607","3,710","1,861","1,431","1,957",984,195,31.6,-,"27,673","8,160","26,151","24,515","21,809","4,006","3,136","34,311","16,680","12,371","1,321","17,631","13,780","1,815","34,311","33,476","9,510","20,751",66,"1,594",54,"1,501",835,"10,068","21,222",276,"1,736",94,"1,779","34,311","4,206","30,105","7,334","20,564",-,"1,585",2
0,60613,"50,113","2,555","1,396","1,237",777,"5,875","15,876","8,262","5,426","2,412","1,868","2,455","1,344",630,33.1,-,"44,925","5,793","44,320","43,773","38,273","5,528","4,429","50,113","25,205","22,364","1,860","24,908","21,956","2,569","50,113","48,365","41,045","2,903",207,"3,306",9,895,"1,748","42,720","3,253",603,"4,136",29,"1,198","50,113","5,662","44,451","36,600","2,854",195,"3,306",9
0,60614,"71,308","3,908","2,719","2,311","3,288","8,317","23,622","8,789","6,585","3,001","2,589","3,828","1,819",532,30.3,-,"62,370","9,924","61,384","57,940","50,765","7,526","6,179","71,308","35,945","30,758","2,881","35,363","30,626","3,298","71,308","69,108","60,333","2,862",22,"5,309",19,563,"2,200","62,400","3,344",374,"6,737",116,768,"71,308","4,317","66,991","56,762","2,794",22,"5,282",19
0,60615,"41,563","2,006","1,898","1,614","2,088","5,317","8,618","5,159","4,486","2,095","2,260","3,619","1,724",679,33.8,-,"36,045","6,673","34,890","32,780","28,640","7,333","6,022","41,563","19,140","15,662","2,330","22,423","19,228","3,692","41,563","39,758","12,512","22,952",147,"3,363",-,784,"1,805","13,924","23,992",462,"4,032",33,"1,029","41,563","2,573","38,990","10,984","22,738",147,"3,336",-
0,60616,"54,464","2,457","2,085","2,355","2,704","3,978","12,285","7,015","6,776","3,113","3,013","4,846","2,596","1,241",36.8,-,"47,567","8,215","46,249","44,276","40,885","10,476","8,683","54,464","25,807","21,462","3,522","28,657","24,787","5,161","54,464","53,315","15,670","13,625",194,"22,058",-,"1,768","1,149","16,630","14,292",319,"22,553",36,"1,939","54,464","4,600","49,864","13,160","13,532",21,"22,028",-
0,60617,"82,534","5,105","5,370","6,547","6,704","6,207","9,819","9,803","10,877","5,157","4,154","6,564","4,616","1,611",37.0,-,"65,512","21,337","61,197","57,622","52,601","15,141","12,791","82,534","38,160","27,698","5,048","44,374","33,499","7,743","82,534","81,223","31,398","46,055",106,166,18,"3,480","1,311","32,178","46,857",309,303,25,"4,250","82,534","31,079","51,455","5,215","45,695",-,166,18
0,60618,"94,395","6,916","6,344","5,130","3,671","5,396","21,025","16,388","12,535","4,516","3,948","5,074","2,517",935,34.4,-,"76,005","20,478","73,917","71,392","66,938","10,777","8,526","94,395","48,151","37,969","3,555","46,244","35,948","4,971","94,395","90,670","74,352","2,270",138,"5,820",130,"7,960","3,725","77,631","3,429",833,"7,415",200,"8,702","94,395","38,152","56,243","45,553","1,995",44,"5,723",97
0,60619,"61,258","3,911","3,214","3,735","3,278","3,930","8,094","6,993","7,573","5,148","4,972","5,696","3,140","1,574",41.3,-,"50,398","13,004","48,254","46,434","43,190","13,610","10,410","61,258","27,681","21,030","3,701","33,577","27,224","6,709","61,258","60,358",997,"58,856",22,193,16,274,900,"1,573","59,701",411,302,22,442,"61,258",869,"60,389",854,"58,571",22,193,16
