,zipcode,H1. HOUSING OCCUPANCY AND TENURE.Total housing units,H1. HOUSING OCCUPANCY AND TENURE.Occupied housing units,H1. HOUSING OCCUPANCY AND TENURE.Owner-occupied,H1. HOUSING OCCUPANCY AND TENURE.Renter-occupied,H1. HOUSING OCCUPANCY AND TENURE.Average household size of owner-occupied unit,H1. HOUSING OCCUPANCY AND TENURE.Average household size of renter-occupied unit,H1. HOUSING OCCUPANCY AND TENURE.Vacant housing units,H1. HOUSING OCCUPANCY AND TENURE.For sale,H1. HOUSING OCCUPANCY AND TENURE.For rent,"H1. HOUSING OCCUPANCY AND TENURE.For seasonal, recreational, or occasional use",H1. HOUSING OCCUPANCY AND TENURE.Total owner units,H1. HOUSING OCCUPANCY AND TENURE.Homeowner vacancy rate,H1. HOUSING OCCUPANCY AND TENURE.Total rental units,H1. HOUSING OCCUPANCY AND TENURE.Rental vacancy rate,H1. HOUSING OCCUPANCY AND TENURE.People living in owned homes,H1. HOUSING OCCUPANCY AND TENURE.People living in rental homes,H2. UNITS IN STRUCTURE.Total housing units,H2. UNITS IN STRUCTURE.Single-family units,"H2. UNITS IN STRUCTURE.Single unit, detached","H2. UNITS IN STRUCTURE.Single unit, attached",H2. UNITS IN STRUCTURE.Duplexes,H2. UNITS IN STRUCTURE.3 or 4 units,H2. UNITS IN STRUCTURE.5 to 9 units,H2. UNITS IN STRUCTURE.10 to 19 units,H2. UNITS IN STRUCTURE.20 or more units,H2. UNITS IN STRUCTURE.Mobile home,"H2. UNITS IN STRUCTURE.Boat, RV, van, etc.",H2. UNITS IN STRUCTURE.Mobile homes per 1000 HUs,H3. YEAR STRUCTURE BUILT.Total housing units,H3. YEAR STRUCTURE BUILT.Built 2010 or later,H3. YEAR STRUCTURE BUILT.Built 2000 to 2009,H3. YEAR STRUCTURE BUILT.Built 1990 to 1999,H3. YEAR STRUCTURE BUILT.Built 1980 to 1989,H3. YEAR STRUCTURE BUILT.Built 1970 to 1979,H3. YEAR STRUCTURE BUILT.Built 1960 to 1969,H3. YEAR STRUCTURE BUILT.Built 1950 to 1959,H3. YEAR STRUCTURE BUILT.Built 1940 to 1949,H3. YEAR STRUCTURE BUILT.Built 1939 or earlier,H4. YEAR HOUSEHOLDER MOVED INTO UNIT.Occupied housing units,H4. YEAR HOUSEHOLDER MOVED INTO UNIT.Moved in 2010 or later,H4. YEAR HOUSEHOLDER MOVED INTO UNIT.Moved in 2000 to 2009,H4. YEAR HOUSEHOLDER MOVED INTO UNIT.Moved in 1990 to 1999,H4. YEAR HOUSEHOLDER MOVED INTO UNIT.Moved in 1989 or earlier,H5. VEHICLES AVAILABLE.Occupied housing units,H5. VEHICLES AVAILABLE.No vehicles available,H5. VEHICLES AVAILABLE.1 vehicle available,H5. VEHICLES AVAILABLE.2 vehicles available,H5. VEHICLES AVAILABLE.3 or more vehicles available,H6. HOUSE HEATING FUEL.Occupied housing units,H6. HOUSE HEATING FUEL.Utility gas,"H6. HOUSE HEATING FUEL.Bottled, tank, or LP gas",H6. HOUSE HEATING FUEL.Electricity,"H6. HOUSE HEATING FUEL.Fuel oil, kerosene, etc.",H6. HOUSE HEATING FUEL.Coal or coke,H6. HOUSE HEATING FUEL.Wood,H6. HOUSE HEATING FUEL.Solar energy,H6. HOUSE HEATING FUEL.Other fuel,H6. HOUSE HEATING FUEL.No fuel used,H7. SELECTED CHARACTERISTICS.Occupied housing units,H7. SELECTED CHARACTERISTICS.Lacking complete plumbing facilities,H7. SELECTED CHARACTERISTICS.Lacking complete kitchen facilities,H7. SELECTED CHARACTERISTICS.No telephone service available,H8. OCCUPANTS PER ROOM.Occupied housing units,H8. OCCUPANTS PER ROOM.1.00 or less,H8. OCCUPANTS PER ROOM.1.01 to 1.50,H8. OCCUPANTS PER ROOM.1.51 or more,H9. HOME VALUES.Owner-occupied units,"H9. HOME VALUES.Less than $50,000","H9. HOME VALUES.$50,000 to $99,999","H9. HOME VALUES.$100,000 to $149,999","H9. HOME VALUES.$150,000 to $199,999","H9. HOME VALUES.$200,000 to $299,999","H9. HOME VALUES.$300,000 to $499,999","H9. HOME VALUES.$500,000 to $999,999","H9. HOME VALUES.$1,000,000 or more","H9. HOME VALUES.$2,000,000 or more",H9. HOME VALUES.Median home value,H9. HOME VALUES.Average home value,H10. SELECTED MONTHLY OWNER COSTS.Owner-occupied units,H10. SELECTED MONTHLY OWNER COSTS.Housing units with a mortgage,H10. SELECTED MONTHLY OWNER COSTS.Owner costs 30% or more of HH income,H10. SELECTED MONTHLY OWNER COSTS.Median owner costs,H10. SELECTED MONTHLY OWNER COSTS.Housing units without a mortgage,H10. SELECTED MONTHLY OWNER COSTS.Nonmortgage owner costs 30% or more of HH income,H10. SELECTED MONTHLY OWNER COSTS.Median owner costs,H11. GROSS RENT.Renter-occupied units,H11. GROSS RENT.Paying cash rent,H11. GROSS RENT.Paying no cash rent,H11. GROSS RENT.Median rent,H11. GROSS RENT.Average gross rent,H11. GROSS RENT.Gross rent 30% or more of HH income,H11. GROSS RENT.Gross rent of $750 or more
0,60195,"2,358","2,223",739,"1,484",2.33,2.59,135,-,41,72,739,-,"1,525",2.7,"1,724","3,844","2,358",413,376,37,-,42,128,582,"1,193",-,-,-,"2,358",-,47,265,665,"1,060",247,59,7,8,"2,223","1,754",299,64,106,"2,223",244,"1,119",710,150,"2,223","1,125",39,999,14,-,-,-,17,29,"2,223",-,-,117,"2,223","2,126",80,17,739,-,76,168,114,120,254,7,-,-,"$210,500","$229,641",739,554,125,"$1,495",185,63,$594,"1,484","1,463",21,"$1,394","$1,401",347,"1,455"
0,60201,"17,218","15,088","9,008","6,080",2.58,2.10,"2,130",144,697,83,"9,152",1.6,"6,777",10.3,"23,271","12,791","17,218","6,748","6,021",727,"1,175",775,"1,012","1,316","6,163",29,-,2,"17,218",525,"2,001",975,614,909,"1,298","1,996","1,248","7,652","15,088","7,936","3,385","1,701","2,066","15,088","3,061","6,408","4,464","1,155","15,088","11,343",224,"3,050",41,-,-,-,134,296,"15,088",45,302,248,"15,088","14,798",232,58,"9,008",129,242,529,618,"1,199","1,947","3,643",613,88,"$482,200","$527,399","9,008","5,596","1,612","$2,875","3,412",756,"$1,074","6,080","5,914",166,"$1,480","$1,588","3,520","4,688"
0,60202,"14,498","13,436","7,044","6,392",2.60,2.18,"1,062",109,245,22,"7,153",1.5,"6,637",3.7,"18,284","13,918","14,498","4,737","3,931",806,"1,069","1,275","2,335","1,890","3,192",-,-,-,"14,498",137,872,383,250,497,"1,430","2,456","1,331","7,142","13,436","6,876","3,717","1,453","1,390","13,436","1,662","7,076","3,981",717,"13,436","10,879",133,"1,954",20,-,-,31,242,177,"13,436",-,-,213,"13,436","13,184",210,42,"7,044",85,197,591,850,"1,648","2,032","1,234",349,58,"$311,100","$395,878","7,044","5,023","1,578","$2,155","2,021",352,$862,"6,392","6,233",159,"$1,280","$1,366","3,009","5,676"
0,60203,"1,604","1,489","1,385",104,2.78,3.26,115,64,-,-,"1,449",4.4,104,-,"3,849",339,"1,604","1,302","1,167",135,138,-,-,-,164,-,-,-,"1,604",23,38,79,95,103,74,768,306,118,"1,489",416,350,284,439,"1,489",48,408,735,298,"1,489","1,287",-,166,-,-,-,-,9,27,"1,489",-,-,-,"1,489","1,464",7,18,"1,385",5,20,49,39,121,620,482,25,24,"$443,100","$497,551","1,385",938,287,"$2,779",447,85,"$1,024",104,94,10,"$1,426","$1,538",57,59
0,60301,"1,865","1,595",357,"1,238",1.82,1.49,270,62,132,-,419,14.8,"1,370",9.6,651,"1,845","1,865",150,65,85,84,-,40,153,"1,438",-,-,-,"1,865",121,385,227,263,248,112,92,42,375,"1,595","1,321",101,118,55,"1,595",466,773,324,32,"1,595",869,-,598,12,-,-,-,70,46,"1,595",-,17,44,"1,595","1,595",-,-,357,-,-,58,168,63,12,56,-,-,"$181,200","$237,627",357,219,26,"$1,879",138,41,$983,"1,238","1,220",18,"$1,824","$1,840",539,"1,016"
0,60302,"14,779","13,707","7,867","5,840",2.69,1.79,"1,072",203,394,17,"8,070",2.5,"6,234",6.3,"21,135","10,480","14,779","5,772","5,297",475,784,739,"2,056","1,731","3,662",35,-,2,"14,779",73,429,438,279,"1,138","1,520","1,401",770,"8,731","13,707","6,932","3,360","1,884","1,531","13,707","1,994","6,292","4,547",874,"13,707","11,009",216,"1,896",32,-,-,-,263,291,"13,707",61,155,219,"13,707","13,613",63,31,"7,867",107,414,639,816,892,"2,135","2,584",246,34,"$392,800","$433,170","7,867","5,729","1,418","$2,736","2,138",457,"$1,216","5,840","5,720",120,"$1,062","$1,155","2,526","4,462"
0,60304,"6,736","6,382","4,456","1,926",3.06,2.06,354,24,122,58,"4,480",0.5,"2,048",6.0,"13,637","3,961","6,736","4,290","4,226",64,628,328,598,347,518,-,27,-,"6,736",-,90,117,28,234,306,264,277,"5,420","6,382","2,720","1,536","1,065","1,061","6,382",493,"2,828","2,581",480,"6,382","5,681",85,418,8,-,-,-,131,59,"6,382",34,11,50,"6,382","6,342",27,13,"4,456",62,125,103,192,742,"2,590",617,19,6,"$368,400","$376,498","4,456","3,665",976,"$2,591",791,200,"$1,117","1,926","1,906",20,"$1,169","$1,248",716,"1,653"
0,60305,"4,291","3,965","3,528",437,2.62,2.05,326,95,72,-,"3,623",2.6,509,14.1,"9,254",895,"4,291","3,011","2,835",176,178,54,281,231,507,29,-,7,"4,291",23,67,64,120,281,596,720,521,"1,899","3,965","1,367","1,047",875,676,"3,965",145,"1,421","1,884",515,"3,965","3,423",18,514,-,-,-,-,10,-,"3,965",79,47,10,"3,965","3,955",-,10,"3,528",109,84,170,222,388,446,"1,736",347,26,"$581,900","$571,496","3,528","2,109",553,"$3,386","1,419",235,"$1,461",437,437,-,"$1,182","$1,223",194,437
0,60401,"3,325","3,037","2,640",397,2.52,2.59,288,37,33,47,"2,677",1.4,430,7.7,"6,641","1,027","3,325","2,497","2,255",242,58,74,12,12,11,661,-,199,"3,325",61,"1,122",376,352,376,224,296,98,420,"3,037",848,"1,379",450,360,"3,037",156,912,"1,287",682,"3,037","2,531",316,178,6,-,6,-,-,-,"3,037",-,-,12,"3,037","3,015",22,-,"2,640",512,165,227,836,689,185,21,5,-,"$174,100","$165,281","2,640","1,463",517,"$1,753","1,177",305,$770,397,344,53,"$1,022","$1,001",120,226
0,60402,"22,564","20,764","12,408","8,356",3.33,2.64,"1,800",279,418,85,"12,687",2.2,"8,774",4.8,"41,324","22,033","22,564","12,012","11,871",141,"3,795","2,868","2,175",830,884,-,-,-,"22,564",33,347,411,631,"1,037","1,950","3,838","2,199","12,118","20,764","9,942","5,123","2,964","2,735","20,764","1,843","7,805","7,268","3,848","20,764","19,164",172,"1,041",22,-,-,-,136,229,"20,764",29,33,748,"20,764","19,819",826,119,"12,408",246,430,"2,052","4,113","4,282","1,175",71,17,22,"$190,700","$214,498","12,408","8,573","3,456","$1,789","3,835",772,$711,"8,356","8,080",276,$950,"$1,014","3,614","6,609"
0,60403,"7,381","6,897","4,576","2,321",2.55,2.17,484,-,158,71,"4,576",-,"2,479",6.4,"11,662","5,043","7,381","5,354","3,406","1,948",168,189,376,698,585,-,11,-,"7,381",50,"2,780","1,179",551,"1,083",501,550,283,404,"6,897","2,988","2,634",674,601,"6,897",308,"3,002","2,588",999,"6,897","6,043",64,701,-,-,-,-,31,58,"6,897",26,57,100,"6,897","6,774",123,-,"4,576",51,584,"1,073","1,495","1,199",132,10,32,-,"$168,400","$174,253","4,576","2,808",904,"$1,455","1,768",379,$616,"2,321","2,237",84,"$1,084","$1,176","1,108","2,090"
0,60404,"6,587","6,449","5,702",747,3.02,2.13,138,30,-,63,"5,732",0.5,747,-,"17,193","1,591","6,587","6,157","5,347",810,-,54,7,-,188,181,-,27,"6,587",497,"2,852","1,016",609,"1,202",277,93,6,35,"6,449","2,225","2,773",867,584,"6,449",267,"1,299","3,052","1,831","6,449","6,089",52,264,8,-,21,-,15,-,"6,449",8,62,177,"6,449","6,392",48,9,"5,702",230,9,269,"1,070","2,372","1,508",156,22,66,"$247,100","$278,696","5,702","3,919",846,"$1,982","1,783",255,$800,747,694,53,"$1,566","$1,542",463,558
0,60406,"10,159","8,747","4,432","4,315",3.25,2.50,"1,412",233,291,-,"4,665",5.0,"4,606",6.3,"14,416","10,776","10,159","4,740","4,406",334,"1,263",709,"1,278",689,457,"1,023",-,101,"10,159",191,578,555,346,"1,011","1,751","1,837",573,"3,317","8,747","4,242","2,156","1,105","1,244","8,747","1,241","3,695","2,581","1,230","8,747","7,681",78,858,10,-,-,-,70,50,"8,747",32,82,281,"8,747","8,217",291,239,"4,432",590,954,"1,467",890,340,59,73,-,59,"$115,500","$256,836","4,432","2,244",767,"$1,417","2,188",426,$632,"4,315","4,211",104,$868,$930,"2,120","3,018"
0,60408,"2,318","2,149","1,571",578,2.86,1.98,169,19,-,-,"1,590",1.2,578,-,"4,496","1,143","2,318","2,006","1,892",114,54,81,14,9,21,133,-,57,"2,318",18,527,532,97,547,144,182,15,256,"2,149",832,669,442,206,"2,149",61,558,860,670,"2,149","1,954",23,159,-,13,-,-,-,-,"2,149",-,-,54,"2,149","2,099",50,-,"1,571",34,128,448,615,278,68,-,-,-,"$162,600","$162,758","1,571","1,221",259,"$1,407",350,37,$482,578,497,81,$972,"$1,026",287,408
0,60409,"16,164","13,822","7,432","6,390",2.74,2.59,"2,342",338,843,-,"7,770",4.4,"7,233",11.7,"20,352","16,580","16,164","9,689","9,079",610,"1,261","1,439","1,243",677,"1,459",396,-,24,"16,164",-,943,660,"1,277","4,533","2,243","3,312","1,203","1,993","13,822","6,371","3,882","1,843","1,726","13,822","2,096","6,107","4,195","1,424","13,822","11,530",183,"2,001",-,-,-,-,52,56,"13,822",17,51,182,"13,822","13,494",262,66,"7,432",826,"2,698","2,158","1,201",295,187,52,15,-,"$103,800","$115,157","7,432","4,836","2,286","$1,368","2,596",542,$560,"6,390","6,157",233,$955,"$1,006","3,127","4,703"
0,60410,"4,244","4,160","3,729",431,3.05,3.33,84,25,-,24,"3,754",0.7,431,-,"11,356","1,435","4,244","3,894","3,713",181,12,116,12,80,-,130,-,31,"4,244",72,"1,454","1,133",270,553,429,187,57,89,"4,160","1,316","1,480",757,607,"4,160",41,694,"2,054","1,371","4,160","3,832",23,305,-,-,-,-,-,-,"4,160",-,-,45,"4,160","4,137",23,-,"3,729",109,113,320,"1,084","1,551",465,69,-,18,"$213,700","$224,237","3,729","2,573",457,"$1,775","1,156",186,$683,431,410,21,"$1,274","$1,337",189,394
0,60411,"23,073","19,502","12,170","7,332",2.95,2.87,"3,571",429,739,53,"12,599",3.4,"8,071",9.2,"35,854","21,018","23,073","16,815","15,991",824,"1,400","1,059","1,017",471,769,"1,527",15,66,"23,073",618,"1,777","1,715","1,528","4,032","3,912","5,388","1,281","2,822","19,502","8,483","5,097","2,248","3,674","19,502","1,952","8,024","6,491","3,035","19,502","17,566",75,"1,768",6,-,-,-,77,10,"19,502",38,80,320,"19,502","18,980",308,214,"12,170","1,822","4,179","3,311","1,664",796,330,62,-,6,"$101,100","$113,102","12,170","6,908","2,366","$1,360","5,262","1,072",$581,"7,332","7,197",135,$964,"$1,021","3,997","5,383"
0,60415,"5,551","5,159","2,712","2,447",2.61,2.72,392,14,161,-,"2,726",0.5,"2,608",6.2,"7,087","6,664","5,551","1,999","1,923",76,106,318,"1,661","1,142",325,-,-,-,"5,551",25,129,966,575,"1,442",969,"1,162",105,178,"5,159","2,554","1,301",447,857,"5,159",305,"2,191","2,086",577,"5,159","4,161",70,859,-,-,-,-,10,59,"5,159",-,-,101,"5,159","4,796",316,47,"2,712",68,527,579,755,655,102,26,-,-,"$159,000","$161,014","2,712","1,900",671,"$1,396",812,174,$609,"2,447","2,419",28,$989,"$1,001","1,531","2,261"
0,60417,"6,409","5,780","5,015",765,2.73,1.83,629,64,138,9,"5,079",1.3,903,15.3,"13,688","1,400","6,409","5,555","5,355",200,103,39,103,56,389,164,-,26,"6,409",58,774,966,868,"1,355",897,749,243,499,"5,780","1,668","1,703",980,"1,429","5,780",289,"1,691","2,269","1,531","5,780","5,129",90,512,-,-,3,-,39,7,"5,780",5,165,75,"5,780","5,756",19,5,"5,015",220,446,899,"1,414","1,438",495,91,-,12,"$177,500","$197,340","5,015","3,190","1,164","$1,859","1,825",381,$742,765,627,138,$966,"$1,270",443,459
0,60419,"8,757","7,637","5,075","2,562",2.83,3.19,"1,120",156,316,7,"5,231",3.0,"2,878",11.0,"14,367","8,178","8,757","7,220","7,133",87,163,668,277,87,271,71,-,8,"8,757",-,121,310,504,"2,340","1,802","2,620",567,493,"7,637","2,910","1,754","1,773","1,200","7,637",791,"3,733","2,154",959,"7,637","6,840",79,649,15,-,-,-,-,54,"7,637",10,48,83,"7,637","7,501",107,29,"5,075",642,"1,934","1,666",543,198,30,27,-,35,"$98,000","$148,102","5,075","3,607","1,512","$1,357","1,468",309,$596,"2,562","2,562",-,"$1,185","$1,233","1,707","2,198"
0,60420,"2,376","2,111","1,449",662,2.29,1.94,265,27,67,8,"1,476",1.8,729,9.2,"3,311","1,285","2,376","1,767","1,675",92,113,83,95,7,105,195,11,82,"2,376",62,184,332,120,308,210,222,81,857,"2,111",899,597,303,312,"2,111",214,598,838,461,"2,111","1,416",214,463,12,-,-,-,6,-,"2,111",35,44,43,"2,111","2,101",-,10,"1,449",155,342,343,358,202,17,18,14,-,"$133,800","$142,607","1,449",896,95,"$1,219",553,128,$612,662,616,46,$672,$669,200,219
0,60421,"1,500","1,453","1,319",134,2.68,2.25,47,-,-,20,"1,319",-,134,-,"3,540",301,"1,500","1,364","1,129",235,71,27,-,-,-,19,19,13,"1,500",-,359,389,126,259,166,75,24,102,"1,453",452,488,288,225,"1,453",5,373,711,364,"1,453","1,227",28,198,-,-,-,-,-,-,"1,453",-,-,6,"1,453","1,430",23,-,"1,319",35,18,276,400,465,112,13,-,-,"$187,900","$196,287","1,319",868,253,"$1,639",451,27,$560,134,119,15,"$1,030",$962,91,86
0,60422,"3,721","3,495","3,060",435,2.54,4.49,226,-,27,22,"3,060",-,462,5.8,"7,779","1,951","3,721","3,343","3,130",213,23,93,59,41,162,-,-,-,"3,721",-,239,344,551,591,663,768,224,341,"3,495","1,226","1,024",610,635,"3,495",185,"1,050","1,666",594,"3,495","3,113",22,304,-,-,32,-,24,-,"3,495",13,13,27,"3,495","3,495",-,-,"3,060",19,108,202,777,974,755,182,43,-,"$234,700","$265,778","3,060","2,018",591,"$2,243","1,042",137,$961,435,391,44,"$2,106","$1,966",252,275
0,60423,"10,802","10,271","9,636",635,3.03,2.54,531,166,114,-,"9,802",1.7,749,15.2,"29,168","1,610","10,802","9,861","8,377","1,484",41,215,46,204,70,365,-,34,"10,802",513,"3,148","2,007","1,763","2,086",586,291,72,336,"10,271","3,110","4,078","1,875","1,208","10,271",139,"1,913","4,966","3,253","10,271","9,501",190,533,27,-,-,-,20,-,"10,271",-,-,133,"10,271","10,227",37,7,"9,636",181,372,357,"1,009","2,487","4,248",932,43,7,"$316,300","$314,986","9,636","7,039","2,088","$2,302","2,597",379,$927,635,536,99,"$1,352","$1,566",167,480
0,60425,"3,491","3,040","2,373",667,2.76,2.96,451,174,54,19,"2,547",6.8,721,7.5,"6,557","1,973","3,491","2,744","2,676",68,48,146,148,213,183,-,9,-,"3,491",-,61,47,114,"1,487","1,185",329,167,101,"3,040","1,011",995,378,656,"3,040",90,"1,300","1,222",428,"3,040","2,399",33,601,-,-,-,-,7,-,"3,040",9,9,36,"3,040","2,997",32,11,"2,373",148,579,812,690,113,27,-,4,-,"$128,000","$123,907","2,373","1,811",615,"$1,429",562,61,$717,667,609,58,"$1,303","$1,380",317,584
0,60426,"13,365","10,311","5,382","4,929",2.98,2.55,"3,054",195,242,14,"5,577",3.5,"5,171",4.7,"16,061","12,575","13,365","9,825","9,640",185,"1,056",696,376,338,747,307,20,23,"13,365",-,505,591,529,"1,655","3,275","3,686",982,"2,142","10,311","3,888","2,566","1,684","2,173","10,311","1,817","4,925","2,382","1,187","10,311","9,273",69,960,-,-,-,-,-,9,"10,311",55,68,355,"10,311","9,909",347,55,"5,382","1,156","3,066",667,293,131,64,5,-,-,"$73,600","$79,817","5,382","2,884","1,178","$1,127","2,498",746,$482,"4,929","4,700",229,$892,$876,"2,469","2,961"
0,60428,"4,431","4,015","2,877","1,138",2.87,3.51,416,31,94,-,"2,908",1.1,"1,232",7.6,"8,257","3,997","4,431","4,293","4,230",63,-,-,-,40,98,-,-,-,"4,431",95,410,129,184,312,"1,362","1,311",369,259,"4,015","1,297","1,072",465,"1,181","4,015",482,"1,760","1,138",635,"4,015","3,853",20,102,-,-,13,-,11,16,"4,015",9,-,101,"4,015","3,805",210,-,"2,877",317,"1,508",581,296,173,-,2,-,-,"$87,100","$96,413","2,877","1,756",842,"$1,137","1,121",256,$567,"1,138","1,087",51,"$1,273","$1,203",849,965
0,60429,"6,447","5,816","3,722","2,094",2.51,2.87,631,61,187,-,"3,783",1.6,"2,281",8.2,"9,331","6,003","6,447","4,997","4,687",310,69,138,416,145,642,40,-,6,"6,447",8,207,875,674,"1,621","1,274","1,152",173,463,"5,816","1,957","1,667","1,398",794,"5,816",498,"2,561","1,936",821,"5,816","4,896",47,861,-,-,-,-,4,8,"5,816",28,45,237,"5,816","5,706",101,9,"3,722",326,"1,184","1,177",710,276,46,-,-,3,"$111,500","$119,114","3,722","2,818","1,056","$1,359",904,185,$597,"2,094","1,982",112,"$1,415","$1,415","1,255","1,743"
0,60430,"8,116","7,848","6,061","1,787",2.57,2.42,268,112,23,7,"6,173",1.8,"1,810",1.3,"15,573","4,329","8,116","6,387","6,213",174,163,356,196,257,726,31,-,4,"8,116",-,81,360,492,"1,521","1,589","2,498",570,"1,005","7,848","2,896","2,244","1,212","1,496","7,848",367,"3,201","3,222","1,058","7,848","6,623",23,"1,127",19,-,-,-,14,42,"7,848",16,43,208,"7,848","7,781",58,9,"6,061",289,812,"1,499","1,948","1,266",205,13,29,-,"$159,400","$160,163","6,061","4,123","1,387","$1,693","1,938",368,$695,"1,787","1,732",55,"$1,154","$1,249",910,"1,567"
0,60431,"7,938","7,405","6,501",904,3.03,3.64,533,66,66,92,"6,567",1.0,970,6.8,"19,711","3,295","7,938","7,326","5,983","1,343",44,148,61,195,164,-,-,-,"7,938",368,"3,084","2,025",763,"1,030",447,148,-,73,"7,405","2,683","2,984","1,057",681,"7,405",149,"1,766","3,380","2,110","7,405","7,024",43,327,-,-,-,-,-,11,"7,405",-,10,181,"7,405","7,304",101,-,"6,501",103,139,"1,286","2,238","2,243",317,146,29,-,"$185,100","$202,174","6,501","5,004","1,275","$1,756","1,497",239,$710,904,848,56,"$1,523","$1,434",451,747
0,60432,"7,042","6,184","3,311","2,873",3.42,3.05,858,92,278,25,"3,403",2.7,"3,151",8.8,"11,325","8,759","7,042","5,058","4,369",689,784,352,235,134,327,152,-,22,"7,042",128,991,135,311,651,854,870,478,"2,624","6,184","2,813","1,763",569,"1,039","6,184",661,"2,056","2,047","1,420","6,184","5,360",48,751,9,-,-,-,5,11,"6,184",20,-,104,"6,184","5,777",327,80,"3,311",292,"1,274",655,437,494,141,18,-,-,"$105,600","$133,102","3,311","2,166",838,"$1,391","1,145",194,$507,"2,873","2,659",214,$932,$934,"1,574","1,909"
0,60433,"5,997","5,431","3,135","2,296",3.11,2.76,566,8,121,-,"3,143",0.3,"2,417",5.0,"9,759","6,328","5,997","4,889","4,650",239,421,164,53,189,274,7,-,1,"5,997",5,304,206,238,572,877,"1,225",797,"1,773","5,431","2,455","1,225",874,877,"5,431",493,"1,745","1,964","1,229","5,431","4,543",51,801,10,-,20,-,-,6,"5,431",4,43,90,"5,431","5,219",197,15,"3,135",162,"1,082","1,039",551,225,38,35,3,-,"$112,800","$125,127","3,135","1,964",722,"$1,227","1,171",138,$505,"2,296","2,187",109,"$1,001","$1,003","1,156","1,683"
0,60435,"19,989","18,318","11,534","6,784",2.81,2.42,"1,671",360,315,96,"11,894",3.0,"7,099",4.4,"32,390","16,447","19,989","13,891","12,433","1,458","1,365","1,032",955,"1,202","1,522",15,7,1,"19,989",66,"2,059","1,682","1,234","2,610","3,103","3,244","1,550","4,441","18,318","8,174","5,157","2,155","2,832","18,318","1,692","6,565","6,668","3,393","18,318","15,229",73,"2,796",5,-,-,-,102,113,"18,318",52,235,417,"18,318","17,663",503,152,"11,534",263,"1,370","3,791","3,767","2,128",168,47,-,-,"$153,900","$154,929","11,534","7,667","2,291","$1,455","3,867",679,$588,"6,784","6,486",298,$968,"$1,048","3,515","4,881"
0,60436,"6,506","6,031","3,604","2,427",2.96,3.03,475,21,78,32,"3,625",0.6,"2,505",3.1,"10,658","7,362","6,506","4,908","4,620",288,471,260,120,178,437,132,-,20,"6,506",56,560,316,360,879,572,"1,563",838,"1,362","6,031","2,629","1,813",753,836,"6,031",510,"2,127","1,976","1,418","6,031","5,177",49,747,-,-,8,-,37,13,"6,031",6,17,53,"6,031","5,883",101,47,"3,604",207,"1,070","1,491",553,166,33,39,36,9,"$115,000","$141,922","3,604","2,421",787,"$1,258","1,183",131,$491,"2,427","2,368",59,"$1,057","$1,008","1,244","1,887"
0,60438,"12,552","11,440","7,466","3,974",2.66,2.26,"1,112",350,292,7,"7,816",4.5,"4,266",6.8,"19,880","8,986","12,552","8,957","8,724",233,76,734,980,858,935,12,-,1,"12,552",240,477,612,"1,421","2,824","1,844","3,077",974,"1,083","11,440","4,688","3,042","1,809","1,901","11,440",723,"4,819","3,908","1,990","11,440","9,486",45,"1,835",-,-,-,-,29,45,"11,440",31,73,258,"11,440","11,234",106,100,"7,466",424,"1,745","2,687","1,795",613,157,28,17,-,"$130,100","$134,812","7,466","4,950","1,615","$1,410","2,516",363,$608,"3,974","3,855",119,"$1,008","$1,077","2,100","3,339"
0,60439,"8,693","8,258","6,883","1,375",2.91,2.24,435,-,25,9,"6,883",-,"1,400",1.8,"20,039","3,085","8,693","7,592","6,734",858,185,42,322,85,414,53,-,6,"8,693",303,"1,721","2,200","1,186",940,767,475,119,982,"8,258","2,348","2,852","1,953","1,105","8,258",343,"1,934","3,792","2,189","8,258","7,708",6,516,-,9,-,-,-,19,"8,258",-,64,51,"8,258","8,214",31,13,"6,883",95,105,109,225,"1,474","3,624","1,182",69,-,"$363,500","$373,086","6,883","4,383","1,376","$2,313","2,500",450,$848,"1,375","1,300",75,"$1,074","$1,381",614,861
0,60440,"17,738","16,415","12,150","4,265",3.17,3.14,"1,323",111,375,33,"12,261",0.9,"4,640",8.1,"38,556","13,385","17,738","15,364","12,193","3,171",93,100,237,730,"1,187",27,-,2,"17,738",163,"1,769","2,827","1,905","8,253","2,000",372,135,314,"16,415","5,959","5,527","2,834","2,095","16,415",514,"4,209","7,205","4,487","16,415","15,374",116,883,6,-,8,-,10,18,"16,415",6,68,242,"16,415","15,796",556,63,"12,150",405,743,"2,071","3,954","3,731","1,166",45,18,17,"$184,200","$192,616","12,150","9,410","3,069","$1,713","2,740",386,$746,"4,265","4,213",52,"$1,361","$1,341","2,683","3,806"
0,60441,"12,710","11,854","9,643","2,211",2.89,2.45,856,198,133,32,"9,841",2.0,"2,344",5.7,"27,825","5,420","12,710","11,257","9,498","1,759",421,375,282,241,87,47,-,4,"12,710",275,"3,835","2,280",572,"1,014","1,216","1,710",382,"1,426","11,854","4,054","4,673","1,615","1,512","11,854",383,"3,124","5,102","3,245","11,854","11,001",71,679,-,-,-,-,57,46,"11,854",9,45,192,"11,854","11,719",126,9,"9,643",348,361,"1,276","2,408","2,966","2,054",220,-,10,"$213,700","$226,101","9,643","6,849","2,002","$1,787","2,794",555,$698,"2,211","2,103",108,"$1,216","$1,261","1,225","1,757"
