,zipcode,covid_cases,H1. HOUSING OCCUPANCY AND TENURE.Total housing units,H1. HOUSING OCCUPANCY AND TENURE.Occupied housing units,H1. HOUSING OCCUPANCY AND TENURE.Owner-occupied,H1. HOUSING OCCUPANCY AND TENURE.Renter-occupied,H1. HOUSING OCCUPANCY AND TENURE.Average household size of owner-occupied unit,H1. HOUSING OCCUPANCY AND TENURE.Average household size of renter-occupied unit,H1. HOUSING OCCUPANCY AND TENURE.Vacant housing units,H1. HOUSING OCCUPANCY AND TENURE.For sale,H1. HOUSING OCCUPANCY AND TENURE.For rent,"H1. HOUSING OCCUPANCY AND TENURE.For seasonal, recreational, or occasional use",H1. HOUSING OCCUPANCY AND TENURE.Total owner units,H1. HOUSING OCCUPANCY AND TENURE.Homeowner vacancy rate,H1. HOUSING OCCUPANCY AND TENURE.Total rental units,H1. HOUSING OCCUPANCY AND TENURE.Rental vacancy rate,H1. HOUSING OCCUPANCY AND TENURE.People living in owned homes,H1. HOUSING OCCUPANCY AND TENURE.People living in rental homes,H2. UNITS IN STRUCTURE.Total housing units,H2. UNITS IN STRUCTURE.Single-family units,"H2. UNITS IN STRUCTURE.Single unit, detached","H2. UNITS IN STRUCTURE.Single unit, attached",H2. UNITS IN STRUCTURE.Duplexes,H2. UNITS IN STRUCTURE.3 or 4 units,H2. UNITS IN STRUCTURE.5 to 9 units,H2. UNITS IN STRUCTURE.10 to 19 units,H2. UNITS IN STRUCTURE.20 or more units,H2. UNITS IN STRUCTURE.Mobile home,"H2. UNITS IN STRUCTURE.Boat, RV, van, etc.",H2. UNITS IN STRUCTURE.Mobile homes per 1000 HUs,H3. YEAR STRUCTURE BUILT.Total housing units,H3. YEAR STRUCTURE BUILT.Built 2010 or later,H3. YEAR STRUCTURE BUILT.Built 2000 to 2009,H3. YEAR STRUCTURE BUILT.Built 1990 to 1999,H3. YEAR STRUCTURE BUILT.Built 1980 to 1989,H3. YEAR STRUCTURE BUILT.Built 1970 to 1979,H3. YEAR STRUCTURE BUILT.Built 1960 to 1969,H3. YEAR STRUCTURE BUILT.Built 1950 to 1959,H3. YEAR STRUCTURE BUILT.Built 1940 to 1949,H3. YEAR STRUCTURE BUILT.Built 1939 or earlier,H4. YEAR HOUSEHOLDER MOVED INTO UNIT.Occupied housing units,H4. YEAR HOUSEHOLDER MOVED INTO UNIT.Moved in 2010 or later,H4. YEAR HOUSEHOLDER MOVED INTO UNIT.Moved in 2000 to 2009,H4. YEAR HOUSEHOLDER MOVED INTO UNIT.Moved in 1990 to 1999,H4. YEAR HOUSEHOLDER MOVED INTO UNIT.Moved in 1989 or earlier,H5. VEHICLES AVAILABLE.Occupied housing units,H5. VEHICLES AVAILABLE.No vehicles available,H5. VEHICLES AVAILABLE.1 vehicle available,H5. VEHICLES AVAILABLE.2 vehicles available,H5. VEHICLES AVAILABLE.3 or more vehicles available,H6. HOUSE HEATING FUEL.Occupied housing units,H6. HOUSE HEATING FUEL.Utility gas,"H6. HOUSE HEATING FUEL.Bottled, tank, or LP gas",H6. HOUSE HEATING FUEL.Electricity,"H6. HOUSE HEATING FUEL.Fuel oil, kerosene, etc.",H6. HOUSE HEATING FUEL.Coal or coke,H6. HOUSE HEATING FUEL.Wood,H6. HOUSE HEATING FUEL.Solar energy,H6. HOUSE HEATING FUEL.Other fuel,H6. HOUSE HEATING FUEL.No fuel used,H7. SELECTED CHARACTERISTICS.Occupied housing units,H7. SELECTED CHARACTERISTICS.Lacking complete plumbing facilities,H7. SELECTED CHARACTERISTICS.Lacking complete kitchen facilities,H7. SELECTED CHARACTERISTICS.No telephone service available,H8. OCCUPANTS PER ROOM.Occupied housing units,H8. OCCUPANTS PER ROOM.1.00 or less,H8. OCCUPANTS PER ROOM.1.01 to 1.50,H8. OCCUPANTS PER ROOM.1.51 or more,H9. HOME VALUES.Owner-occupied units,"H9. HOME VALUES.Less than $50,000","H9. HOME VALUES.$50,000 to $99,999","H9. HOME VALUES.$100,000 to $149,999","H9. HOME VALUES.$150,000 to $199,999","H9. HOME VALUES.$200,000 to $299,999","H9. HOME VALUES.$300,000 to $499,999","H9. HOME VALUES.$500,000 to $999,999","H9. HOME VALUES.$1,000,000 or more","H9. HOME VALUES.$2,000,000 or more",H9. HOME VALUES.Median home value,H9. HOME VALUES.Average home value,H10. SELECTED MONTHLY OWNER COSTS.Owner-occupied units,H10. SELECTED MONTHLY OWNER COSTS.Housing units with a mortgage,H10. SELECTED MONTHLY OWNER COSTS.Owner costs 30% or more of HH income,H10. SELECTED MONTHLY OWNER COSTS.Median owner costs,H10. SELECTED MONTHLY OWNER COSTS.Housing units without a mortgage,H10. SELECTED MONTHLY OWNER COSTS.Nonmortgage owner costs 30% or more of HH income,H10. SELECTED MONTHLY OWNER COSTS.Median owner costs,H11. GROSS RENT.Renter-occupied units,H11. GROSS RENT.Paying cash rent,H11. GROSS RENT.Paying no cash rent,H11. GROSS RENT.Median rent,H11. GROSS RENT.Average gross rent,H11. GROSS RENT.Gross rent 30% or more of HH income,H11. GROSS RENT.Gross rent of $750 or more
0,77346,119,,96.9,83.3,16.7,,,3.1,14.9,30.4,5.6,,,,,83.6,16.3,,91.6,98.2,1.8,0.3,0.5,2.0,2.1,3.0,0.3,0.2,,,11.1,40.3,23.7,13.9,10.4,0.3,0.2,,0.3,,47.1,38.1,9.7,5.0,,1.5,21.8,49.9,26.8,,69.7,0.5,29.1,0.1,,,,0.3,0.3,,0.4,0.3,1.5,,98.2,1.4,0.5,,1.9,1.9,18.5,31.1,32.8,11.3,2.1,0.3,0.2,,,,75.8,23.3,,24.2,11.4,,,95.9,4.1,,,36.3,92.8
0,77354,0,,94.7,81.4,18.6,,,5.3,37.5,18.8,17.5,,,,,83.6,16.4,,68.8,99.5,0.5,,0.5,0.4,1.2,5.7,23.1,0.3,,,18.5,34.3,24.8,9.7,7.2,3.6,1.1,0.3,0.5,,46.9,36.6,11.7,4.7,,2.3,21.7,45.2,30.8,,40.5,11.4,47.0,,,0.6,,0.2,0.3,,,0.5,1.8,,97.3,1.9,0.8,,7.0,10.4,8.6,9.4,27.0,24.2,11.6,1.3,0.5,,,,64.6,30.4,,35.4,12.2,,,89.6,10.4,,,49.9,84.5
0,77355,0,,94.8,84.2,15.8,,,5.2,26.8,22.8,8.7,,,,,84.4,15.6,,74.2,99.4,0.6,,0.3,0.1,0.9,0.9,23.6,,,,15.7,35.7,23.3,14.5,8.3,1.0,1.0,0.3,0.3,,48.5,33.9,12.7,4.9,,1.9,21.1,42.1,34.9,,26.0,11.2,62.0,,,0.1,0.2,,0.5,,0.2,0.8,1.4,,97.8,2.0,0.2,,5.0,9.0,10.2,17.2,20.0,26.0,10.8,0.7,1.2,,,,65.7,19.7,,34.3,12.6,,,89.5,10.5,,,31.7,75.6
0,77357,0,,90.6,73.3,26.7,,,9.4,6.6,,6.7,,,,,74.4,25.5,,54.9,97.2,2.8,0.7,0.8,0.3,,0.4,41.3,1.6,,,9.8,20.6,22.6,16.3,23.3,5.1,1.6,,0.7,,50.1,31.4,10.3,8.2,,3.6,29.8,40.2,26.3,,11.1,17.1,69.2,,,0.8,,1.0,0.9,,1.0,1.4,1.3,,92.0,5.6,2.5,,20.1,20.5,20.6,13.1,11.9,10.9,2.6,0.3,,,,,50.9,24.9,,49.1,9.9,,,81.3,18.7,,,34.7,53.0
0,77362,0,,91.7,87.7,12.3,,,8.3,,35.0,,,,,,87.0,12.6,,78.9,100.0,,,,,,,21.1,,,,18.1,32.3,15.6,12.0,21.0,,,,1.0,,50.1,38.8,6.7,4.3,,2.1,21.1,36.4,40.3,,36.3,9.6,54.1,,,,,,,,,2.8,1.2,,89.8,,10.2,,6.0,19.4,15.2,29.4,14.8,11.1,4.1,,,,,,63.7,32.6,,36.3,5.1,,,100.0,,,,42.5,100.0
0,77365,2,,92.9,75.6,24.4,,,7.1,19.0,4.7,,,,,,78.8,20.7,,65.5,99.8,0.2,0.7,0.5,2.6,3.9,1.4,25.4,,,,19.4,28.7,20.5,8.6,13.1,5.4,3.9,,0.3,,54.3,27.3,11.4,7.1,,2.5,29.0,41.4,27.1,,35.9,10.2,52.9,0.2,,0.3,,0.3,0.2,,1.0,,1.9,,95.6,2.8,1.6,,10.2,15.9,15.6,11.0,28.4,14.9,3.9,,,,,,59.0,21.2,,41.0,8.7,,,89.1,10.9,,,28.7,70.9
0,77373,145,,93.4,71.1,28.9,,,6.6,16.0,44.2,,,,,,69.6,30.3,,90.5,97.1,2.9,0.3,2.1,1.7,1.3,2.9,1.3,,,,7.9,26.4,10.4,21.1,30.4,1.9,0.8,0.8,0.2,,46.1,32.7,12.0,9.2,,2.5,29.1,43.1,25.3,,47.7,1.1,50.5,,,0.1,,,0.6,,0.2,0.3,2.1,,95.8,2.7,1.6,,2.4,18.1,31.3,30.5,13.7,3.0,0.6,0.1,0.3,,,,71.6,28.2,,28.4,10.3,,,96.3,3.7,,,49.2,90.8
0,77375,89,,93.5,70.8,29.2,,,6.5,38.4,16.3,3.8,,,,,72.0,27.0,,78.8,97.8,2.2,0.9,2.0,2.4,3.8,5.5,6.8,,,,24.9,40.0,14.4,10.0,5.8,1.7,1.7,0.7,0.8,,63.8,28.2,5.2,2.8,,3.2,28.1,46.9,21.8,,57.2,2.1,40.3,,,,,,0.5,,,0.7,2.2,,96.0,3.3,0.7,,5.4,4.0,17.7,30.6,22.4,11.1,6.7,1.7,0.5,,,,71.6,22.2,,28.4,16.8,,,96.1,3.9,,,45.2,87.9
0,77377,59,,97.2,83.1,16.9,,,2.8,,41.6,16.2,,,,,84.4,15.5,,85.6,97.0,3.0,,0.5,1.2,2.8,4.7,5.2,,,,23.1,34.2,20.5,14.3,5.3,1.0,0.7,0.7,0.2,,55.8,29.1,11.3,3.7,,1.3,20.6,44.9,33.2,,65.6,5.6,28.2,,,0.1,,0.3,0.2,,0.5,0.7,1.0,,97.6,2.1,0.3,,3.3,3.2,6.7,12.9,41.5,26.3,4.6,1.3,0.3,,,,69.7,23.6,,30.3,15.5,,,91.7,8.3,,,41.6,80.6
0,77379,100,,95.2,78.3,21.7,,,4.8,18.9,32.3,4.8,,,,,80.9,19.0,,84.7,96.8,3.2,0.1,0.2,1.4,6.1,6.6,0.8,,,,9.4,35.3,16.9,20.1,16.8,0.7,0.4,,0.3,,48.7,34.1,9.8,7.4,,1.7,21.3,53.5,23.5,,68.0,1.3,30.1,,,0.1,,0.1,0.4,,0.3,0.7,1.7,,98.1,1.1,0.8,,0.9,1.6,11.5,19.1,33.9,25.3,6.1,1.2,0.3,,,,70.2,19.6,,29.8,11.5,,,97.4,2.6,,,41.1,90.4
0,77380,1,,88.7,40.5,59.5,,,11.3,2.3,41.7,17.1,,,,,45.4,54.6,,47.4,92.5,7.5,0.2,2.7,7.0,10.8,31.4,0.6,,,,15.1,19.0,16.2,20.2,27.9,1.1,0.2,,0.3,,67.8,16.6,9.5,6.1,,4.0,44.5,39.4,12.1,,45.5,0.2,53.5,0.2,,,,,0.6,,0.3,0.4,1.8,,96.2,2.5,1.2,,0.7,6.0,16.3,16.2,20.5,16.1,14.9,7.6,1.8,,,,55.3,26.0,,44.7,8.1,,,98.7,1.3,,,39.3,87.5
0,77381,1,,94.8,75.1,24.9,,,5.2,20.1,38.5,12.1,,,,,77.5,21.7,,82.3,96.8,3.2,0.6,0.6,2.1,4.8,8.9,0.5,0.1,,,2.6,8.5,40.9,38.2,8.9,0.8,,0.1,0.1,,44.1,29.5,19.2,7.2,,4.0,26.0,46.9,23.1,,69.2,0.5,29.4,0.4,,,,,0.5,,0.3,0.2,1.6,,99.0,0.4,0.6,,1.8,2.7,5.2,9.1,20.0,35.6,22.5,2.7,0.4,,,,62.5,20.9,,37.5,13.0,,,96.8,3.2,,,39.8,56.5
0,77382,0,,93.1,72.3,27.7,,,6.9,13.0,31.5,37.4,,,,,73.5,26.4,,89.2,91.5,8.5,,0.7,0.6,3.2,6.3,0.1,,,,3.9,60.9,31.7,0.9,1.1,0.6,0.9,,,,55.2,35.0,8.7,1.1,,3.6,21.6,45.5,29.3,,69.5,0.4,29.8,0.3,,,,,,,0.3,0.3,1.4,,100.0,,,,,,4.3,6.4,17.6,29.6,32.2,7.2,2.7,,,,74.8,30.3,,25.2,16.0,,,100.0,,,,33.9,73.9
0,77386,2,,97.8,75.9,24.1,,,2.2,3.1,28.6,9.5,,,,,75.3,24.6,,91.4,98.7,1.3,,0.2,1.4,3.5,2.8,0.7,,,,21.7,47.1,14.7,5.1,7.3,2.0,1.4,0.1,0.6,,59.0,33.4,4.8,2.8,,2.0,20.6,51.6,25.8,,69.6,0.6,28.8,,0.1,,,,0.9,,0.1,0.4,0.6,,96.5,2.7,0.8,,1.1,3.3,8.3,29.6,30.8,17.9,7.8,1.2,,,,,80.4,21.0,,19.6,4.8,,,98.3,1.7,,,32.4,88.7
0,77388,56,,97.6,76.3,23.7,,,2.4,26.3,26.5,1.9,,,,,76.3,23.6,,90.5,99.7,0.3,0.1,2.0,1.5,1.9,2.5,1.3,0.1,,,13.8,30.6,14.1,18.3,19.9,1.8,0.5,0.8,0.2,,44.6,38.4,9.2,7.9,,1.4,24.4,47.1,27.2,,62.0,0.9,36.7,,0.1,,,,0.3,,0.1,0.2,1.3,,99.1,0.9,,,2.6,3.9,17.0,34.6,28.4,11.3,1.9,0.2,,,,,68.6,25.0,,31.4,9.1,,,91.0,9.0,,,39.0,83.6
0,77389,52,,89.9,80.2,19.8,,,10.1,28.7,17.7,19.5,,,,,79.5,20.4,,83.8,97.7,2.3,,0.1,0.3,1.5,4.6,9.6,,,,39.2,25.9,13.4,6.7,10.1,4.1,,0.5,,,61.2,27.2,7.5,4.1,,0.9,19.9,54.9,24.3,,67.4,0.8,31.8,,,,,,,,,0.4,2.0,,97.0,2.8,0.2,,4.1,3.3,8.9,10.7,19.8,32.7,18.7,1.3,0.5,,,,74.3,20.7,,25.7,12.3,,,95.7,4.3,,,27.8,65.9
0,77396,160,,94.8,57.9,42.1,,,5.2,12.0,41.4,4.3,,,,,60.7,34.8,,64.5,98.8,1.2,0.2,1.9,3.7,15.1,8.2,6.5,,,,21.3,42.1,10.9,11.7,8.1,2.9,2.3,0.4,0.2,,68.0,21.5,6.4,4.0,,1.8,33.7,40.8,23.7,,43.4,1.2,54.3,0.1,,0.1,,0.4,0.4,,1.0,0.1,3.4,,97.5,1.7,0.9,,5.5,18.5,25.9,17.0,15.4,11.6,5.8,,0.1,,,,70.3,27.7,,29.7,13.2,,,96.8,3.2,,,36.7,90.5
0,77401,23,,92.6,82.9,17.1,,,7.4,17.1,,26.6,,,,,88.3,11.4,,91.5,92.4,7.6,0.3,0.4,0.7,1.4,5.4,0.3,,,,8.1,20.6,29.8,7.9,6.2,5.3,12.6,6.5,2.8,,40.0,31.8,18.2,10.0,,2.8,19.7,53.4,24.2,,69.8,0.8,29.1,,,,,,0.4,,0.1,1.9,0.9,,99.5,0.4,0.1,,0.9,0.1,0.7,1.2,5.0,11.8,47.1,29.0,4.1,,,,57.2,21.4,,42.8,14.7,,,96.9,3.1,,,31.8,82.8
0,77407,1,,95.9,84.1,15.9,,,4.1,29.7,10.0,,,,,,83.8,16.2,,89.9,99.4,0.6,,,1.8,3.2,4.7,0.3,,,,39.4,56.0,4.3,0.1,,,,0.1,,,61.7,37.4,0.9,,,0.4,19.4,55.2,25.1,,70.7,0.7,28.2,0.1,,,0.2,,0.1,,,0.4,2.1,,97.3,2.4,0.2,,0.3,,5.2,31.1,39.5,22.9,1.0,,,,,,86.0,31.9,,14.0,13.7,,,97.4,2.6,,,26.9,92.7
0,77429,143,,95.3,85.2,14.8,,,4.7,22.4,37.4,4.7,,,,,86.0,14.0,,88.7,98.9,1.1,,1.3,2.0,2.5,4.6,0.7,0.1,,,13.7,43.1,20.3,11.3,8.4,2.5,0.3,0.4,0.1,,46.7,35.4,12.0,5.9,,1.6,23.3,50.9,24.2,,68.8,1.5,29.5,0.1,,,,0.1,,,0.1,0.3,1.1,,98.8,1.0,0.3,,1.6,2.0,11.2,22.1,31.0,25.0,6.1,1.0,,,,,71.7,20.4,,28.3,8.8,,,97.8,2.2,,,46.6,92.1
0,77433,143,,94.5,85.3,14.7,,,5.5,7.5,33.7,7.1,,,,,86.5,13.5,,91.4,98.5,1.5,,0.2,1.3,2.0,4.2,0.8,,,,39.5,44.0,11.0,4.0,0.5,0.4,,0.5,,,63.0,31.5,4.9,0.6,,1.2,17.9,51.4,29.6,,71.6,1.3,26.7,0.1,,,,0.1,0.1,,1.1,0.7,1.9,,97.9,1.5,0.6,,1.4,1.7,11.1,19.0,26.2,32.0,8.0,0.4,0.2,,,,80.3,25.7,,19.7,10.0,,,99.5,0.5,,,40.8,89.1
0,77447,15,,93.6,82.8,17.2,,,6.4,22.5,18.8,22.5,,,,,82.1,17.5,,73.0,97.4,2.6,,0.3,,,,26.8,,,,22.5,28.4,17.0,14.3,11.2,2.6,0.8,0.7,2.4,,52.1,29.8,12.1,6.0,,2.7,22.2,41.7,33.4,,19.9,12.5,65.4,,,0.8,,1.2,0.3,,,0.4,1.7,,94.3,4.8,1.0,,2.9,23.2,22.7,13.0,15.7,11.9,6.7,2.5,1.3,,,,60.5,29.6,,39.5,6.1,,,83.6,16.4,,,36.4,74.2
0,77449,365,,96.2,69.3,30.7,,,3.8,20.7,36.9,5.1,,,,,71.5,28.4,,89.4,97.0,3.0,0.2,1.1,1.8,1.7,3.7,2.1,,,,15.6,44.4,19.3,15.9,4.4,0.1,0.1,,0.2,,51.8,37.2,7.8,3.2,,2.2,22.3,45.7,29.8,,66.3,1.8,31.5,0.1,0.1,0.1,0.1,,0.1,,,0.2,1.2,,95.9,3.6,0.5,,2.9,7.8,36.6,36.5,14.5,1.1,0.6,,,,,,79.7,27.2,,20.3,10.7,,,95.2,4.8,,,43.4,93.1
0,77450,65,,95.0,70.2,29.8,,,5.0,9.8,46.5,7.3,,,,,72.9,27.1,,78.5,99.3,0.7,0.3,0.5,3.5,7.2,9.8,0.2,,,,3.9,29.7,29.8,19.2,15.8,1.6,,,,,47.9,31.5,14.6,6.0,,3.1,26.1,48.0,22.8,,61.9,1.0,36.8,,,,,0.1,0.2,,0.2,0.8,1.9,,97.3,2.2,0.5,,0.9,1.6,9.5,17.6,31.9,28.4,9.2,0.4,0.5,,,,66.4,22.0,,33.6,11.2,,,97.3,2.7,,,44.3,92.0
0,77477,9,,93.8,46.2,53.8,,,6.2,7.5,55.9,,,,,,51.3,48.6,,50.3,89.7,10.3,1.2,2.2,4.0,16.3,18.9,7.1,0.1,,,3.7,22.8,28.9,22.4,17.6,3.3,0.7,0.3,0.4,,58.9,22.1,11.9,7.0,,2.6,34.9,43.8,18.8,,37.2,0.9,61.3,0.2,,,,0.1,0.4,,0.3,0.7,2.4,,93.6,4.9,1.5,,10.4,10.2,24.1,27.5,23.8,3.8,0.2,,,,,,58.7,29.9,,41.3,18.2,,,98.1,1.9,,,45.8,94.6
0,77484,7,,87.9,75.5,24.5,,,12.1,12.8,15.0,11.1,,,,,75.0,24.4,,66.9,99.4,0.6,1.6,2.4,1.9,2.0,0.6,24.2,0.4,,,10.4,24.5,18.6,16.0,16.5,2.5,4.4,4.0,3.0,,49.2,31.4,13.2,6.1,,3.3,23.8,43.2,29.7,,9.5,21.3,68.3,,,0.8,,,,,0.5,1.1,1.2,,93.7,5.3,1.0,,11.2,13.9,13.9,13.6,21.0,16.3,4.3,5.8,,,,,46.1,11.4,,53.9,20.1,,,91.1,8.9,,,39.3,52.0
0,77489,27,,96.8,75.3,24.7,,,3.2,8.3,27.1,,,,,,72.3,27.5,,95.9,95.8,4.2,,0.1,0.3,1.8,1.8,,,,,2.9,11.0,13.3,34.9,32.6,3.8,1.1,0.3,0.1,,30.6,31.3,18.8,19.3,,2.2,27.6,39.9,30.3,,44.5,1.3,53.2,,0.2,,0.2,0.2,0.5,,0.4,0.6,0.9,,95.8,3.6,0.5,,2.9,21.7,51.1,18.2,5.2,0.1,0.7,,0.1,,,,70.6,25.5,,29.4,8.9,,,96.0,4.0,,,47.2,92.6
0,77493,118,,94.8,80.1,19.9,,,5.2,25.6,9.7,3.4,,,,,80.7,19.1,,88.8,99.3,0.7,,0.9,,1.6,2.3,6.3,,,,21.1,27.6,17.1,13.2,14.4,3.1,2.6,0.7,0.1,,49.7,29.8,11.6,8.9,,3.4,19.8,49.8,27.0,,61.9,1.5,36.4,,,,,0.1,,,,,2.2,,95.2,4.5,0.3,,4.8,4.2,18.8,22.6,30.2,13.7,5.2,0.2,0.2,,,,68.4,26.2,,31.6,15.3,,,97.6,2.4,,,35.3,84.1
0,77494,28,,95.6,77.8,22.2,,,4.4,44.8,32.9,,,,,,81.4,18.3,,85.3,97.3,2.7,0.3,0.2,3.0,3.8,7.3,0.1,,,,44.5,42.2,9.9,2.4,0.5,,0.3,,0.3,,71.4,25.3,3.0,0.3,,1.6,17.7,58.2,22.5,,70.5,1.1,28.0,,,0.2,,0.1,,,0.2,0.8,1.5,,98.5,0.7,0.7,,0.7,0.7,1.2,3.5,30.0,48.1,14.9,0.7,0.2,,,,74.8,17.5,,25.2,9.6,,,99.3,0.7,,,39.3,84.4
0,77498,0,,94.5,73.0,27.0,,,5.5,14.5,44.3,3.8,,,,,74.0,25.6,,89.1,99.0,1.0,0.1,0.2,1.6,3.5,4.3,1.1,,,,3.4,33.7,22.1,19.9,16.9,1.7,0.8,0.5,1.1,,34.5,39.8,15.8,9.9,,1.6,20.9,45.0,32.5,,61.8,1.6,35.7,,0.1,,,0.3,0.5,,0.1,0.3,1.2,,96.1,2.9,1.1,,1.6,5.9,17.6,25.8,33.9,12.8,1.9,0.5,,,,,62.6,23.6,,37.4,10.5,,,88.9,11.1,,,33.8,83.8
0,77502,79,,92.9,60.9,39.1,,,7.1,11.6,53.2,,,,,,63.9,35.7,,70.0,98.7,1.3,0.2,1.4,4.8,8.1,7.0,8.2,0.2,,,0.4,4.3,3.6,10.1,15.9,25.4,35.4,4.0,0.7,,44.3,27.6,13.6,14.5,,4.8,30.5,37.9,26.8,,52.5,0.8,44.6,,,,0.2,0.2,1.7,,0.7,0.7,1.5,,88.7,8.2,3.1,,12.7,39.5,33.1,9.5,3.7,1.0,0.2,0.2,,,,,47.7,27.7,,52.3,11.2,,,97.0,3.0,,,45.7,69.5
0,77503,31,,93.3,51.5,48.5,,,6.7,16.6,25.8,3.2,,,,,52.6,46.6,,63.8,94.9,5.1,2.7,1.9,5.8,10.7,7.2,7.7,0.2,,,2.0,10.3,7.0,10.6,19.9,15.2,28.5,4.2,2.2,,53.0,25.2,9.1,12.7,,5.6,31.7,39.4,23.3,,46.9,0.4,52.2,,,,,,0.5,,0.4,1.7,2.0,,90.2,8.2,1.5,,12.5,36.4,39.8,7.8,1.8,0.8,0.5,0.3,,,,,52.7,20.0,,47.3,8.6,,,98.4,1.6,,,51.7,75.6
0,77504,51,,85.7,40.6,59.4,,,14.3,8.8,48.9,,,,,,43.2,55.2,,38.3,94.5,5.5,1.3,7.3,15.3,12.8,18.5,6.4,,,,4.8,18.9,8.3,18.2,36.3,6.7,5.9,0.7,0.2,,63.7,21.9,7.1,7.3,,8.5,40.9,31.1,19.5,,34.5,0.6,64.0,,,0.1,,0.4,0.4,,0.2,1.1,1.1,,94.7,4.4,0.9,,14.7,10.6,28.5,23.1,15.5,4.1,1.7,1.9,,,,,58.1,21.3,,41.9,15.7,,,98.4,1.6,,,53.2,75.8
0,77505,38,,91.5,67.5,32.5,,,8.5,6.2,46.0,3.5,,,,,69.1,30.9,,68.0,97.9,2.1,0.7,1.2,6.2,6.9,14.3,2.7,,,,5.4,17.6,25.0,26.3,17.4,4.1,3.3,0.9,,,47.0,28.6,14.5,9.9,,2.0,26.5,46.7,24.8,,57.1,1.0,41.2,,,0.1,0.1,0.3,0.1,,0.5,0.4,1.8,,96.9,2.1,1.0,,2.6,5.9,23.4,27.3,32.5,6.1,2.0,0.2,,,,,64.9,18.3,,35.1,9.9,,,97.6,2.4,,,34.4,89.2
0,77506,79,,89.9,40.1,59.9,,,10.1,,43.6,,,,,,42.0,57.9,,56.9,98.7,1.3,3.6,4.4,5.7,8.4,18.4,2.6,,,,0.7,2.5,6.3,8.9,15.0,22.0,28.2,14.3,2.2,,54.6,24.2,11.4,9.8,,8.4,37.2,34.0,20.4,,37.2,0.2,61.5,,,,,0.2,0.8,,0.3,0.6,3.2,,82.1,13.4,4.5,,15.9,61.2,16.6,5.6,0.8,,,,,,,,40.2,38.5,,59.8,4.5,,,96.1,3.9,,,41.6,59.4
0,77507,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,77520,65,,87.6,56.3,43.7,,,12.4,10.5,22.3,3.1,,,,,60.8,38.4,,68.0,94.5,5.5,2.7,4.3,6.0,7.1,5.8,5.3,0.9,,,3.3,5.1,6.0,9.4,17.6,18.2,16.7,16.0,7.8,,52.1,23.3,12.2,12.5,,7.1,37.3,36.5,19.1,,45.3,1.6,52.7,,,,,0.1,0.3,,0.3,0.9,2.5,,95.2,3.3,1.5,,20.9,42.5,18.0,7.1,7.9,2.0,0.3,0.7,0.5,,,,45.8,27.6,,54.2,11.4,,,93.4,6.6,,,43.2,65.5
0,77521,105,,90.8,62.0,38.0,,,9.2,12.7,44.3,2.0,,,,,64.9,34.5,,63.9,97.4,2.6,0.1,2.9,8.6,8.9,8.3,7.1,0.1,,,12.4,27.0,12.8,14.9,18.0,6.9,5.2,1.4,1.4,,53.0,27.8,9.4,9.8,,5.1,33.2,38.0,23.7,,39.2,0.5,59.8,,,0.1,,0.2,0.2,,0.6,0.7,2.0,,96.1,2.8,1.2,,6.0,18.7,31.0,23.4,15.4,4.0,1.3,,0.2,,,,59.9,25.7,,40.1,12.8,,,95.3,4.7,,,34.6,71.0
0,77523,1,,93.8,86.6,13.4,,,6.2,5.5,17.0,11.3,,,,,86.4,13.6,,81.2,97.5,2.5,0.3,,2.0,2.3,3.4,10.7,0.1,,,19.9,44.4,14.9,9.6,5.6,2.4,1.9,0.6,0.6,,45.7,42.2,7.8,4.3,,3.1,19.7,41.4,35.7,,40.1,6.7,52.1,0.1,,,,,0.9,,,0.6,1.4,,97.8,2.2,,,8.3,3.1,11.1,19.0,28.7,25.3,4.1,0.2,0.1,,,,75.0,20.0,,25.0,23.8,,,87.1,12.9,,,50.5,77.5
0,77530,73,,94.6,66.9,33.1,,,5.4,18.2,15.9,,,,,,67.0,33.0,,71.8,94.7,5.3,0.2,0.6,0.7,1.6,1.4,23.3,0.5,,,0.6,11.1,17.4,24.5,21.7,10.9,10.3,2.0,1.6,,37.3,31.9,16.6,14.3,,2.9,26.9,38.1,32.1,,36.4,1.4,60.8,0.3,,0.2,,,0.9,,0.2,0.4,2.0,,90.8,7.2,2.0,,17.1,38.4,26.9,10.3,4.3,1.2,0.5,,1.2,,,,55.8,32.2,,44.2,8.5,,,94.3,5.7,,,40.8,66.2
0,77532,37,,95.3,79.3,20.7,,,4.7,,35.4,,,,,,76.1,23.9,,78.6,98.0,2.0,0.6,0.8,1.7,,0.7,16.7,0.9,,,6.3,26.4,12.6,19.5,21.6,6.4,2.9,2.8,1.7,,41.6,34.6,12.9,10.8,,2.9,23.2,46.0,27.9,,28.0,8.5,61.0,0.1,,,0.1,1.2,1.0,,0.1,1.0,2.8,,96.7,2.1,1.3,,11.0,16.9,23.5,21.3,20.2,5.4,1.5,0.2,,,,,57.0,32.3,,43.0,13.7,,,95.0,5.0,,,31.5,73.1
