,zipcode,covid_cases,H1. HOUSING OCCUPANCY AND TENURE.Total housing units,H1. HOUSING OCCUPANCY AND TENURE.Occupied housing units,H1. HOUSING OCCUPANCY AND TENURE.Owner-occupied,H1. HOUSING OCCUPANCY AND TENURE.Renter-occupied,H1. HOUSING OCCUPANCY AND TENURE.Average household size of owner-occupied unit,H1. HOUSING OCCUPANCY AND TENURE.Average household size of renter-occupied unit,H1. HOUSING OCCUPANCY AND TENURE.Vacant housing units,H1. HOUSING OCCUPANCY AND TENURE.For sale,H1. HOUSING OCCUPANCY AND TENURE.For rent,"H1. HOUSING OCCUPANCY AND TENURE.For seasonal, recreational, or occasional use",H1. HOUSING OCCUPANCY AND TENURE.Total owner units,H1. HOUSING OCCUPANCY AND TENURE.Homeowner vacancy rate,H1. HOUSING OCCUPANCY AND TENURE.Total rental units,H1. HOUSING OCCUPANCY AND TENURE.Rental vacancy rate,H1. HOUSING OCCUPANCY AND TENURE.People living in owned homes,H1. HOUSING OCCUPANCY AND TENURE.People living in rental homes,H2. UNITS IN STRUCTURE.Total housing units,H2. UNITS IN STRUCTURE.Single-family units,"H2. UNITS IN STRUCTURE.Single unit, detached","H2. UNITS IN STRUCTURE.Single unit, attached",H2. UNITS IN STRUCTURE.Duplexes,H2. UNITS IN STRUCTURE.3 or 4 units,H2. UNITS IN STRUCTURE.5 to 9 units,H2. UNITS IN STRUCTURE.10 to 19 units,H2. UNITS IN STRUCTURE.20 or more units,H2. UNITS IN STRUCTURE.Mobile home,"H2. UNITS IN STRUCTURE.Boat, RV, van, etc.",H2. UNITS IN STRUCTURE.Mobile homes per 1000 HUs,H3. YEAR STRUCTURE BUILT.Total housing units,H3. YEAR STRUCTURE BUILT.Built 2010 or later,H3. YEAR STRUCTURE BUILT.Built 2000 to 2009,H3. YEAR STRUCTURE BUILT.Built 1990 to 1999,H3. YEAR STRUCTURE BUILT.Built 1980 to 1989,H3. YEAR STRUCTURE BUILT.Built 1970 to 1979,H3. YEAR STRUCTURE BUILT.Built 1960 to 1969,H3. YEAR STRUCTURE BUILT.Built 1950 to 1959,H3. YEAR STRUCTURE BUILT.Built 1940 to 1949,H3. YEAR STRUCTURE BUILT.Built 1939 or earlier,H4. YEAR HOUSEHOLDER MOVED INTO UNIT.Occupied housing units,H4. YEAR HOUSEHOLDER MOVED INTO UNIT.Moved in 2010 or later,H4. YEAR HOUSEHOLDER MOVED INTO UNIT.Moved in 2000 to 2009,H4. YEAR HOUSEHOLDER MOVED INTO UNIT.Moved in 1990 to 1999,H4. YEAR HOUSEHOLDER MOVED INTO UNIT.Moved in 1989 or earlier,H5. VEHICLES AVAILABLE.Occupied housing units,H5. VEHICLES AVAILABLE.No vehicles available,H5. VEHICLES AVAILABLE.1 vehicle available,H5. VEHICLES AVAILABLE.2 vehicles available,H5. VEHICLES AVAILABLE.3 or more vehicles available,H6. HOUSE HEATING FUEL.Occupied housing units,H6. HOUSE HEATING FUEL.Utility gas,"H6. HOUSE HEATING FUEL.Bottled, tank, or LP gas",H6. HOUSE HEATING FUEL.Electricity,"H6. HOUSE HEATING FUEL.Fuel oil, kerosene, etc.",H6. HOUSE HEATING FUEL.Coal or coke,H6. HOUSE HEATING FUEL.Wood,H6. HOUSE HEATING FUEL.Solar energy,H6. HOUSE HEATING FUEL.Other fuel,H6. HOUSE HEATING FUEL.No fuel used,H7. SELECTED CHARACTERISTICS.Occupied housing units,H7. SELECTED CHARACTERISTICS.Lacking complete plumbing facilities,H7. SELECTED CHARACTERISTICS.Lacking complete kitchen facilities,H7. SELECTED CHARACTERISTICS.No telephone service available,H8. OCCUPANTS PER ROOM.Occupied housing units,H8. OCCUPANTS PER ROOM.1.00 or less,H8. OCCUPANTS PER ROOM.1.01 to 1.50,H8. OCCUPANTS PER ROOM.1.51 or more,H9. HOME VALUES.Owner-occupied units,"H9. HOME VALUES.Less than $50,000","H9. HOME VALUES.$50,000 to $99,999","H9. HOME VALUES.$100,000 to $149,999","H9. HOME VALUES.$150,000 to $199,999","H9. HOME VALUES.$200,000 to $299,999","H9. HOME VALUES.$300,000 to $499,999","H9. HOME VALUES.$500,000 to $999,999","H9. HOME VALUES.$1,000,000 or more","H9. HOME VALUES.$2,000,000 or more",H9. HOME VALUES.Median home value,H9. HOME VALUES.Average home value,H10. SELECTED MONTHLY OWNER COSTS.Owner-occupied units,H10. SELECTED MONTHLY OWNER COSTS.Housing units with a mortgage,H10. SELECTED MONTHLY OWNER COSTS.Owner costs 30% or more of HH income,H10. SELECTED MONTHLY OWNER COSTS.Median owner costs,H10. SELECTED MONTHLY OWNER COSTS.Housing units without a mortgage,H10. SELECTED MONTHLY OWNER COSTS.Nonmortgage owner costs 30% or more of HH income,H10. SELECTED MONTHLY OWNER COSTS.Median owner costs,H11. GROSS RENT.Renter-occupied units,H11. GROSS RENT.Paying cash rent,H11. GROSS RENT.Paying no cash rent,H11. GROSS RENT.Median rent,H11. GROSS RENT.Average gross rent,H11. GROSS RENT.Gross rent 30% or more of HH income,H11. GROSS RENT.Gross rent of $750 or more
0,77094,12,"3,625","3,277","2,725",552,2.99,2.81,348,-,107,11,"2,725",-,659,16.2,"8,160","1,550","3,625","3,142","3,102",40,-,10,47,119,307,-,-,-,"3,625",286,846,"2,146",331,-,-,-,16,-,"3,277","1,295","1,097",820,65,"3,277",15,412,"2,033",817,"3,277","2,080",-,"1,184",-,-,-,13,-,-,"3,277",-,-,17,"3,277","3,264",2,11,"2,725",54,-,-,144,436,"1,314",689,70,18,"$402,400","$440,588","2,725","1,734",376,"$2,884",991,128,"$1,057",552,552,-,"$1,936","$2,199",141,375
0,77095,95,"25,832","24,175","18,325","5,850",3.05,2.72,"1,657",196,887,58,"18,521",1.1,"6,737",13.2,"55,813","15,924","25,832","20,806","20,500",306,19,138,373,"2,629","1,629",221,17,9,"25,832",871,"10,756","5,752","7,017","1,234",64,111,-,27,"24,175","10,529","9,307","2,894","1,445","24,175",518,"6,633","10,974","6,050","24,175","15,726",156,"8,175",-,-,-,16,17,85,"24,175",81,86,294,"24,175","23,816",245,114,"18,325",342,472,"2,557","5,274","7,636","1,978",48,-,18,"$205,000","$205,941","18,325","12,981","2,449","$1,679","5,344",626,$752,"5,850","5,654",196,"$1,245","$1,364","2,327","5,389"
0,77096,98,"15,601","13,595","6,639","6,956",2.64,2.33,"2,006",214,592,167,"6,853",3.1,"7,548",7.8,"17,557","16,185","15,601","8,076","7,546",530,172,"1,399","1,637","1,320","2,937",60,-,4,"15,601",292,"1,404",912,"1,350","3,113","5,870","2,396",106,158,"13,595","7,447","2,744","1,749","1,655","13,595","1,125","5,241","5,503","1,726","13,595","5,760",58,"7,661",16,-,-,19,-,81,"13,595",43,41,332,"13,595","13,238",280,77,"6,639",204,365,139,358,"1,279","3,153","1,001",140,-,"$345,300","$351,961","6,639","3,595",656,"$2,310","3,044",368,$777,"6,956","6,829",127,$972,"$1,084","3,129","5,402"
0,77098,21,"9,315","8,130","2,243","5,887",2.01,1.53,"1,185",-,494,251,"2,243",-,"6,381",7.7,"4,505","9,036","9,315","2,575","1,671",904,307,536,409,762,"4,684",42,-,5,"9,315","1,152","1,767","1,453",620,795,"1,366",789,440,933,"8,130","6,440","1,120",335,235,"8,130",484,"4,539","2,603",504,"8,130","2,225",59,"5,741",-,-,59,15,-,31,"8,130",59,44,139,"8,130","8,060",15,55,"2,243",24,73,51,75,247,653,846,223,51,"$499,500","$622,265","2,243","1,323",449,"$3,048",920,163,"$1,300","5,887","5,839",48,"$1,588","$1,623","1,724","5,142"
0,77099,243,"18,276","17,046","6,045","11,001",3.59,2.86,"1,230",73,783,-,"6,118",1.2,"11,784",6.6,"21,725","31,444","18,276","8,190","7,088","1,102",142,712,"2,686","3,637","2,843",66,-,4,"18,276",166,"1,499","1,797","5,738","7,388","1,118",217,67,286,"17,046","10,599","3,679","1,581","1,187","17,046","1,197","6,893","6,014","2,942","17,046","2,879",53,"13,951",-,-,18,-,7,138,"17,046",48,50,377,"17,046","15,109","1,481",456,"6,045",451,"1,612","3,165",673,94,32,-,-,18,"$112,500","$139,992","6,045","3,391","1,271","$1,257","2,654",267,$475,"11,001","10,770",231,$922,$950,"6,107","8,400"
0,77336,2,"4,772","4,400","3,496",904,2.71,3.26,372,56,129,103,"3,552",1.6,"1,033",12.5,"9,469","2,947","4,772","3,362","3,284",78,-,96,89,32,136,"1,057",-,222,"4,772",419,"1,458","1,091",391,667,453,149,111,33,"4,400","2,066","1,317",745,272,"4,400",143,"1,069","1,946","1,242","4,400",738,"1,188","2,446",-,-,-,-,28,-,"4,400",-,-,103,"4,400","4,349",27,24,"3,496",356,628,567,542,397,716,274,16,-,"$163,800","$216,917","3,496","2,067",366,"$1,688","1,429",257,$478,904,855,49,"$1,079","$1,128",549,811
0,77338,180,"15,197","14,282","7,733","6,549",3.18,2.76,915,67,364,24,"7,800",0.9,"6,913",5.3,"24,618","18,048","15,197","9,670","9,396",274,323,403,676,"2,379","1,310",421,15,28,"15,197","2,313","4,516","1,728","2,966","2,374",469,377,221,233,"14,282","9,039","3,456",728,"1,059","14,282",648,"5,126","5,774","2,734","14,282","4,603",141,"9,459",-,-,16,18,-,45,"14,282",52,74,295,"14,282","13,630",466,186,"7,733",441,"1,431","2,575","2,639",469,156,22,-,-,"$139,900","$136,590","7,733","5,700","2,085","$1,454","2,033",212,$450,"6,549","6,369",180,"$1,004","$1,042","3,026","5,258"
0,77339,71,"16,920","15,474","10,077","5,397",2.80,2.37,"1,446",151,516,57,"10,228",1.5,"5,913",8.7,"28,262","12,767","16,920","11,902","11,625",277,107,365,922,"1,440","2,106",78,-,5,"16,920","1,478","3,764","2,288","3,881","4,936",365,85,26,97,"15,474","8,136","4,017","1,554","1,767","15,474",473,"5,048","7,244","2,709","15,474","9,042",142,"6,231",-,-,17,-,-,42,"15,474",14,282,325,"15,474","15,058",322,94,"10,077",177,442,"2,136","3,150","2,689",849,542,79,13,"$182,800","$232,221","10,077","6,621","1,969","$1,644","3,456",417,$683,"5,397","5,322",75,"$1,298","$1,365","2,379","4,846"
0,77345,14,"9,963","9,508","8,421","1,087",3.11,2.38,455,-,246,22,"8,421",-,"1,333",18.5,"26,173","2,587","9,963","8,815","8,790",25,-,-,180,220,748,-,-,-,"9,963",649,"1,992","3,459","3,514",163,91,22,-,73,"9,508","4,387","2,954","1,710",457,"9,508",190,"1,757","4,846","2,715","9,508","7,005",70,"2,408",-,-,-,-,-,25,"9,508",-,88,113,"9,508","9,473",35,-,"8,421",120,52,328,"1,208","3,149","2,781",756,7,20,"$281,700","$298,763","8,421","5,523",939,"$2,237","2,898",350,$846,"1,087","1,047",40,"$1,476","$1,625",490,929
0,77346,119,"21,631","20,953","17,458","3,495",3.16,3.08,678,101,206,38,"17,559",0.6,"3,701",5.6,"55,169","10,769","21,631","19,820","19,468",352,60,109,432,459,646,62,43,3,"21,631","2,391","8,712","5,118","3,001","2,251",69,34,-,55,"20,953","9,876","7,991","2,041","1,045","20,953",324,"4,561","10,459","5,609","20,953","14,601",108,"6,101",13,-,-,-,63,67,"20,953",89,72,305,"20,953","20,566",290,97,"17,458",324,330,"3,233","5,430","5,718","1,966",360,56,41,"$193,800","$235,867","17,458","13,241","3,089","$1,734","4,217",482,$721,"3,495","3,352",143,"$1,398","$1,479","1,270","3,244"
0,77354,0,"12,857","12,171","9,903","2,268",3.09,2.65,686,257,129,120,"10,160",2.5,"2,397",5.4,"30,646","6,012","12,857","8,849","8,804",45,-,60,49,153,737,"2,970",39,231,"12,857","2,375","4,415","3,185","1,241",932,465,140,34,70,"12,171","5,713","4,457","1,430",571,"12,171",279,"2,645","5,499","3,748","12,171","4,928","1,391","5,723",-,-,69,-,28,32,"12,171",-,66,215,"12,171","11,838",236,97,"9,903",689,"1,027",856,931,"2,670","2,401","1,147",132,50,"$243,700","$288,473","9,903","6,393","1,944","$1,934","3,510",429,$566,"2,268","2,031",237,"$1,186","$1,297","1,132","1,917"
0,77355,0,"9,904","9,386","7,905","1,481",3.00,2.96,518,139,118,45,"8,044",1.7,"1,599",7.4,"23,693","4,381","9,904","7,348","7,304",44,-,33,8,92,88,"2,335",-,236,"9,904","1,551","3,535","2,312","1,435",818,98,95,27,33,"9,386","4,550","3,185","1,190",461,"9,386",176,"1,978","3,954","3,278","9,386","2,443","1,049","5,819",-,-,7,17,2,49,"9,386",19,72,136,"9,386","9,178",189,19,"7,905",397,708,810,"1,359","1,579","2,052",851,53,96,"$246,800","$328,720","7,905","5,196","1,023","$1,851","2,709",340,$581,"1,481","1,326",155,"$1,096","$1,108",470,"1,120"
0,77357,0,"8,452","7,659","5,613","2,046",3.36,3.16,793,52,-,53,"5,665",0.9,"2,046",-,"18,861","6,471","8,452","4,641","4,512",129,58,65,25,-,33,"3,492",138,413,"8,452",825,"1,742","1,910","1,380","1,970",431,139,-,55,"7,659","3,835","2,407",791,626,"7,659",277,"2,286","3,079","2,017","7,659",848,"1,308","5,297",-,-,63,-,76,67,"7,659",73,105,100,"7,659","7,044",426,189,"5,613","1,130","1,152","1,156",733,669,611,144,18,-,"$123,200","$150,797","5,613","2,857",712,"$1,408","2,756",272,$343,"2,046","1,664",382,$846,$908,709,"1,084"
0,77362,0,"1,890","1,733","1,519",214,3.41,3.51,157,-,55,-,"1,519",-,269,20.4,"5,186",752,"1,890","1,492","1,492",-,-,-,-,-,-,398,-,211,"1,890",342,611,295,227,396,-,-,-,19,"1,733",869,673,116,75,"1,733",37,366,631,699,"1,733",629,166,938,-,-,-,-,-,-,"1,733",-,49,21,"1,733","1,556",-,177,"1,519",91,294,231,447,225,169,62,-,-,"$171,700","$186,486","1,519",967,315,"$1,501",552,28,$517,214,214,-,"$1,643","$1,596",91,214
0,77365,2,"12,025","11,176","8,444","2,732",3.25,2.64,849,161,40,-,"8,605",1.9,"2,772",1.4,"27,412","7,203","12,025","7,872","7,855",17,88,62,318,465,171,"3,049",-,254,"12,025","2,329","3,453","2,460","1,038","1,580",653,470,6,36,"11,176","6,068","3,046","1,270",792,"11,176",275,"3,245","4,624","3,032","11,176","4,008","1,145","5,917",22,-,32,-,35,17,"11,176",108,-,215,"11,176","10,684",311,181,"8,444",859,"1,340","1,321",933,"2,397","1,261",333,-,-,"$188,600","$195,681","8,444","4,986","1,055","$1,848","3,458",302,$444,"2,732","2,433",299,"$1,116","$1,224",784,"1,936"
0,77373,145,"21,378","19,975","14,203","5,772",2.90,3.11,"1,403",224,620,-,"14,427",1.6,"6,392",9.7,"41,145","17,929","21,378","19,345","18,792",553,70,444,361,275,614,269,-,13,"21,378","1,688","5,639","2,234","4,518","6,507",399,175,178,40,"19,975","9,210","6,532","2,399","1,834","19,975",490,"5,817","8,606","5,062","19,975","9,529",229,"10,081",-,-,19,-,-,117,"19,975",39,55,419,"19,975","19,127",535,313,"14,203",334,"2,574","4,451","4,327","1,943",433,89,10,42,"$147,200","$172,444","14,203","10,163","2,865","$1,389","4,040",415,$525,"5,772","5,557",215,"$1,369","$1,353","2,839","5,240"
0,77375,89,"18,180","17,002","12,041","4,961",3.16,2.88,"1,178",452,192,45,"12,493",3.6,"5,153",3.7,"38,002","14,271","18,180","14,318","14,006",312,155,359,437,683,991,"1,237",-,68,"18,180","4,532","7,278","2,622","1,810","1,058",304,306,125,145,"17,002","10,849","4,801",879,473,"17,002",539,"4,784","7,973","3,706","17,002","9,720",351,"6,846",8,-,-,-,-,77,"17,002",-,113,371,"17,002","16,318",564,120,"12,041",649,476,"2,126","3,686","2,697","1,332",808,208,59,"$183,600","$249,488","12,041","8,627","1,918","$1,666","3,414",572,$632,"4,961","4,768",193,"$1,171","$1,230","2,241","4,362"
0,77377,59,"12,296","11,950","9,926","2,024",3.15,2.83,346,-,144,56,"9,926",-,"2,168",6.6,"31,250","5,727","12,296","10,523","10,207",316,-,60,143,345,582,643,-,52,"12,296","2,843","4,210","2,520","1,756",650,120,85,84,28,"11,950","6,674","3,476","1,354",446,"11,950",152,"2,467","5,369","3,962","11,950","7,842",666,"3,375",-,-,8,-,31,28,"11,950",54,84,121,"11,950","11,660",254,36,"9,926",323,318,664,"1,279","4,121","2,609",456,125,31,"$255,000","$287,269","9,926","6,922","1,637","$1,977","3,004",465,$796,"2,024","1,857",167,"$1,441","$1,593",842,"1,631"
0,77379,100,"28,392","27,041","21,184","5,857",3.05,2.59,"1,351",255,437,65,"21,439",1.2,"6,294",6.9,"64,702","15,180","28,392","24,053","23,276",777,39,66,403,"1,735","1,876",220,-,8,"28,392","2,671","10,029","4,812","5,717","4,773",201,105,-,84,"27,041","13,176","9,217","2,647","2,001","27,041",463,"5,762","14,468","6,348","27,041","18,381",339,"8,141",6,-,33,-,33,108,"27,041",91,185,467,"27,041","26,532",294,215,"21,184",187,339,"2,446","4,055","7,173","5,370","1,302",256,56,"$244,800","$298,680","21,184","14,877","2,921","$1,987","6,307",727,$811,"5,857","5,703",154,"$1,271","$1,400","2,405","5,297"
0,77380,1,"13,182","11,686","4,732","6,954",2.48,2.03,"1,496",34,624,256,"4,766",0.7,"7,578",8.2,"11,740","14,121","13,182","6,246","5,776",470,25,355,917,"1,419","4,136",84,-,6,"13,182","1,993","2,500","2,134","2,668","3,682",139,25,-,41,"11,686","7,918","1,945","1,105",718,"11,686",463,"5,205","4,606","1,412","11,686","5,317",20,"6,257",23,-,-,-,-,69,"11,686",34,43,208,"11,686","11,246",295,145,"4,732",31,283,773,765,969,760,706,359,86,"$258,100","$409,601","4,732","2,619",682,"$1,761","2,113",171,$630,"6,954","6,867",87,"$1,318","$1,388","2,736","6,088"
0,77381,1,"14,919","14,137","10,611","3,526",2.67,2.24,782,157,301,95,"10,768",1.5,"3,827",7.9,"28,286","7,911","14,919","12,281","11,883",398,95,89,316,717,"1,335",77,9,5,"14,919",382,"1,263","6,102","5,697","1,335",120,-,11,9,"14,137","6,232","4,172","2,721","1,012","14,137",572,"3,673","6,624","3,268","14,137","9,784",70,"4,154",58,-,-,-,-,71,"14,137",42,33,230,"14,137","13,991",60,86,"10,611",196,284,547,965,"2,123","3,778","2,387",287,44,"$350,300","$390,751","10,611","6,634","1,389","$2,217","3,977",518,$967,"3,526","3,414",112,"$1,374","$1,508","1,404","1,991"
0,77382,0,"14,178","13,204","9,553","3,651",3.07,2.88,974,127,307,364,"9,680",1.3,"3,958",7.8,"29,295","10,506","14,178","12,643","11,573","1,070",-,102,80,447,890,16,-,1,"14,178",554,"8,629","4,489",130,156,86,134,-,-,"13,204","7,292","4,616","1,149",147,"13,204",469,"2,850","6,013","3,872","13,204","9,180",54,"3,930",40,-,-,-,-,-,"13,204",44,44,190,"13,204","13,204",-,-,"9,553",-,-,413,610,"1,677","2,831","3,073",690,259,"$408,200","$540,350","9,553","7,141","2,164","$3,152","2,412",386,$949,"3,651","3,651",-,"$1,811","$1,930","1,237","2,697"
0,77386,2,"17,549","17,158","13,022","4,136",3.17,3.26,391,12,112,37,"13,034",0.1,"4,248",2.6,"41,293","13,496","17,549","16,042","15,840",202,-,32,253,607,484,131,-,7,"17,549","3,814","8,265","2,588",901,"1,286",348,239,11,97,"17,158","10,124","5,723",828,483,"17,158",346,"3,532","8,849","4,431","17,158","11,950",109,"4,934",-,18,-,-,-,147,"17,158",14,65,105,"17,158","16,557",467,134,"13,022",148,429,"1,075","3,855","4,012","2,332","1,011",160,-,"$220,800","$270,055","13,022","10,473","2,196","$1,754","2,549",123,$784,"4,136","4,064",72,"$1,467","$1,517","1,338","3,667"
0,77388,56,"16,968","16,553","12,627","3,926",2.99,2.98,415,109,110,8,"12,736",0.9,"4,036",2.7,"37,755","11,696","16,968","15,356","15,304",52,23,335,255,330,429,223,17,13,"16,968","2,335","5,193","2,397","3,106","3,383",309,77,142,26,"16,553","7,381","6,349","1,519","1,304","16,553",226,"4,033","7,799","4,495","16,553","10,271",142,"6,081",-,10,-,-,-,49,"16,553",21,39,223,"16,553","16,412",141,-,"12,627",334,496,"2,145","4,374","3,581","1,431",246,20,-,"$187,400","$205,352","12,627","8,668","2,170","$1,732","3,959",360,$652,"3,926","3,571",355,"$1,566","$1,543","1,533","3,281"
0,77389,52,"12,512","11,245","9,019","2,226",3.12,3.25,"1,267",363,224,247,"9,382",3.9,"2,450",9.1,"28,115","7,224","12,512","10,489","10,245",244,-,13,40,190,581,"1,199",-,96,"12,512","4,910","3,241","1,678",841,"1,268",514,-,60,-,"11,245","6,882","3,058",846,459,"11,245",99,"2,235","6,175","2,736","11,245","7,578",92,"3,575",-,-,-,-,-,-,"11,245",2,47,221,"11,245","10,912",315,18,"9,019",369,298,801,967,"1,788","2,951","1,685",113,47,"$314,200","$352,560","9,019","6,701","1,390","$2,355","2,318",284,$808,"2,226","2,130",96,"$1,583","$1,745",619,"1,467"
0,77396,160,"18,951","17,960","10,401","7,559",3.37,2.66,991,119,410,43,"10,520",1.1,"7,969",5.1,"35,098","20,111","18,951","12,224","12,079",145,31,354,694,"2,855","1,558","1,235",-,65,"18,951","4,034","7,982","2,069","2,218","1,538",556,431,84,39,"17,960","12,217","3,869","1,157",717,"17,960",315,"6,053","7,331","4,261","17,960","7,795",220,"9,752",21,-,26,-,68,78,"17,960",180,25,602,"17,960","17,504",301,155,"10,401",576,"1,928","2,696","1,772","1,602","1,208",606,-,13,"$150,000","$190,514","10,401","7,309","2,027","$1,581","3,092",408,$519,"7,559","7,318",241,"$1,177","$1,235","2,775","6,842"
0,77401,23,"7,565","7,008","5,809","1,199",2.93,1.83,557,95,-,148,"5,904",1.6,"1,199",-,"17,030","2,195","7,565","6,921","6,398",523,21,28,56,109,411,19,-,3,"7,565",614,"1,562","2,258",601,471,399,955,495,210,"7,008","2,803","2,229","1,277",699,"7,008",193,"1,379","3,741","1,695","7,008","4,890",55,"2,036",-,-,-,-,-,27,"7,008",6,134,60,"7,008","6,972",29,7,"5,809",51,8,42,70,292,687,"2,738","1,683",238,"$837,300","$871,408","5,809","3,323",712,"$4,001","2,486",366,"$1,501","1,199","1,162",37,"$1,612","$1,782",381,993
0,77407,1,"15,986","15,337","12,906","2,431",3.32,3.41,649,193,65,-,"13,099",1.5,"2,496",2.6,"42,863","8,279","15,986","14,376","14,294",82,-,-,294,514,758,44,-,3,"15,986","6,296","8,960",695,20,-,-,-,15,-,"15,337","9,463","5,731",143,-,"15,337",57,"2,968","8,468","3,844","15,337","10,844",113,"4,320",19,-,-,25,-,16,"15,337",-,56,319,"15,337","14,928",374,35,"12,906",36,-,671,"4,014","5,101","2,959",125,-,-,"$227,100","$238,234","12,906","11,094","3,539","$1,906","1,812",249,$765,"2,431","2,368",63,"$1,421","$1,495",654,"2,254"
0,77429,143,"29,776","28,386","24,171","4,215",3.14,2.92,"1,390",311,520,66,"24,482",1.3,"4,735",11.0,"75,988","12,326","29,776","26,416","26,131",285,14,393,598,750,"1,367",221,17,7,"29,776","4,085","12,835","6,033","3,375","2,491",736,95,111,15,"28,386","13,252","10,056","3,404","1,674","28,386",442,"6,619","14,445","6,880","28,386","19,541",418,"8,370",23,-,-,9,15,10,"28,386",18,76,311,"28,386","28,035",270,81,"24,171",391,481,"2,696","5,351","7,497","6,041","1,466",238,10,"$234,700","$266,932","24,171","17,337","3,539","$1,935","6,834",604,$752,"4,215","4,123",92,"$1,368","$1,397","1,963","3,881"
0,77433,143,"26,332","24,884","21,226","3,658",3.35,3.03,"1,448",109,488,103,"21,335",0.5,"4,146",11.8,"71,155","11,088","26,332","24,075","23,704",371,-,45,353,534,"1,112",213,-,8,"26,332","10,406","11,594","2,904","1,065",126,100,-,137,-,"24,884","15,686","7,837","1,213",148,"24,884",298,"4,442","12,778","7,366","24,884","17,818",320,"6,645",33,-,10,-,29,29,"24,884",269,184,474,"24,884","24,354",378,152,"21,226",294,366,"2,350","4,032","5,569","6,796","1,692",94,33,"$257,800","$287,708","21,226","17,055","4,383","$2,084","4,171",419,$854,"3,658","3,638",20,"$1,517","$1,504","1,491","3,260"
0,77447,15,"5,171","4,842","4,009",833,3.12,3.20,329,74,62,74,"4,083",1.8,895,6.9,"12,498","2,662","5,171","3,773","3,676",97,-,14,-,-,-,"1,384",-,268,"5,171","1,163","1,469",878,741,581,136,40,38,125,"4,842","2,522","1,441",588,291,"4,842",133,"1,073","2,021","1,615","4,842",963,605,"3,166",-,-,37,-,57,14,"4,842",-,19,81,"4,842","4,564",231,47,"4,009",116,931,910,523,630,479,270,99,51,"$153,600","$253,652","4,009","2,426",718,"$1,446","1,583",96,$527,833,696,137,"$1,176","$1,298",303,618
0,77449,365,"36,374","34,991","24,254","10,737",3.62,3.24,"1,383",286,511,70,"24,540",1.2,"11,248",4.5,"87,858","34,832","36,374","32,508","31,546",962,74,389,662,604,"1,352",776,9,21,"36,374","5,670","16,163","7,003","5,778","1,595",45,39,13,68,"34,991","18,117","13,009","2,736","1,129","34,991",757,"7,809","15,984","10,441","34,991","23,195",613,"11,036",33,25,19,25,-,45,"34,991",-,57,432,"34,991","33,556","1,252",183,"24,254",710,"1,882","8,877","8,863","3,520",256,146,-,-,"$153,100","$154,643","24,254","19,339","5,263","$1,527","4,915",528,$613,"10,737","10,222",515,"$1,492","$1,437","4,659","9,998"
0,77450,65,"26,154","24,841","17,443","7,398",3.08,2.69,"1,313",129,610,96,"17,572",0.7,"8,008",7.6,"53,734","19,932","26,154","20,519","20,377",142,85,141,915,"1,878","2,575",41,-,2,"26,154","1,007","7,777","7,787","5,032","4,122",410,6,-,13,"24,841","11,906","7,814","3,626","1,495","24,841",766,"6,475","11,925","5,675","24,841","15,384",243,"9,144",5,-,-,-,22,43,"24,841",45,211,462,"24,841","24,177",542,122,"17,443",153,279,"1,652","3,067","5,568","4,950","1,612",76,86,"$257,900","$298,662","17,443","11,577","2,549","$2,054","5,866",657,$834,"7,398","7,196",202,"$1,374","$1,448","3,278","6,803"
0,77477,9,"13,965","13,101","6,057","7,044",3.10,2.52,864,65,483,-,"6,122",1.1,"7,527",6.4,"18,768","17,762","13,965","7,022","6,301",721,161,308,562,"2,272","2,638",992,10,71,"13,965",513,"3,186","4,036","3,126","2,456",461,101,35,51,"13,101","7,723","2,896","1,563",919,"13,101",340,"4,567","5,733","2,461","13,101","4,879",114,"8,029",20,-,-,-,13,46,"13,101",39,88,310,"13,101","12,261",638,202,"6,057",629,617,"1,461","1,667","1,441",230,12,-,-,"$159,600","$155,939","6,057","3,553","1,061","$1,525","2,504",455,$544,"7,044","6,907",137,"$1,225","$1,273","3,227","6,666"
0,77484,7,"4,185","3,679","2,779",900,2.98,3.00,506,65,76,56,"2,844",2.3,976,7.8,"8,292","2,696","4,185","2,801","2,785",16,66,100,78,84,24,"1,014",18,242,"4,185",434,"1,027",780,670,691,105,184,168,126,"3,679","1,809","1,157",487,226,"3,679",121,876,"1,588","1,094","3,679",351,785,"2,513",-,-,30,-,-,-,"3,679",17,42,44,"3,679","3,448",194,37,"2,779",311,385,387,379,584,453,119,161,-,"$193,700","$243,792","2,779","1,280",146,"$1,743","1,499",302,$545,900,820,80,$827,$832,354,468
0,77489,27,"12,362","11,963","9,010","2,953",2.93,3.40,399,33,108,-,"9,043",0.4,"3,061",3.5,"26,429","10,044","12,362","11,849","11,350",499,-,17,40,227,224,5,-,-,"12,362",360,"1,357","1,641","4,316","4,025",475,139,32,17,"11,963","3,658","3,742","2,251","2,312","11,963",261,"3,304","4,768","3,630","11,963","5,320",150,"6,364",-,20,-,23,23,63,"11,963",43,77,102,"11,963","11,464",436,63,"9,010",264,"1,957","4,605","1,640",465,12,62,-,5,"$124,000","$132,498","9,010","6,365","1,624","$1,334","2,645",236,$512,"2,953","2,835",118,"$1,333","$1,317","1,393","2,734"
