,zipcode,H1. HOUSING OCCUPANCY AND TENURE.Total housing units,H1. HOUSING OCCUPANCY AND TENURE.Occupied housing units,H1. HOUSING OCCUPANCY AND TENURE.Owner-occupied,H1. HOUSING OCCUPANCY AND TENURE.Renter-occupied,H1. HOUSING OCCUPANCY AND TENURE.Average household size of owner-occupied unit,H1. HOUSING OCCUPANCY AND TENURE.Average household size of renter-occupied unit,H1. HOUSING OCCUPANCY AND TENURE.Vacant housing units,H1. HOUSING OCCUPANCY AND TENURE.For sale,H1. HOUSING OCCUPANCY AND TENURE.For rent,"H1. HOUSING OCCUPANCY AND TENURE.For seasonal, recreational, or occasional use",H1. HOUSING OCCUPANCY AND TENURE.Total owner units,H1. HOUSING OCCUPANCY AND TENURE.Homeowner vacancy rate,H1. HOUSING OCCUPANCY AND TENURE.Total rental units,H1. HOUSING OCCUPANCY AND TENURE.Rental vacancy rate,H1. HOUSING OCCUPANCY AND TENURE.People living in owned homes,H1. HOUSING OCCUPANCY AND TENURE.People living in rental homes,H2. UNITS IN STRUCTURE.Total housing units,H2. UNITS IN STRUCTURE.Single-family units,"H2. UNITS IN STRUCTURE.Single unit, detached","H2. UNITS IN STRUCTURE.Single unit, attached",H2. UNITS IN STRUCTURE.Duplexes,H2. UNITS IN STRUCTURE.3 or 4 units,H2. UNITS IN STRUCTURE.5 to 9 units,H2. UNITS IN STRUCTURE.10 to 19 units,H2. UNITS IN STRUCTURE.20 or more units,H2. UNITS IN STRUCTURE.Mobile home,"H2. UNITS IN STRUCTURE.Boat, RV, van, etc.",H2. UNITS IN STRUCTURE.Mobile homes per 1000 HUs,H3. YEAR STRUCTURE BUILT.Total housing units,H3. YEAR STRUCTURE BUILT.Built 2010 or later,H3. YEAR STRUCTURE BUILT.Built 2000 to 2009,H3. YEAR STRUCTURE BUILT.Built 1990 to 1999,H3. YEAR STRUCTURE BUILT.Built 1980 to 1989,H3. YEAR STRUCTURE BUILT.Built 1970 to 1979,H3. YEAR STRUCTURE BUILT.Built 1960 to 1969,H3. YEAR STRUCTURE BUILT.Built 1950 to 1959,H3. YEAR STRUCTURE BUILT.Built 1940 to 1949,H3. YEAR STRUCTURE BUILT.Built 1939 or earlier,H4. YEAR HOUSEHOLDER MOVED INTO UNIT.Occupied housing units,H4. YEAR HOUSEHOLDER MOVED INTO UNIT.Moved in 2010 or later,H4. YEAR HOUSEHOLDER MOVED INTO UNIT.Moved in 2000 to 2009,H4. YEAR HOUSEHOLDER MOVED INTO UNIT.Moved in 1990 to 1999,H4. YEAR HOUSEHOLDER MOVED INTO UNIT.Moved in 1989 or earlier,H5. VEHICLES AVAILABLE.Occupied housing units,H5. VEHICLES AVAILABLE.No vehicles available,H5. VEHICLES AVAILABLE.1 vehicle available,H5. VEHICLES AVAILABLE.2 vehicles available,H5. VEHICLES AVAILABLE.3 or more vehicles available,H6. HOUSE HEATING FUEL.Occupied housing units,H6. HOUSE HEATING FUEL.Utility gas,"H6. HOUSE HEATING FUEL.Bottled, tank, or LP gas",H6. HOUSE HEATING FUEL.Electricity,"H6. HOUSE HEATING FUEL.Fuel oil, kerosene, etc.",H6. HOUSE HEATING FUEL.Coal or coke,H6. HOUSE HEATING FUEL.Wood,H6. HOUSE HEATING FUEL.Solar energy,H6. HOUSE HEATING FUEL.Other fuel,H6. HOUSE HEATING FUEL.No fuel used,H7. SELECTED CHARACTERISTICS.Occupied housing units,H7. SELECTED CHARACTERISTICS.Lacking complete plumbing facilities,H7. SELECTED CHARACTERISTICS.Lacking complete kitchen facilities,H7. SELECTED CHARACTERISTICS.No telephone service available,H8. OCCUPANTS PER ROOM.Occupied housing units,H8. OCCUPANTS PER ROOM.1.00 or less,H8. OCCUPANTS PER ROOM.1.01 to 1.50,H8. OCCUPANTS PER ROOM.1.51 or more,H9. HOME VALUES.Owner-occupied units,"H9. HOME VALUES.Less than $50,000","H9. HOME VALUES.$50,000 to $99,999","H9. HOME VALUES.$100,000 to $149,999","H9. HOME VALUES.$150,000 to $199,999","H9. HOME VALUES.$200,000 to $299,999","H9. HOME VALUES.$300,000 to $499,999","H9. HOME VALUES.$500,000 to $999,999","H9. HOME VALUES.$1,000,000 or more","H9. HOME VALUES.$2,000,000 or more",H9. HOME VALUES.Median home value,H9. HOME VALUES.Average home value,H10. SELECTED MONTHLY OWNER COSTS.Owner-occupied units,H10. SELECTED MONTHLY OWNER COSTS.Housing units with a mortgage,H10. SELECTED MONTHLY OWNER COSTS.Owner costs 30% or more of HH income,H10. SELECTED MONTHLY OWNER COSTS.Median owner costs,H10. SELECTED MONTHLY OWNER COSTS.Housing units without a mortgage,H10. SELECTED MONTHLY OWNER COSTS.Nonmortgage owner costs 30% or more of HH income,H10. SELECTED MONTHLY OWNER COSTS.Median owner costs,H11. GROSS RENT.Renter-occupied units,H11. GROSS RENT.Paying cash rent,H11. GROSS RENT.Paying no cash rent,H11. GROSS RENT.Median rent,H11. GROSS RENT.Average gross rent,H11. GROSS RENT.Gross rent 30% or more of HH income,H11. GROSS RENT.Gross rent of $750 or more
0,11421,"12,746","11,638","6,460","5,178",3.60,3.42,"1,108",236,161,188,"6,696",3.5,"5,339",3.0,"23,270","17,708","12,746","4,275","2,548","1,727","5,050","1,249",265,196,"1,691",20,-,2,"12,746",39,320,197,350,387,603,"1,909","1,254","7,687","11,638","4,118","3,843","2,162","1,515","11,638","3,398","5,284","2,386",570,"11,638","9,618",317,372,"1,230",27,-,-,28,46,"11,638",60,122,284,"11,638","10,766",613,259,"6,460",92,78,96,231,473,"2,646","2,682",106,56,"$477,600","$537,855","6,460","4,327","2,054","$2,507","2,133",418,$768,"5,178","4,996",182,"$1,612","$1,590","2,860","4,578"
0,11422,"10,356","9,653","6,399","3,254",3.55,2.87,703,99,79,118,"6,498",1.5,"3,333",2.4,"22,703","9,328","10,356","5,940","4,954",986,"3,593",702,5,10,96,10,-,1,"10,356",269,532,341,205,512,"2,209","3,077","1,888","1,323","9,653","2,850","3,052","2,131","1,620","9,653","1,536","3,547","2,941","1,629","9,653","8,425",187,226,746,-,-,25,15,29,"9,653",25,50,121,"9,653","9,213",302,138,"6,399",126,25,121,68,340,"3,878","1,805",15,21,"$438,900","$447,273","6,399","4,965","2,446","$2,619","1,434",322,$802,"3,254","3,177",77,"$1,722","$1,675","1,573","2,966"
0,11423,"10,499","9,787","5,672","4,115",3.51,2.68,712,94,145,17,"5,766",1.6,"4,260",3.4,"19,899","11,040","10,499","4,539","4,080",459,"2,537",425,103,268,"2,597",30,-,3,"10,499",133,367,229,257,375,825,"2,759","1,693","3,861","9,787","3,325","2,764","1,727","1,971","9,787","2,450","3,915","2,482",940,"9,787","7,960",174,444,"1,137",-,-,-,13,59,"9,787",7,23,47,"9,787","8,992",505,290,"5,672",145,160,387,193,220,"2,085","2,090",369,23,"$475,000","$507,198","5,672","3,784","1,927","$2,494","1,888",350,$894,"4,115","3,847",268,"$1,411","$1,477","2,073","3,590"
0,11426,"6,584","6,356","4,832","1,524",3.28,3.20,228,8,-,14,"4,840",0.2,"1,524",-,"15,826","4,870","6,584","4,343","3,785",558,"1,450",343,53,74,307,14,-,2,"6,584",80,102,81,78,214,432,"2,028","1,836","1,733","6,356","1,998","1,639","1,214","1,505","6,356",472,"2,455","2,382","1,047","6,356","4,571",97,130,"1,452",-,76,-,24,6,"6,356",9,18,35,"6,356","6,043",313,-,"4,832",63,84,45,276,410,"1,095","2,796",41,22,"$542,700","$497,408","4,832","3,102","1,129","$2,508","1,730",250,$896,"1,524","1,367",157,"$1,729","$1,760",781,"1,238"
0,11427,"7,983","7,500","4,499","3,001",3.47,2.51,483,71,93,140,"4,570",1.6,"3,094",3.0,"15,602","7,521","7,983","4,314","3,316",998,"1,505",374,101,472,"1,205",12,-,2,"7,983",57,263,68,194,215,549,"2,691","2,047","1,899","7,500","2,489","2,171","1,315","1,525","7,500","1,475","3,038","2,302",685,"7,500","6,078",116,276,921,-,-,-,40,69,"7,500",-,32,140,"7,500","7,011",339,150,"4,499",91,31,151,306,345,"1,459","1,851",245,20,"$488,000","$532,747","4,499","2,769","1,337","$2,663","1,730",421,$931,"3,001","2,821",180,"$1,399","$1,447","1,606","2,488"
0,11428,"5,973","5,558","3,832","1,726",3.67,2.81,415,67,134,85,"3,899",1.7,"1,860",7.2,"14,058","4,849","5,973","4,221","3,887",334,953,159,99,200,321,20,-,3,"5,973",-,45,65,52,145,429,591,"1,377","3,269","5,558","1,534","1,772","1,217","1,035","5,558",909,"2,319","1,690",640,"5,558","4,680",93,70,696,-,-,-,12,7,"5,558",5,20,76,"5,558","5,287",218,53,"3,832",50,4,5,7,136,"2,168","1,419",24,19,"$472,200","$481,988","3,832","2,781","1,401","$2,551","1,051",264,$796,"1,726","1,604",122,"$1,487","$1,551","1,003","1,493"
0,11429,"7,752","7,340","5,280","2,060",3.89,3.26,412,53,55,17,"5,333",1.0,"2,115",2.6,"20,560","6,714","7,752","5,508","4,731",777,"1,765",311,16,30,96,26,-,3,"7,752",-,180,118,100,250,"1,002","1,411","1,228","3,463","7,340","2,070","1,933","1,529","1,808","7,340","1,257","2,887","2,392",804,"7,340","6,102",153,150,920,9,-,6,-,-,"7,340",26,74,61,"7,340","6,849",370,121,"5,280",123,13,11,19,192,"3,810","1,055",27,30,"$434,500","$444,791","5,280","3,950","1,993","$2,524","1,330",277,$837,"2,060","1,912",148,"$1,401","$1,404","1,057","1,628"
0,11432,"20,030","18,547","6,791","11,756",3.25,3.01,"1,483",51,424,196,"6,842",0.7,"12,180",3.5,"22,091","35,329","20,030","5,310","4,288","1,022","2,410","1,452",411,530,"9,881",14,22,1,"20,030",362,"1,191",451,417,"1,317","4,019","3,315","3,346","5,612","18,547","7,300","5,524","2,744","2,979","18,547","7,146","7,783","2,773",845,"18,547","14,429",360,982,"2,219",-,14,-,317,226,"18,547",8,41,275,"18,547","14,968","1,974","1,605","6,791",56,304,545,463,383,886,"3,541",569,44,"$583,900","$566,757","6,791","4,226","2,141","$2,636","2,565",594,$939,"11,756","11,549",207,"$1,453","$1,460","7,208","10,438"
0,11433,"11,574","10,519","4,676","5,843",4.07,2.96,"1,055",168,200,11,"4,844",3.5,"6,043",3.3,"19,027","17,324","11,574","4,708","3,416","1,292","3,568","1,265",380,353,"1,300",-,-,-,"11,574",92,874,"1,100",572,875,"1,226","1,672","1,514","3,649","10,519","4,444","3,123","1,397","1,555","10,519","4,215","3,941","1,631",732,"10,519","8,569",114,779,913,-,-,-,105,39,"10,519",20,71,175,"10,519","9,546",792,181,"4,676",118,62,48,17,454,"2,929",941,47,60,"$411,500","$512,441","4,676","3,849","2,297","$2,541",827,148,$702,"5,843","5,759",84,"$1,282","$1,222","3,363","4,038"
0,11434,"22,575","21,462","10,525","10,937",3.51,2.43,"1,113",270,126,101,"10,795",2.5,"11,063",1.1,"36,969","26,597","22,575","9,320","6,956","2,364","5,171",410,298,225,"7,103",23,25,1,"22,575",158,"1,012","1,273",735,910,"7,499","3,508","2,412","5,068","21,462","6,575","6,140","3,724","5,023","21,462","6,246","9,260","4,518","1,438","21,462","15,998",301,"2,529","1,964",13,18,-,222,417,"21,462",79,51,241,"21,462","20,536",686,240,"10,525",624,60,225,24,"1,052","6,022","2,383",5,130,"$402,400","$438,622","10,525","7,714","4,365","$2,536","2,811",458,$736,"10,937","10,639",298,"$1,141","$1,215","4,968","9,109"
0,11435,"19,742","18,874","6,868","12,006",3.47,2.85,868,96,137,74,"6,964",1.4,"12,143",1.1,"23,808","34,261","19,742","3,958","2,926","1,032","4,039","1,819","1,040",728,"8,107",39,12,2,"19,742",380,"1,041",620,861,"1,000","2,604","4,725","3,512","4,999","18,874","7,882","5,659","2,256","3,077","18,874","7,274","8,154","2,701",745,"18,874","15,099",441,798,"2,049",30,32,-,225,200,"18,874",-,11,369,"18,874","16,185","1,951",738,"6,868",152,97,265,780,"1,049","2,319","2,178",10,18,"$393,300","$405,878","6,868","4,198","2,098","$2,462","2,670",609,$771,"12,006","11,645",361,"$1,466","$1,448","6,198","10,799"
0,11436,"6,008","5,581","4,065","1,516",3.63,3.33,427,12,68,16,"4,077",0.3,"1,584",4.3,"14,775","5,052","6,008","3,967","3,152",815,"1,737",217,16,-,61,10,-,2,"6,008",8,379,215,165,320,861,919,"1,099","2,042","5,581","1,758","1,774",803,"1,246","5,581","1,021","2,476","1,516",568,"5,581","4,822",68,173,468,-,-,4,9,37,"5,581",14,15,47,"5,581","5,079",373,129,"4,065",83,6,38,50,516,"2,487",828,57,-,"$396,600","$403,469","4,065","2,974","1,579","$2,429","1,091",192,$751,"1,516","1,445",71,"$1,591","$1,564",853,"1,236"
0,11691,"22,126","20,594","4,964","15,630",3.94,2.86,"1,532",20,233,67,"4,984",0.4,"15,863",1.5,"19,583","44,770","22,126","4,334","3,139","1,195","4,278","1,562",609,546,"10,780",-,17,-,"22,126",340,"2,443","1,410","1,511","2,716","3,521","4,541","2,322","3,322","20,594","9,125","5,968","3,109","2,392","20,594","8,704","7,789","3,249",852,"20,594","15,970",358,"1,518","2,309",-,-,-,251,188,"20,594",153,128,853,"20,594","18,416","1,498",680,"4,964",49,148,74,149,284,"2,236","1,809",148,67,"$462,500","$498,958","4,964","3,836","2,158","$2,787","1,128",225,$913,"15,630","15,417",213,"$1,200","$1,137","7,937","10,389"
0,11692,"7,411","6,815","2,338","4,477",3.29,2.77,596,17,243,20,"2,355",0.7,"4,720",5.1,"7,701","12,409","7,411","1,707","1,032",675,"2,051",410,293,115,"2,787",16,32,2,"7,411",529,"1,142",378,164,"1,197","1,475",985,670,871,"6,815","3,489","1,834",542,950,"6,815","2,896","2,822",919,178,"6,815","5,563",111,575,381,-,-,-,32,153,"6,815",75,123,115,"6,815","6,268",436,111,"2,338",142,47,24,45,306,"1,159",606,-,9,"$381,900","$404,092","2,338","1,746",893,"$2,576",592,109,$735,"4,477","4,333",144,"$1,010","$1,073","2,171","2,591"
0,11693,"5,453","4,845","2,456","2,389",2.67,2.54,608,39,164,109,"2,495",1.6,"2,553",6.4,"6,553","6,080","5,453","1,557","1,424",133,594,376,102,39,"2,785",-,-,-,"5,453",54,"1,090",152,39,679,"1,004",866,533,"1,036","4,845","1,762","1,649",739,695,"4,845","1,554","2,109",987,195,"4,845","3,129",135,483,997,-,-,-,50,51,"4,845",75,129,54,"4,845","4,627",146,72,"2,456",607,39,169,105,281,685,535,-,35,"$310,800","$342,237","2,456","1,136",399,"$2,090","1,320",264,$748,"2,389","2,338",51,"$1,037","$1,111","1,135","1,591"
0,11694,"9,492","8,468","4,505","3,963",2.66,2.01,"1,024",9,285,479,"4,514",0.2,"4,248",6.7,"11,977","7,957","9,492","3,427","3,192",235,"1,367",693,456,140,"3,403",6,-,1,"9,492",200,416,118,131,596,"2,226","1,722",983,"3,100","8,468","3,070","2,329","1,478","1,591","8,468","1,933","3,544","2,433",558,"8,468","6,887",240,381,709,-,-,-,146,105,"8,468",-,29,52,"8,468","8,162",190,116,"4,505",373,96,168,145,152,419,"2,531",565,56,"$651,300","$628,568","4,505","2,625","1,011","$3,207","1,880",369,$985,"3,963","3,685",278,"$1,321","$1,356","1,799","3,246"
0,11697,"2,553","1,365","1,322",43,2.63,1.23,"1,188",17,-,915,"1,339",1.3,43,-,"3,482",53,"2,553","2,458","2,458",-,24,8,-,10,-,53,-,21,"2,553",332,244,331,324,203,211,434,139,335,"1,365",364,441,277,283,"1,365",152,470,600,143,"1,365","1,290",21,54,-,-,-,-,-,-,"1,365",-,-,24,"1,365","1,340",25,-,"1,322",28,28,-,10,92,306,816,42,-,"$570,900","$539,331","1,322",634,111,"$2,065",688,94,$653,43,35,8,-,-,10,-
