,zipcode,D1. AGE.Total population,D1. AGE.Under 5 years,D1. AGE.5 to 9 years,D1. AGE.10 to 14 years,D1. AGE.15 to 19 years,D1. AGE.20 to 24 years,D1. AGE.25 to 34 years,D1. AGE.35 to 44 years,D1. AGE.45 to 54 years,D1. AGE.55 to 59 years,D1. AGE.60 to 64 years,D1. AGE.65 to 74 years,D1. AGE.75 to 84 years,D1. AGE.85 years and over,D1. AGE.Median age in years,D1. AGE.5 years and over,D1. AGE.15 years and over,D1. AGE.Under 18 years of age,D1. AGE.18 years and over,D1. AGE.21 years and over,D1. AGE.25 years and over,D1. AGE.62 years and over,D1. AGE.65 years and over,D2. AGE AND SEX.Total population,D2. AGE AND SEX.Male,D2. AGE AND SEX.18 years old and over,D2. AGE AND SEX.65 years old and over,D2. AGE AND SEX.Female,D2. AGE AND SEX.18 years old and over,D2. AGE AND SEX.65 years old and over,D3. RACE.Total population,D3. RACE.One race,D3. RACE.White alone,D3. RACE.Black or African American,D3. RACE.American Indian and Alaska Native,D3. RACE.Asian,D3. RACE.Native Hawaiian and Other Pacific Islander,D3. RACE.Some other race,D3. RACE.Two or more races,D3. RACE.White (alone or in combination),D3. RACE.Black (alone or in combination),D3. RACE.American Indian (alone or in combination),D3. RACE.Asian (alone or in combination),D3. RACE.Native Hawaiian (alone or in combination),D3. RACE.Some other race (alone or in combination),D4. HISPANIC OR LATINO (ANY RACE).Total population,D4. HISPANIC OR LATINO (ANY RACE).Hispanic or Latino of any race,D4. HISPANIC OR LATINO (ANY RACE).Not Hispanic or Latino,D4. HISPANIC OR LATINO (ANY RACE).White alone,D4. HISPANIC OR LATINO (ANY RACE).Black or African American alone,D4. HISPANIC OR LATINO (ANY RACE).American Indian and Alaska Native alone,D4. HISPANIC OR LATINO (ANY RACE).Asian alone,D4. HISPANIC OR LATINO (ANY RACE).Native Hawaiian and Other Pacific Islander alone
0,60465,,8.0,5.0,5.2,5.5,5.8,12.4,13.1,13.3,6.2,6.5,11.1,5.8,2.1,,,81.8,21.4,78.6,75.1,70.5,22.6,19.0,,45.7,74.0,17.2,54.3,82.5,20.5,,97.7,90.3,4.6,0.1,2.0,,0.8,2.3,92.1,5.6,0.2,2.5,,1.9,,8.7,91.3,83.3,4.6,,2.0,
0,60466,,4.2,8.4,7.4,8.1,5.1,11.9,14.8,13.2,5.6,7.3,8.2,4.5,1.3,,,79.9,26.0,74.0,70.7,66.6,18.3,13.9,,46.8,71.9,10.5,53.2,75.8,17.0,,96.4,28.2,64.6,,0.5,,3.1,3.6,30.3,68.1,1.0,0.6,,3.9,,5.2,94.8,25.6,64.1,,0.5,
0,60467,,3.7,4.6,7.7,6.0,4.1,7.8,10.0,14.5,10.6,8.0,11.5,7.9,3.5,,,84.0,20.3,79.7,77.4,73.9,27.7,22.9,,47.9,78.5,19.3,52.1,80.8,26.2,,98.3,86.4,1.8,,8.9,0.1,1.1,1.7,87.5,2.0,0.2,10.2,0.1,1.8,,5.7,94.3,81.8,1.8,,8.9,0.1
0,60468,,4.6,5.3,6.8,9.2,6.0,9.1,15.1,14.6,8.0,6.8,9.0,4.3,1.1,,,83.2,22.4,77.6,73.0,68.0,18.0,14.5,,52.7,76.3,13.8,47.3,79.0,15.3,,98.2,95.5,0.6,0.8,0.2,,1.1,1.8,97.3,1.1,1.8,0.2,0.2,1.3,,7.1,92.9,89.6,0.6,,0.2,
0,60469,,10.7,11.2,8.6,9.9,6.0,11.8,13.4,10.3,4.5,5.0,4.7,2.5,1.4,,,69.5,36.4,63.6,58.6,53.5,11.3,8.5,,48.6,60.8,8.1,51.4,66.3,8.9,,95.5,71.2,14.2,1.7,0.8,,7.6,4.5,75.3,17.6,2.6,1.2,,7.8,,53.2,46.8,28.8,14.2,,0.2,
0,60471,,6.2,4.9,6.9,10.7,8.3,10.4,10.8,17.6,5.8,7.1,6.5,3.9,1.1,,,82.0,23.8,76.2,69.4,63.1,15.0,11.4,,47.8,72.6,8.5,52.2,79.5,14.1,,97.8,9.6,85.1,0.1,1.7,,1.3,2.2,11.2,87.0,1.3,1.8,,1.9,,2.8,97.2,9.5,84.7,0.1,1.6,
0,60472,,5.6,4.9,8.0,5.4,6.9,18.5,8.5,11.7,8.6,5.1,9.4,4.8,2.5,,,81.5,22.6,77.4,74.4,69.1,19.3,16.7,,52.1,80.9,13.4,47.9,73.5,20.3,,97.8,8.3,88.6,0.2,0.2,,0.5,2.2,9.8,90.8,0.9,0.2,,0.5,,6.3,93.7,2.7,87.8,0.2,0.2,
0,60473,,4.0,7.4,8.2,7.6,5.5,10.6,11.8,14.7,6.6,7.4,8.4,5.1,2.6,,,80.4,24.9,75.1,71.4,67.2,20.0,16.1,,46.7,72.9,15.3,53.3,77.0,16.7,,99.4,16.6,80.7,,0.5,,1.6,0.6,17.0,81.2,0.2,0.6,,1.8,,4.8,95.2,13.6,80.6,,0.5,
0,60475,,4.9,6.7,5.6,4.8,8.8,11.9,12.9,14.4,9.7,7.0,8.2,3.4,1.7,,,82.8,20.8,79.2,76.5,69.2,19.0,13.3,,49.8,79.1,12.9,50.2,79.3,13.7,,97.3,64.7,25.1,0.1,1.1,0.1,6.3,2.7,67.0,26.0,1.1,1.4,0.4,7.1,,15.4,84.6,57.1,25.1,,1.1,0.1
0,60476,,2.6,4.3,4.8,7.5,5.9,15.8,10.7,13.2,8.4,8.3,9.5,7.0,2.1,,,88.3,17.0,83.0,80.3,74.9,22.3,18.5,,47.3,81.8,13.6,52.7,84.1,23.0,,98.6,78.2,16.3,,1.6,,2.5,1.4,79.2,17.0,0.7,2.5,,2.5,,11.8,88.2,69.5,15.8,,1.6,
0,60477,,6.1,5.3,5.8,5.7,5.3,15.8,11.2,12.0,7.9,7.8,9.6,4.7,2.8,,,82.8,20.8,79.2,76.0,71.8,21.4,17.1,,48.7,77.9,14.9,51.3,80.5,19.1,,98.8,87.0,5.9,,2.1,,3.8,1.2,87.9,6.1,0.2,2.6,,4.5,,12.2,87.8,78.9,5.9,,2.1,
0,60478,,5.3,4.7,7.9,8.8,5.0,13.2,11.6,13.1,6.5,7.2,9.7,4.8,2.2,,,82.2,23.0,77.0,72.2,68.3,21.3,16.7,,45.2,77.0,13.8,54.8,77.0,19.1,,99.2,10.3,85.9,,2.3,,0.7,0.8,10.8,86.6,0.1,2.5,,0.9,,6.1,93.9,5.3,85.6,,2.3,
0,60480,,5.3,5.1,4.8,5.6,5.7,13.8,10.0,14.5,6.5,6.0,16.7,3.9,2.1,,,84.8,18.2,81.8,77.7,73.5,26.3,22.7,,47.3,79.6,23.7,52.7,83.7,21.9,,97.0,86.9,2.6,,4.7,,2.9,3.0,89.2,3.4,1.5,6.0,,2.9,,16.2,83.8,74.1,2.2,,4.7,
0,60481,,4.2,4.9,5.8,6.6,5.0,10.0,11.4,16.5,8.7,7.6,10.6,6.8,1.9,,,85.1,19.1,80.9,77.5,73.6,23.8,19.4,,50.8,79.4,16.6,49.2,82.3,22.2,,98.6,94.1,0.6,0.4,0.8,0.1,2.7,1.4,95.1,1.0,1.4,1.0,0.1,2.7,,6.4,93.6,90.5,0.6,0.3,0.8,0.1
0,60482,,5.6,4.7,5.9,6.9,7.5,12.9,12.4,16.0,8.0,5.8,9.9,3.2,1.1,,,83.7,20.7,79.3,75.3,69.3,17.4,14.2,,50.2,82.0,12.2,49.8,76.6,16.3,,98.1,90.5,2.4,,1.2,0.1,4.0,1.9,92.0,3.1,0.2,2.5,0.4,4.0,,12.4,87.6,82.4,2.4,,1.2,
0,60484,,8.4,9.7,5.0,5.5,7.4,18.1,11.5,14.1,4.5,5.3,7.2,2.8,0.7,,,76.9,27.2,72.8,69.8,64.0,15.0,10.7,,44.7,69.7,8.6,55.3,75.4,12.4,,96.0,9.6,85.8,,0.4,,0.2,4.0,12.4,89.4,1.9,1.2,0.2,0.3,,3.1,96.9,7.5,85.4,,0.4,
0,60487,,5.8,7.3,7.6,6.7,6.3,11.6,11.9,14.3,8.6,7.6,8.5,2.5,1.3,,,79.3,25.2,74.8,71.7,66.3,16.7,12.3,,49.5,75.3,12.2,50.5,74.3,12.5,,97.6,87.5,3.3,,5.4,,1.4,2.4,89.6,4.0,0.2,6.9,,1.8,,7.5,92.5,82.0,3.3,,5.4,
0,60490,,5.7,6.7,10.3,9.3,6.1,12.0,15.3,19.1,5.5,4.3,4.1,1.4,0.4,,,77.4,28.6,71.4,66.5,62.0,8.1,5.8,,50.8,71.0,6.0,49.2,71.9,5.6,,94.5,51.3,14.7,0.1,20.1,0.1,8.3,5.5,56.2,17.3,0.2,22.3,0.1,9.4,,16.5,83.5,44.7,13.8,0.1,20.1,0.1
0,60491,,5.1,5.6,6.7,6.7,5.9,9.5,11.4,13.9,8.7,8.4,11.5,5.1,1.5,,,82.6,21.8,78.2,74.5,70.0,22.8,18.0,,51.3,75.9,16.6,48.7,80.7,19.6,,98.8,93.7,1.0,0.2,2.3,,1.4,1.2,95.0,1.1,0.2,2.9,,2.0,,6.3,93.7,89.5,1.0,0.2,2.3,
0,60501,,8.4,8.1,9.9,7.8,6.2,13.8,14.3,11.8,4.9,5.2,5.1,2.4,2.1,,,73.6,31.3,68.7,64.6,59.6,11.9,9.6,,50.4,70.5,8.6,49.6,66.9,10.7,,99.8,66.3,6.0,0.1,3.9,,23.4,0.2,66.5,6.2,0.1,3.9,,23.5,,72.0,28.0,18.2,5.7,,3.9,
0,60502,,6.4,7.4,6.7,7.1,5.0,12.0,17.8,17.6,5.8,4.6,6.7,2.4,0.5,,,79.5,26.0,74.0,71.1,67.4,12.5,9.6,,49.4,71.6,8.1,50.6,76.5,11.0,,97.2,64.8,7.8,,20.1,,4.5,2.8,67.0,9.3,0.3,21.2,,5.4,,11.1,88.9,58.8,7.7,,20.0,
0,60503,,9.9,6.3,12.9,5.5,3.7,12.5,21.8,14.1,4.4,4.7,3.1,0.7,0.3,,,70.9,33.0,67.0,65.3,61.6,6.5,4.2,,49.0,67.2,3.1,51.0,66.7,5.2,,96.6,64.5,8.3,0.8,15.7,0.4,6.9,3.4,66.6,9.7,2.0,16.5,0.5,8.3,,18.7,81.3,55.1,8.3,,15.7,0.4
0,60504,,7.4,6.8,8.2,7.0,7.8,14.1,16.4,15.2,6.7,3.6,4.4,1.5,0.6,,,77.5,26.7,73.3,69.2,62.7,8.5,6.6,,49.1,72.2,6.3,50.9,74.4,6.9,,96.1,63.2,14.4,0.2,14.8,,3.5,3.9,66.3,16.4,1.1,15.9,0.2,4.5,,18.5,81.5,49.6,14.3,0.1,14.8,
0,60505,,7.9,9.0,9.1,8.2,8.0,14.1,15.3,11.7,4.2,3.8,5.2,2.4,1.1,,,73.9,31.4,68.6,63.9,57.8,10.7,8.7,,50.6,69.5,7.6,49.4,67.6,9.7,,97.2,47.4,8.2,0.7,1.0,,39.8,2.8,49.9,9.2,1.7,1.1,0.1,41.3,,75.7,24.3,14.8,8.1,,0.9,
0,60506,,6.5,7.6,7.6,8.1,8.5,11.6,14.0,13.1,6.1,4.8,7.2,3.5,1.4,,,78.2,26.9,73.1,68.1,61.7,15.0,12.1,,50.2,71.4,10.9,49.8,74.8,13.2,,95.9,62.8,12.7,0.6,3.2,0.2,16.5,4.1,66.4,15.4,1.2,3.9,0.3,17.2,,39.7,60.3,41.3,12.4,0.2,3.2,0.2
0,60510,,5.9,6.5,8.1,6.4,5.2,10.5,12.4,16.5,7.2,7.0,8.5,3.4,2.3,,,79.5,24.7,75.3,71.9,67.8,18.4,14.2,,49.2,74.2,13.3,50.8,76.5,15.1,,97.4,90.8,1.9,0.1,2.1,,2.4,2.6,93.3,2.8,0.4,3.4,,2.8,,7.6,92.4,86.5,1.8,0.1,2.1,
0,60513,,7.6,7.8,5.7,7.0,3.7,11.9,16.5,14.2,6.5,6.0,7.4,4.0,1.7,,,79.0,25.2,74.8,71.4,68.3,16.6,13.1,,45.5,76.7,11.8,54.5,73.2,14.2,,97.5,83.6,5.5,0.5,1.9,,6.0,2.5,86.0,5.8,0.8,2.7,,7.2,,22.9,77.1,68.7,5.4,0.4,1.9,
0,60514,,6.1,8.0,10.3,8.8,2.1,6.7,15.3,18.5,6.5,5.3,5.6,5.0,1.8,,,75.7,31.5,68.5,66.7,64.8,14.7,12.4,,48.8,65.1,11.9,51.2,71.8,12.9,,97.0,85.9,1.0,0.8,8.0,,1.3,3.0,88.5,1.0,1.8,9.9,0.3,1.8,,10.1,89.9,78.8,0.8,0.1,8.0,
0,60515,,5.8,5.9,7.5,6.2,5.1,11.4,11.2,14.7,7.6,7.1,9.9,5.3,2.4,,,80.7,23.7,76.3,73.7,69.5,21.3,17.5,,48.5,74.2,15.5,51.5,78.3,19.4,,98.7,90.4,2.5,0.2,5.3,,0.4,1.3,91.5,2.8,0.3,6.0,0.1,0.5,,4.0,96.0,87.0,2.5,,5.2,
0,60516,,5.7,5.5,5.5,5.7,4.2,12.0,11.8,13.7,9.2,7.7,12.3,4.4,2.3,,,83.4,20.5,79.5,77.1,73.5,22.9,19.1,,48.2,78.9,17.3,51.8,80.2,20.7,,98.6,86.6,4.2,0.2,6.1,,1.5,1.4,87.9,4.4,0.3,7.1,,1.5,,6.3,93.7,82.0,4.0,,6.1,
0,60517,,6.4,5.7,6.1,5.6,6.4,15.6,13.2,14.5,8.1,7.2,8.5,2.0,0.7,,,81.8,21.4,78.6,75.2,69.8,15.4,11.3,,49.4,77.3,9.8,50.6,79.9,12.7,,96.6,73.2,9.0,0.2,12.6,,1.6,3.4,76.2,9.8,0.5,14.5,,2.6,,13.6,86.4,62.7,8.8,0.2,12.6,
0,60520,,5.3,6.4,8.1,5.7,5.5,12.1,13.0,15.2,9.2,5.2,10.2,2.8,1.4,,,80.3,23.2,76.8,73.6,69.1,17.4,14.4,,47.2,78.4,11.7,52.8,75.5,16.9,,98.0,95.4,0.5,,0.6,,1.5,2.0,97.4,0.7,0.2,1.1,,2.5,,5.6,94.4,92.9,0.1,,0.6,
0,60521,,5.9,7.8,10.4,8.9,4.0,5.4,12.2,15.9,8.3,6.6,8.3,4.2,2.0,,,75.9,30.9,69.1,66.3,63.0,18.2,14.5,,49.7,66.9,14.0,50.3,71.3,15.1,,98.2,85.2,1.2,,11.1,,0.8,1.8,86.9,1.3,0.1,12.5,,1.0,,4.3,95.7,81.7,1.1,,11.0,
0,60523,,2.2,3.6,3.8,5.0,2.7,5.6,6.9,15.0,6.7,6.9,20.8,14.6,6.0,,,90.4,13.2,86.8,84.6,82.6,45.9,41.4,,45.9,83.5,37.1,54.1,89.5,45.2,,97.7,67.3,3.2,0.1,26.7,,0.4,2.3,69.5,3.4,0.6,27.7,,1.1,,3.6,96.4,64.5,3.2,0.1,26.7,
0,60525,,5.2,6.6,9.0,6.2,4.1,9.1,11.9,15.5,7.5,6.9,8.9,6.2,3.1,,,79.2,24.8,75.2,72.0,68.9,22.3,18.1,,50.0,73.4,14.4,50.0,77.1,21.8,,98.2,89.8,4.1,0.1,1.5,,2.7,1.8,91.6,4.9,0.4,2.4,,2.8,,13.9,86.1,79.0,4.0,,1.5,
0,60526,,6.7,6.5,8.2,5.5,4.3,9.6,13.8,15.1,6.9,4.6,9.4,4.6,4.7,,,78.5,25.9,74.1,72.2,68.7,21.2,18.7,,47.5,73.0,16.6,52.5,75.2,20.6,,98.3,90.0,3.9,,1.6,,2.8,1.7,91.3,4.6,0.2,2.3,0.1,3.5,,12.5,87.5,81.1,3.9,,1.6,
0,60527,,4.2,5.7,5.9,5.8,3.9,9.9,12.4,14.7,7.4,9.2,12.1,6.2,2.5,,,84.1,20.1,79.9,77.7,74.4,26.0,20.8,,48.6,76.2,19.1,51.4,83.5,22.4,,97.6,75.7,6.6,,14.7,,0.5,2.4,78.2,8.3,,15.4,,0.5,,4.9,95.1,71.4,6.6,,14.7,
0,60532,,5.4,5.6,4.2,5.8,8.0,16.6,13.1,13.0,7.0,6.2,8.2,4.1,3.0,,,84.8,17.7,82.3,77.6,71.0,19.0,15.2,,49.3,82.8,13.4,50.7,81.8,17.0,,97.6,78.6,4.8,0.1,11.8,,2.3,2.4,81.0,5.4,0.7,13.1,0.1,2.3,,7.3,92.7,73.8,4.7,0.1,11.8,
0,60534,,7.7,7.5,5.8,5.6,7.6,17.0,11.3,12.6,6.2,6.1,7.4,3.1,2.3,,,79.0,23.6,76.4,72.7,65.9,16.5,12.7,,49.4,72.6,11.5,50.6,80.0,14.0,,96.7,79.0,3.7,,2.2,,11.8,3.3,81.8,5.5,0.6,2.4,0.1,13.0,,50.5,49.5,43.0,3.2,,2.2,
0,60538,,7.3,9.1,9.0,8.3,5.3,15.3,15.0,12.6,4.9,3.6,5.8,3.2,0.6,,,74.6,31.2,68.8,65.4,61.0,11.5,9.6,,49.1,67.9,8.5,50.9,69.7,10.5,,95.4,77.4,6.1,0.4,1.9,0.1,9.5,4.6,81.3,7.1,1.1,3.4,0.1,12.1,,31.6,68.4,59.0,5.2,0.1,1.9,0.1
0,60540,,5.5,6.5,7.0,8.0,7.3,9.4,13.4,14.2,7.3,6.9,8.5,4.3,1.9,,,81.0,23.4,76.6,71.4,65.7,19.0,14.6,,48.7,75.0,13.2,51.3,78.1,15.9,,97.4,79.1,3.1,0.1,14.3,,0.8,2.6,81.4,4.1,0.4,15.8,0.2,1.0,,6.7,93.3,73.4,3.1,,14.2,
0,60542,,5.8,6.8,6.4,7.1,5.1,13.0,14.3,16.4,7.5,6.1,7.4,3.4,0.8,,,81.1,23.5,76.5,73.1,68.8,14.7,11.6,,48.7,77.4,10.4,51.3,75.6,12.8,,96.9,78.9,5.0,0.4,5.5,,7.0,3.1,81.1,5.5,0.7,7.5,,8.3,,15.7,84.3,72.1,4.9,0.1,5.4,
0,60543,,6.9,8.8,6.3,8.2,6.3,10.7,16.0,16.1,6.4,4.2,6.2,2.5,1.3,,,78.0,27.6,72.4,68.5,63.5,12.3,10.0,,50.8,69.7,9.4,49.2,75.1,10.6,,97.6,84.2,4.5,0.2,4.1,,4.6,2.4,86.6,5.5,0.5,5.0,,4.8,,15.6,84.4,74.6,3.9,0.1,4.0,
0,60544,,5.6,7.2,8.4,6.8,6.8,9.2,14.1,14.0,5.1,4.5,8.5,6.8,3.0,,,78.9,25.7,74.3,70.4,65.3,21.1,18.3,,45.9,72.7,16.2,54.1,75.7,20.2,,96.7,80.1,8.5,,4.0,0.1,4.1,3.3,82.7,10.8,0.2,5.4,0.2,4.4,,16.4,83.6,68.5,8.3,,4.0,
0,60545,,7.5,9.8,6.9,7.6,5.8,15.4,13.1,13.3,6.8,3.7,6.7,2.7,0.7,,,75.7,29.0,71.0,66.7,62.3,12.5,10.1,,51.1,72.8,9.3,48.9,69.1,11.0,,97.9,83.4,9.8,0.4,0.8,,3.4,2.1,85.6,11.1,0.4,1.2,0.2,3.8,,28.3,71.7,59.2,9.2,0.4,0.8,
0,60546,,5.5,5.6,7.2,8.0,4.5,10.2,12.9,16.2,7.4,7.1,7.4,4.6,3.5,,,81.6,24.2,75.8,72.4,69.2,20.5,15.5,,48.8,74.0,13.5,51.2,77.5,17.4,,97.3,84.8,3.0,0.1,4.1,,5.3,2.7,87.0,3.8,0.7,4.9,,6.3,,22.0,78.0,69.8,3.0,,4.0,
0,60548,,6.8,6.0,6.6,6.9,7.8,15.0,10.5,12.4,6.2,6.6,8.0,4.6,2.7,,,80.7,23.4,76.6,72.2,66.0,19.8,15.3,,49.3,74.9,13.8,50.7,78.3,16.7,,99.5,94.5,,,0.2,,4.7,0.5,95.0,0.3,0.3,0.2,,4.7,,11.8,88.2,87.5,,,0.2,
0,60551,,2.0,2.4,5.7,5.3,10.1,20.0,14.2,17.9,6.2,3.8,9.7,2.3,0.4,,,89.9,12.6,87.4,82.8,74.5,15.2,12.5,,68.3,90.3,9.0,31.7,81.2,19.9,,98.3,77.8,19.8,0.6,0.2,,,1.7,79.4,21.1,0.8,0.5,,,,6.1,93.9,72.5,19.5,0.6,0.2,
0,60552,,5.3,4.9,6.7,4.4,4.9,10.1,12.9,16.7,8.0,11.0,9.1,4.4,1.7,,,83.1,19.4,80.6,78.2,73.8,22.6,15.1,,52.3,79.0,12.9,47.7,82.5,17.6,,98.6,96.4,0.3,,1.2,,0.8,1.4,97.7,0.6,0.7,1.5,0.1,0.8,,2.4,97.6,95.0,0.1,,1.2,
0,60554,,3.5,4.3,6.6,6.5,7.5,7.8,12.6,15.8,10.5,7.6,10.5,5.8,1.0,,,85.6,18.4,81.6,78.0,71.6,21.1,17.3,,50.7,78.9,17.0,49.3,84.3,17.6,,98.6,88.7,5.2,,2.6,,2.1,1.4,90.1,5.2,1.0,3.0,,2.6,,7.0,93.0,85.0,4.9,,2.6,
0,60555,,4.9,6.9,6.3,7.7,7.7,12.9,13.1,15.6,6.0,6.8,7.8,3.7,0.6,,,81.9,23.3,76.7,72.8,66.5,16.0,12.1,,50.4,76.1,10.9,49.6,77.2,13.4,,97.6,85.5,4.2,,5.4,,2.5,2.4,87.8,5.4,0.3,6.3,0.1,2.7,,18.9,81.1,69.6,4.1,,5.3,
0,60558,,8.8,8.5,8.1,8.3,2.4,5.5,12.0,15.7,7.6,7.6,8.2,5.5,2.0,,,74.6,31.8,68.2,66.2,64.0,19.1,15.7,,47.8,67.2,14.5,52.2,69.1,16.8,,98.9,96.8,0.8,0.1,0.9,,0.2,1.1,97.9,1.1,0.3,1.2,0.2,0.4,,4.8,95.2,92.8,0.7,,0.9,
0,60559,,6.6,5.4,5.4,5.0,5.9,16.2,12.1,13.4,7.5,6.2,10.0,4.1,2.1,,,82.5,20.2,79.8,76.7,71.6,19.0,16.1,,47.5,79.4,14.9,52.5,80.1,17.2,,97.4,74.3,6.8,,13.5,,2.6,2.6,76.3,7.9,0.7,14.8,0.2,3.3,,13.0,87.0,64.5,6.7,,13.5,
0,60560,,6.5,9.1,9.0,6.5,3.7,13.9,18.1,13.5,4.2,4.7,7.1,2.2,1.5,,,75.4,28.6,71.4,67.8,65.2,13.6,10.8,,50.1,69.6,9.4,49.9,73.2,12.3,,97.4,84.7,5.9,0.1,3.2,,3.5,2.6,86.4,7.6,0.5,3.4,,4.8,,12.3,87.7,77.8,5.0,,3.2,
0,60561,,3.7,5.3,5.7,6.6,5.7,10.3,12.4,14.7,7.7,8.0,12.3,5.3,2.3,,,85.3,19.0,81.0,77.2,73.1,24.3,19.9,,48.0,79.5,18.6,52.0,82.3,21.1,,96.6,80.0,3.2,,11.9,,1.5,3.4,82.0,3.8,0.3,14.6,,3.0,,5.8,94.2,76.0,3.2,,11.9,
0,60563,,6.6,5.4,5.8,5.6,5.4,17.4,14.6,13.7,5.7,5.2,6.6,5.2,2.8,,,82.2,21.5,78.5,75.8,71.2,17.7,14.6,,48.7,77.4,13.3,51.3,79.5,15.9,,97.5,71.2,7.7,0.1,17.0,,1.5,2.5,73.0,8.9,0.7,18.1,,1.9,,9.9,90.1,63.2,7.6,0.1,16.9,
0,60564,,5.7,7.7,9.2,9.1,4.8,8.1,15.6,19.1,7.6,5.1,5.6,1.7,0.6,,,77.4,29.2,70.8,67.7,63.5,10.5,8.0,,49.8,69.7,7.5,50.2,72.0,8.5,,97.8,65.5,6.3,0.2,25.2,,0.6,2.2,67.6,6.9,0.3,26.7,,0.8,,3.9,96.1,62.1,6.3,0.2,25.2,
0,60565,,5.1,8.2,8.4,6.6,5.8,8.2,13.7,16.1,8.7,7.2,8.7,2.8,0.4,,,78.3,26.3,73.7,70.8,65.9,15.6,11.9,,49.4,73.1,11.5,50.6,74.4,12.2,,95.9,76.1,3.7,0.1,15.6,0.1,0.4,4.1,79.4,5.1,0.9,17.9,0.2,0.7,,3.9,96.1,72.9,3.7,0.1,15.6,
0,60585,,6.0,8.0,12.3,9.6,4.8,8.0,16.9,19.1,5.5,3.2,4.3,1.8,0.7,,,73.8,33.3,66.7,62.5,59.4,8.6,6.8,,51.2,63.7,5.9,48.8,69.8,7.7,,97.7,74.2,7.5,,9.9,0.1,6.0,2.3,76.3,8.2,0.4,11.2,0.2,6.2,,13.1,86.9,67.3,7.4,,9.9,0.1
0,60586,,6.7,8.1,10.5,8.5,7.3,12.4,16.2,15.5,5.3,3.6,4.5,1.2,0.5,,,74.8,30.6,69.4,64.2,59.0,7.7,6.1,,48.3,71.0,5.6,51.7,67.9,6.6,,97.9,79.1,9.3,0.6,3.1,,5.9,2.1,81.0,10.1,0.7,3.7,,6.5,,21.2,78.8,64.6,9.2,,3.1,
0,60601,,3.7,1.1,,6.2,6.2,33.1,13.9,13.5,2.2,5.9,7.2,5.9,1.0,,,95.2,5.6,94.4,88.0,82.8,17.0,14.1,,49.0,96.1,10.1,51.0,92.8,18.1,,98.3,74.2,5.6,0.4,18.0,,0.1,1.7,75.9,5.6,0.5,19.6,,0.1,,8.7,91.3,65.9,5.2,0.4,18.0,
0,60602,,4.9,3.5,3.5,1.4,7.3,46.9,23.7,8.0,,0.4,0.4,,,,,88.1,12.0,88.0,85.4,79.3,0.4,0.4,,55.7,86.7,0.7,44.3,89.7,,,96.7,68.2,3.8,5.3,19.5,,,3.3,71.5,5.4,5.3,21.1,,,,6.5,93.5,63.3,3.8,5.2,19.5,
0,60604,,1.5,,0.9,6.6,21.5,25.1,4.3,9.5,6.9,11.8,9.6,2.3,,,,97.6,4.9,95.1,86.2,69.4,22.5,11.9,,47.2,91.3,15.2,52.8,98.5,9.0,,98.7,63.4,5.6,,29.7,,,1.3,64.7,6.9,,29.7,,,,4.3,95.7,61.3,4.7,,29.7,
0,60605,,3.0,2.6,2.1,7.9,8.3,28.4,14.8,11.9,6.6,4.9,7.1,1.9,0.4,,,92.3,8.2,91.8,82.6,76.1,11.9,9.3,,47.7,91.9,8.6,52.3,91.7,10.0,,96.0,61.2,17.2,0.2,16.1,,1.3,4.0,64.4,18.8,0.5,18.4,0.1,2.0,,5.8,94.2,57.3,16.5,0.1,16.1,
0,60606,,1.8,1.4,,,4.5,38.1,17.5,11.8,5.4,5.5,13.7,0.2,,,,96.7,3.3,96.7,96.7,92.3,16.4,13.9,,48.4,94.7,16.4,51.6,98.7,11.5,,94.0,72.8,2.4,,18.1,,0.8,6.0,75.9,3.7,3.1,19.3,,4.0,,6.3,93.7,68.7,2.4,,18.1,
0,60607,,5.6,3.3,1.4,7.9,15.5,30.5,16.5,7.6,3.8,2.4,3.2,1.7,0.5,,,89.7,11.3,88.7,77.8,66.2,6.8,5.4,,49.8,90.0,5.5,50.2,87.3,5.3,,96.9,58.2,14.5,0.1,22.6,0.1,1.4,3.1,60.9,15.8,0.8,23.8,0.2,2.0,,8.3,91.7,52.2,14.4,,22.5,
0,60608,,5.3,5.3,5.5,5.3,10.8,22.4,14.5,11.5,5.1,4.5,6.1,2.5,1.3,,,84.0,18.8,81.2,76.8,67.9,12.8,9.9,,55.4,82.1,8.8,44.6,80.0,11.3,,97.9,44.6,17.7,0.5,12.1,,23.1,2.1,46.3,18.2,1.2,12.6,0.1,24.0,,50.7,49.3,19.1,17.2,0.1,12.0,
0,60609,,7.8,7.8,7.3,6.9,8.3,16.2,12.9,12.3,4.9,4.3,7.4,3.2,0.7,,,77.1,27.0,73.0,68.7,61.8,13.5,11.3,,49.2,73.0,10.5,50.8,73.0,12.1,,97.7,44.7,24.7,0.8,6.3,,21.1,2.3,46.8,25.4,1.7,6.8,,21.9,,53.4,46.6,14.9,24.3,,6.3,
0,60610,,4.7,1.9,1.4,3.2,7.7,34.8,11.2,9.5,4.4,5.7,10.0,4.5,1.0,,,92.0,9.1,90.9,87.9,81.1,18.8,15.5,,45.8,89.9,13.9,54.2,91.7,16.7,,98.1,73.8,15.0,0.3,8.2,,0.9,1.9,75.5,15.7,0.7,9.0,,1.1,,6.7,93.3,68.7,14.5,0.3,8.1,
